GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
391,542.25,1323.99,1746.48,151.35,90.7,-55.4,-1133.64,-10205.63,554.51,8649.57,-2195.92,76.48,1664.19,-2119.44,-455.25
401,546.67,1305.72,1748.89,153.13,88.17,-51.56,-1146.21,-10234.11,551.67,8638.47,-2148.75,75.0,1600.83,-2073.75,-472.92
411,541.79,1353.81,1718.72,148.57,86.08,-60.49,-1151.58,-10218.86,544.22,8595.22,-2149.97,75.11,1557.48,-2074.85,-517.37
421,572.73,1343.16,1730.67,155.98,86.72,-55.97,-1134.43,-10139.1,545.81,8581.0,-2185.32,74.57,1686.57,-2110.75,-424.18
431,569.58,1342.68,1737.68,152.59,91.05,-54.85,-1147.49,-10226.36,551.74,8631.17,-2143.95,75.41,1647.79,-2068.54,-420.76
441,560.65,1352.98,1744.69,162.28,89.98,-75.93,-1140.21,-10111.56,545.01,8630.62,-2228.47,75.34,1758.5,-2153.13,-394.63
451,560.76,1295.99,1754.78,152.91,83.78,-52.21,-1141.64,-10128.15,540.96,8622.44,-2209.92,76.1,1689.63,-2133.83,-444.2
461,574.26,1321.83,1747.25,149.25,85.54,-57.8,-1138.64,-10225.98,547.77,8669.27,-2171.86,76.38,1672.73,-2095.48,-422.75
471,553.71,1367.52,1736.72,159.51,83.35,-59.85,-1142.96,-10233.84,543.95,8633.89,-2145.84,75.4,1641.99,-2070.44,-428.45
481,570.99,1298.15,1722.28,156.99,76.82,-53.95,-1138.85,-10223.21,540.27,8654.9,-2206.14,76.61,1604.4,-2129.53,-525.13
491,540.29,1324.94,1755.61,153.74,87.47,-54.29,-1145.72,-10187.05,569.69,8654.0,-2202.44,74.61,1698.68,-2127.84,-429.16
501,569.39,1273.8,1746.31,156.4,84.31,-75.06,-1113.04,-10172.24,558.78,8662.0,-2226.5,77.0,1690.65,-2149.5,-458.85
511,588.81,1343.47,1755.79,154.06,86.2,-59.69,-1155.4,-10221.6,552.92,8678.16,-2180.19,75.4,1722.73,-2104.79,-382.06
521,567.8,1373.03,1736.95,156.4,86.99,-70.96,-1125.34,-10208.03,562.1,8658.66,-2209.51,76.69,1737.59,-2132.82,-395.24
531,553.5,1304.93,1751.44,153.78,87.5,-59.17,-1108.76,-10160.29,586.83,8686.01,-2252.72,77.52,1795.76,-2175.19,-379.43
541,579.47,1364.33,1726.99,165.53,71.63,-53.34,-1131.46,-10153.22,554.97,8608.29,-2224.37,75.94,1733.18,-2148.43,-415.25
551,561.05,1287.49,1726.24,152.55,87.37,-55.39,-1130.72,-10244.89,567.16,8690.66,-2218.06,76.82,1641.53,-2141.24,-499.72
561,574.76,1343.19,1744.5,153.05,80.3,-57.44,-1113.31,-10226.19,550.84,8617.03,-2161.67,75.69,1666.72,-2085.98,-419.26
571,578.74,1284.11,1750.34,144.46,95.3,-56.62,-1144.19,-10181.13,552.26,8611.66,-2172.63,76.26,1634.94,-2096.37,-461.43
581,543.66,1303.04,1755.85,142.01,88.35,-43.27,-1117.82,-10224.64,556.54,8643.28,-2169.32,76.37,1646.98,-2092.95,-445.97
591,552.63,1378.22,1741.38,161.76,88.95,-54.42,-1137.6,-10164.03,555.58,8575.25,-2188.46,75.5,1697.72,-2112.95,-415.23
601,545.14,1280.05,1713.17,143.85,78.35,-57.11,-1122.67,-10196.26,545.03,8609.48,-2179.66,76.5,1539.04,-2103.16,-564.12
611,546.79,1319.46,1759.4,153.7,80.55,-64.64,-1138.09,-10218.42,545.62,8646.6,-2147.73,75.07,1630.97,-2072.66,-441.69
621,551.08,1335.77,1726.26,153.9,94.26,-54.83,-1143.66,-10244.78,556.0,8680.03,-2145.76,75.04,1654.02,-2070.71,-416.69
631,544.46,1368.07,1743.78,160.78,75.95,-72.24,-1146.49,-10181.52,565.28,8669.75,-2211.99,75.27,1727.8,-2136.72,-408.92
641,537.19,1299.59,1756.83,151.12,93.54,-67.9,-1157.53,-10076.36,558.51,8648.55,-2287.13,75.96,1743.55,-2211.17,-467.62
651,565.07,1348.96,1735.55,158.91,84.28,-68.34,-1150.16,-10218.67,571.42,8648.75,-2185.58,75.27,1675.77,-2110.31,-434.54
661,552.44,1357.49,1727.64,161.84,86.37,-59.52,-1134.89,-10210.05,548.84,8640.22,-2185.69,74.92,1670.39,-2110.78,-440.38
671,557.94,1356.24,1767.57,152.87,83.73,-71.24,-1127.84,-10108.09,553.84,8620.06,-2266.35,75.9,1785.08,-2190.45,-405.37
681,558.53,1358.87,1747.19,149.2,93.67,-59.43,-1153.57,-10152.5,555.9,8595.43,-2208.53,75.06,1693.27,-2133.47,-440.2
691,566.42,1305.48,1765.74,157.67,84.14,-62.61,-1167.82,-10160.59,578.03,8607.7,-2193.42,75.25,1674.16,-2118.17,-444.01
701,564.8,1328.16,1742.79,153.39,76.09,-67.92,-1184.03,-10044.74,577.55,8643.02,-2287.36,74.27,1789.1,-2213.1,-424.0
711,575.68,1297.81,1735.44,142.38,91.52,-52.11,-1180.72,-10086.95,551.13,8604.05,-2246.7,73.85,1678.22,-2172.85,-494.64
721,540.96,1339.12,1724.58,155.54,82.89,-62.14,-1126.07,-10144.71,551.98,8631.26,-2248.14,74.93,1693.43,-2173.21,-479.78
731,538.37,1336.03,1724.71,153.13,77.18,-63.28,-1147.05,-10159.72,551.0,8624.71,-2215.12,72.22,1635.07,-2142.9,-507.83
741,589.8,1339.15,1750.85,157.25,88.57,-59.78,-1136.89,-10113.58,553.88,8583.82,-2232.81,73.96,1753.07,-2158.85,-405.79
751,552.18,1317.64,1735.77,146.93,86.45,-54.28,-1148.26,-10151.64,565.36,8691.76,-2240.96,73.89,1741.91,-2167.08,-425.17
761,539.64,1315.13,1704.68,155.82,90.76,-60.34,-1118.07,-10193.6,560.0,8631.87,-2168.24,74.22,1625.88,-2094.02,-468.13
771,593.18,1352.46,1725.61,156.51,88.88,-59.98,-1140.83,-10104.81,546.56,8639.89,-2262.43,75.69,1797.48,-2186.74,-389.26
781,566.53,1328.86,1740.8,150.37,87.34,-64.56,-1134.2,-10197.01,567.04,8635.61,-2201.39,74.15,1680.8,-2127.24,-446.44
791,520.73,1322.78,1730.04,155.37,79.08,-55.33,-1160.67,-10185.89,563.48,8725.55,-2253.06,74.98,1695.14,-2178.08,-482.93
801,555.64,1348.83,1748.71,157.53,82.7,-74.39,-1111.83,-10166.62,553.9,8614.09,-2244.21,74.9,1708.55,-2169.31,-460.76
811,552.35,1337.43,1725.36,149.16,92.94,-64.42,-1157.34,-10189.15,561.18,8708.57,-2242.12,73.77,1716.09,-2168.35,-452.26
821,551.89,1358.85,1746.55,159.84,86.41,-58.67,-1172.21,-10138.88,554.28,8714.84,-2269.3,74.27,1802.91,-2195.03,-392.11
831,551.07,1358.92,1747.32,150.19,82.95,-70.21,-1146.73,-10172.12,559.6,8680.01,-2229.98,74.87,1740.99,-2155.11,-414.12
841,556.5,1309.66,1744.74,149.51,86.32,-60.71,-1155.37,-10123.73,556.38,8730.55,-2277.52,75.67,1793.86,-2201.85,-407.99
851,570.41,1327.1,1733.09,145.47,93.98,-60.23,-1134.61,-10158.8,543.79,8719.8,-2243.84,75.76,1779.99,-2168.08,-388.09
861,565.58,1308.41,1728.58,145.9,78.82,-59.21,-1153.5,-10091.03,552.78,8632.01,-2292.75,75.04,1708.35,-2217.72,-509.37
871,564.34,1354.21,1733.84,157.32,89.89,-67.19,-1163.91,-10107.25,543.89,8607.32,-2263.42,75.28,1712.46,-2188.14,-475.68
881,538.46,1329.34,1725.18,151.31,91.93,-66.23,-1149.12,-10122.95,560.02,8651.89,-2263.44,76.0,1709.83,-2187.44,-477.61
891,525.89,1366.02,1730.77,146.35,85.6,-58.22,-1128.89,-10173.66,560.71,8665.82,-2246.44,75.17,1720.4,-2171.26,-450.87
901,553.17,1344.65,1742.11,159.31,88.74,-50.24,-1171.54,-10074.68,539.03,8636.96,-2291.66,74.66,1767.51,-2217.0,-449.49
911,534.79,1306.33,1722.38,144.85,79.96,-48.21,-1147.24,-10046.32,561.95,8657.81,-2325.57,74.95,1766.29,-2250.61,-484.32
921,544.82,1291.85,1762.65,156.75,96.39,-78.97,-1138.33,-10116.58,566.95,8669.97,-2269.52,74.85,1755.51,-2194.67,-439.16
931,551.74,1311.41,1719.71,147.41,81.86,-62.53,-1155.76,-10023.2,556.62,8610.04,-2286.28,75.4,1737.29,-2210.87,-473.59
941,572.05,1374.68,1723.23,154.29,84.08,-47.31,-1151.22,-10186.02,552.41,8640.67,-2205.77,75.25,1716.86,-2130.52,-413.66
951,545.4,1327.6,1738.22,140.56,84.19,-56.39,-1160.22,-10143.36,570.11,8650.92,-2215.52,75.6,1697.04,-2139.92,-442.89
961,538.19,1396.81,1739.89,154.48,89.96,-56.23,-1160.18,-10111.25,535.11,8601.97,-2227.33,74.37,1728.75,-2152.96,-424.21
971,549.78,1319.23,1747.56,149.91,85.13,-58.05,-1148.16,-10176.26,533.41,8608.86,-2186.96,75.61,1611.42,-2111.34,-499.92
981,556.96,1312.71,1743.61,154.61,82.29,-70.12,-1163.09,-10000.16,527.42,8556.63,-2292.24,76.23,1700.87,-2216.01,-515.14
991,583.77,1364.63,1739.29,157.22,81.61,-64.73,-1134.62,-10057.6,548.9,8556.59,-2247.44,75.71,1775.06,-2171.73,-396.67
1001,562.43,1270.5,1748.76,147.0,87.06,-73.6,-1158.31,-10022.64,552.73,8602.23,-2283.11,76.62,1716.14,-2206.49,-490.35
1011,596.01,1305.95,1735.27,158.12,79.43,-68.71,-1114.58,-10061.41,553.52,8608.03,-2280.3,75.55,1791.64,-2204.75,-413.11
1021,539.49,1352.11,1716.78,143.36,81.39,-64.68,-1132.69,-10121.59,546.04,8584.97,-2221.31,75.5,1645.18,-2145.81,-500.62
1031,572.43,1353.67,1723.9,151.54,92.11,-54.59,-1149.15,-10108.39,562.79,8600.91,-2218.34,74.34,1745.21,-2144.0,-398.78
1041,543.41,1339.08,1727.88,142.06,76.17,-70.55,-1151.92,-10091.33,551.49,8614.19,-2241.66,75.05,1680.49,-2166.61,-486.13
1051,525.72,1351.57,1756.59,148.28,72.46,-71.21,-1165.8,-10128.62,553.17,8623.77,-2208.89,75.16,1665.92,-2133.73,-467.82
1061,555.8,1356.52,1777.1,154.86,82.8,-56.16,-1170.93,-10173.8,565.98,8668.43,-2199.95,75.34,1760.61,-2124.61,-364.0
1071,544.87,1321.94,1744.95,154.94,78.49,-56.31,-1149.37,-10085.8,576.8,8640.87,-2271.73,76.33,1771.38,-2195.4,-424.02
1081,542.53,1358.25,1748.71,149.03,83.8,-53.76,-1125.68,-10149.75,546.79,8630.44,-2208.2,76.86,1730.37,-2131.34,-400.97
1091,565.41,1326.56,1718.22,147.38,83.03,-59.21,-1108.23,-10108.16,555.05,8595.88,-2253.64,76.02,1715.93,-2177.62,-461.69
1101,564.97,1310.49,1730.57,156.22,97.49,-74.42,-1143.87,-10041.98,543.85,8584.52,-2278.14,75.3,1727.84,-2202.84,-475.0
1111,558.66,1312.04,1740.56,147.72,85.68,-62.98,-1106.99,-10180.7,568.46,8605.55,-2206.27,74.39,1668.01,-2131.88,-463.87
1121,564.3,1336.57,1747.14,156.13,81.54,-53.96,-1144.63,-10092.66,553.32,8606.58,-2269.49,75.0,1754.34,-2194.49,-440.14
1131,563.77,1285.31,1745.57,149.37,90.22,-56.75,-1147.59,-10149.28,554.06,8646.26,-2221.33,74.9,1680.94,-2146.43,-465.49
1141,562.47,1333.09,1743.78,153.6,78.97,-64.96,-1136.49,-10140.48,557.56,8602.7,-2211.43,73.2,1690.25,-2138.23,-447.98
1151,554.49,1300.52,1724.55,150.19,88.69,-44.79,-1131.3,-10079.08,563.21,8637.4,-2290.6,74.59,1763.89,-2216.01,-452.13
1161,543.25,1318.02,1742.03,154.87,87.39,-59.91,-1114.12,-10113.56,553.1,8584.31,-2247.04,75.29,1695.38,-2171.75,-476.36
1171,513.48,1390.62,1771.03,160.65,101.86,-62.3,-1161.93,-10088.92,558.97,8649.76,-2275.36,76.14,1833.22,-2199.21,-366.0
1181,570.36,1353.28,1731.11,160.18,93.77,-56.82,-1176.66,-10186.0,542.71,8633.94,-2204.95,73.31,1665.88,-2131.63,-465.75
1191,549.67,1336.87,1734.25,156.73,80.91,-63.42,-1134.52,-10182.02,557.88,8623.04,-2195.82,73.81,1659.36,-2122.01,-462.64
1201,577.08,1338.69,1763.03,151.67,85.98,-57.51,-1160.76,-10108.63,550.81,8629.74,-2244.08,74.48,1770.11,-2169.6,-399.49
1211,565.16,1356.08,1727.47,157.55,94.29,-57.37,-1168.49,-10148.98,546.89,8646.89,-2216.56,73.94,1719.48,-2142.63,-423.15
1221,548.16,1352.56,1734.43,156.34,83.56,-61.63,-1147.4,-10129.82,559.76,8621.3,-2234.34,76.05,1717.25,-2158.28,-441.03
1231,538.79,1353.34,1752.65,151.56,91.75,-57.46,-1173.17,-10173.94,555.34,8628.07,-2179.95,73.69,1666.93,-2106.25,-439.32
1241,578.75,1367.39,1749.25,150.88,101.96,-76.27,-1159.65,-10113.58,557.07,8638.7,-2246.52,74.12,1794.51,-2172.4,-377.89
1251,529.96,1300.82,1741.88,153.58,76.56,-67.0,-1166.48,-10070.77,565.96,8633.56,-2281.37,74.08,1698.09,-2207.29,-509.21
1261,546.01,1343.38,1742.58,157.08,98.51,-56.11,-1142.27,-10040.03,579.41,8588.17,-2286.1,73.13,1816.74,-2212.97,-396.23
1271,576.14,1384.78,1740.88,162.14,93.25,-60.81,-1145.38,-9999.1,524.48,8555.53,-2324.15,74.08,1831.91,-2250.07,-418.16
1281,554.47,1286.74,1741.43,143.7,88.71,-60.34,-1154.43,-10111.98,556.83,8654.79,-2276.89,73.07,1699.92,-2203.82,-503.9
1291,569.5,1304.26,1739.7,157.03,81.31,-57.74,-1143.31,-10165.05,551.46,8651.08,-2209.9,73.56,1688.26,-2136.34,-448.08
1301,571.6,1330.76,1759.82,154.23,89.26,-58.63,-1148.65,-10108.22,564.99,8617.66,-2252.21,75.24,1772.81,-2176.97,-404.16
1311,551.15,1320.7,1733.16,147.38,74.89,-50.85,-1169.85,-10094.87,556.46,8602.11,-2233.38,72.57,1670.28,-2160.82,-490.54
1321,583.65,1305.75,1726.28,145.79,98.82,-49.98,-1142.22,-10162.88,561.29,8655.58,-2210.39,73.7,1722.08,-2136.69,-414.61
1331,572.79,1347.99,1754.23,151.31,89.17,-63.64,-1130.42,-10034.24,547.2,8542.97,-2285.43,76.14,1777.36,-2209.29,-431.92
1341,549.28,1348.72,1741.75,150.36,86.95,-64.25,-1169.15,-10009.43,570.41,8528.35,-2250.68,74.31,1733.0,-2176.36,-443.36
1351,586.92,1354.33,1750.5,153.84,90.25,-56.63,-1144.88,-10080.88,557.7,8565.65,-2240.47,74.85,1776.8,-2165.62,-388.82
1361,564.57,1361.97,1724.29,158.06,91.91,-49.62,-1154.44,-10063.12,551.13,8557.66,-2229.45,75.03,1742.4,-2154.42,-412.03
1371,553.75,1331.4,1751.24,153.5,84.66,-53.83,-1150.69,-10220.49,567.42,8630.7,-2154.32,75.01,1647.66,-2079.31,-431.64
1381,595.87,1334.61,1710.2,148.07,82.77,-71.32,-1144.5,-10140.63,563.56,8628.92,-2223.92,75.11,1707.56,-2148.81,-441.26
1391,581.72,1331.36,1740.2,146.86,80.31,-53.92,-1141.51,-10231.88,555.64,8644.97,-2157.16,75.06,1653.75,-2082.1,-428.35
1401,572.9,1342.51,1708.41,153.8,81.27,-50.76,-1154.8,-10171.33,561.62,8647.01,-2208.75,73.68,1690.62,-2135.08,-444.45
1411,563.77,1333.45,1740.54,150.97,74.7,-71.67,-1138.61,-10168.15,562.61,8618.89,-2196.36,72.92,1666.52,-2123.44,-456.93
1421,544.58,1422.44,1747.71,168.85,92.85,-58.52,-1132.45,-10071.51,563.33,8589.48,-2283.59,76.17,1866.76,-2207.42,-340.66
1431,549.49,1332.28,1724.98,149.86,74.07,-56.61,-1156.34,-10082.15,564.14,8656.83,-2288.54,74.71,1756.57,-2213.83,-457.26
1441,540.59,1321.33,1730.72,149.36,79.31,-56.25,-1139.12,-10168.51,571.0,8678.36,-2221.46,76.31,1706.8,-2145.14,-438.35
1451,566.8,1312.31,1729.2,160.83,87.54,-48.56,-1150.56,-10164.03,541.09,8630.34,-2210.29,74.73,1664.96,-2135.56,-470.59
1461,555.63,1356.78,1746.73,154.15,91.76,-55.5,-1179.99,-10107.31,559.83,8617.05,-2256.49,74.25,1739.14,-2182.24,-443.1
1471,546.34,1342.37,1717.71,154.73,83.72,-59.75,-1134.07,-10099.21,552.39,8619.1,-2251.49,74.51,1723.33,-2176.99,-453.66
1481,595.52,1371.03,1745.07,156.33,89.51,-59.34,-1150.44,-10138.23,561.34,8651.36,-2252.49,74.12,1822.17,-2178.37,-356.2
1491,558.42,1331.18,1721.66,149.53,78.77,-59.41,-1116.53,-10134.82,561.19,8650.42,-2257.97,74.98,1740.4,-2182.98,-442.58
1501,547.99,1329.41,1724.63,143.93,86.3,-52.25,-1167.36,-10041.63,548.75,8627.21,-2298.64,73.36,1747.0,-2225.29,-478.29
1511,550.83,1317.42,1727.33,151.61,87.63,-57.17,-1165.67,-10037.66,564.23,8656.89,-2327.87,75.41,1795.43,-2252.46,-457.04
1521,558.69,1348.2,1748.71,159.43,82.57,-67.75,-1161.18,-10053.36,545.3,8645.06,-2328.32,75.7,1805.67,-2252.62,-446.96
1531,574.41,1314.24,1722.72,151.02,94.12,-65.27,-1155.4,-9991.54,538.96,8581.94,-2329.31,75.21,1765.2,-2254.1,-488.9
1541,547.48,1337.34,1743.33,155.71,94.18,-64.71,-1140.15,-10018.39,557.65,8644.32,-2352.96,77.93,1856.75,-2275.03,-418.28
1551,555.02,1303.69,1744.68,144.47,85.09,-69.87,-1140.47,-10064.09,547.86,8662.43,-2318.32,75.66,1768.8,-2242.66,-473.86
1561,520.38,1317.77,1738.41,158.21,82.79,-41.12,-1136.88,-10054.54,548.84,8635.96,-2302.96,76.43,1769.83,-2226.53,-456.7
1571,532.55,1322.05,1721.36,144.26,91.61,-49.46,-1144.14,-10086.81,552.92,8642.42,-2255.34,75.92,1726.76,-2179.42,-452.66
1581,534.88,1340.65,1740.99,158.59,87.74,-54.87,-1143.51,-10117.75,573.08,8614.29,-2241.94,75.36,1734.1,-2166.59,-432.49
1591,577.06,1346.27,1745.17,161.98,85.51,-51.2,-1168.36,-10019.49,556.68,8626.99,-2267.78,73.64,1860.61,-2194.14,-333.53
1601,535.52,1328.24,1739.26,149.21,73.51,-53.97,-1137.15,-10058.57,571.3,8595.95,-2259.22,74.67,1743.3,-2184.55,-441.25
1611,581.17,1337.64,1737.63,155.53,90.64,-52.73,-1139.83,-10122.12,547.31,8608.42,-2213.06,74.6,1743.65,-2138.46,-394.81
1621,542.18,1310.21,1737.71,153.67,86.26,-58.7,-1171.91,-10097.02,553.53,8622.61,-2245.53,75.64,1678.55,-2169.89,-491.34
1631,574.08,1378.78,1727.33,158.65,80.31,-57.02,-1140.07,-10063.4,545.54,8583.02,-2255.54,75.23,1787.22,-2180.31,-393.09
1641,561.32,1408.13,1717.72,158.79,81.86,-52.16,-1131.11,-10093.89,543.85,8619.99,-2265.58,76.17,1814.52,-2189.41,-374.89
1651,564.01,1322.12,1723.99,158.09,90.15,-47.55,-1157.38,-10087.68,551.81,8712.56,-2316.76,75.01,1830.12,-2241.75,-411.63
1661,563.78,1335.66,1724.75,152.29,90.53,-51.89,-1133.11,-10110.85,537.91,8688.29,-2296.13,77.4,1797.36,-2218.72,-421.36
1671,564.05,1323.97,1730.83,150.75,84.28,-55.05,-1134.59,-10135.05,544.63,8663.0,-2261.74,76.58,1736.83,-2185.16,-448.34
1681,566.8,1338.12,1735.69,167.19,71.76,-54.58,-1152.84,-10064.26,548.38,8658.13,-2313.97,76.84,1814.39,-2237.14,-422.75
1691,573.01,1297.58,1747.29,153.27,91.98,-56.2,-1128.76,-10133.98,553.85,8594.36,-2230.06,73.65,1692.41,-2156.41,-464.0
1701,560.91,1329.65,1733.98,154.61,83.93,-74.4,-1144.0,-10076.05,556.96,8651.69,-2315.14,76.77,1777.27,-2238.37,-461.1
1711,569.29,1307.71,1739.1,154.01,79.91,-40.06,-1135.56,-10105.32,563.85,8668.12,-2267.19,75.01,1801.04,-2192.18,-391.14
1721,551.73,1283.79,1733.31,148.51,86.15,-57.24,-1137.88,-10125.07,557.83,8730.43,-2320.73,74.03,1771.55,-2246.7,-475.14
1731,596.08,1267.84,1731.19,156.49,92.07,-57.47,-1136.33,-10134.25,560.47,8695.4,-2301.11,76.19,1771.49,-2224.92,-453.43
1741,546.07,1296.09,1741.16,149.07,87.14,-64.15,-1142.97,-10147.94,569.73,8653.44,-2257.69,75.45,1687.64,-2182.24,-494.6
1751,527.96,1297.11,1744.14,150.51,98.35,-56.13,-1156.5,-10178.71,577.61,8709.57,-2250.43,75.05,1713.92,-2175.38,-461.46
1761,563.39,1308.89,1747.06,153.04,100.89,-55.78,-1166.4,-10135.12,557.3,8676.37,-2238.3,73.14,1749.64,-2165.15,-415.51
1771,568.9,1309.81,1718.89,149.2,75.02,-59.6,-1151.18,-10129.97,567.97,8683.29,-2257.12,77.17,1732.33,-2179.95,-447.62
1781,542.05,1338.34,1745.85,153.34,87.52,-51.88,-1153.17,-10066.07,559.9,8635.22,-2301.47,75.63,1791.09,-2225.84,-434.75
1791,543.22,1342.27,1748.14,150.16,81.3,-59.36,-1157.41,-10178.95,556.73,8751.01,-2260.56,74.61,1777.1,-2185.95,-408.84
