GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
511,525.42,1245.51,1575.26,137.03,70.34,-75.44,-1005.01,-9434.74,526.28,7717.02,-6722.35,67.11,1281.68,-6655.24,-5373.56
521,554.32,1241.61,1574.63,146.75,82.95,-72.84,-994.72,-9531.5,493.14,7796.07,-6669.72,67.66,1290.42,-6602.06,-5311.64
531,517.16,1215.64,1568.95,134.64,77.55,-82.67,-1012.39,-9435.73,502.99,7788.1,-6756.17,69.38,1274.23,-6686.79,-5412.57
541,493.34,1190.58,1576.12,130.38,80.98,-77.55,-997.26,-9468.02,520.23,7790.3,-6706.79,69.05,1239.1,-6637.74,-5398.64
551,505.49,1185.58,1603.45,130.08,81.87,-75.8,-1010.22,-9343.86,515.52,7790.39,-6839.09,68.23,1382.5,-6770.87,-5388.36
561,514.7,1174.77,1542.2,129.2,72.57,-82.96,-1003.9,-9299.05,495.88,7776.82,-6886.61,69.56,1320.25,-6817.06,-5496.81
571,487.67,1199.13,1582.02,134.31,72.73,-86.38,-1005.32,-9246.39,509.38,7731.27,-6886.2,68.01,1378.42,-6818.18,-5439.76
581,509.28,1160.37,1538.55,128.54,78.58,-76.31,-995.3,-9165.73,518.06,7807.9,-7036.03,68.85,1503.94,-6967.18,-5463.24
591,533.33,1175.83,1564.97,136.59,72.86,-76.18,-993.09,-9280.07,506.29,7759.2,-6910.45,67.89,1399.73,-6842.56,-5442.83
601,503.62,1230.35,1560.63,134.98,71.4,-66.72,-1001.28,-9225.98,514.63,7766.53,-6938.65,67.57,1488.16,-6871.07,-5382.92
611,502.12,1230.04,1537.17,133.31,72.97,-70.26,-1013.48,-9096.57,527.06,7763.15,-7065.16,68.31,1585.51,-6996.85,-5411.34
621,506.11,1207.48,1567.64,141.29,77.62,-68.73,-979.18,-9171.67,520.62,7777.98,-7000.18,67.59,1579.15,-6932.6,-5353.45
631,492.46,1190.5,1584.1,137.44,90.74,-64.75,-1030.78,-9207.96,531.53,7800.18,-6960.93,67.92,1523.46,-6893.01,-5369.55
641,514.69,1184.96,1551.79,141.95,75.49,-73.49,-1005.61,-9257.89,506.54,7802.67,-6931.89,68.4,1441.09,-6863.49,-5422.39
651,488.83,1204.16,1561.06,134.04,77.0,-67.67,-1011.67,-9227.76,518.05,7758.07,-6923.17,66.94,1434.11,-6856.22,-5422.11
661,540.73,1208.54,1537.11,146.93,82.91,-67.18,-981.91,-9307.09,512.34,7780.66,-6885.4,68.02,1453.04,-6817.39,-5364.35
671,524.39,1220.37,1574.16,136.99,80.98,-74.32,-988.68,-9303.16,516.94,7728.88,-6845.57,66.66,1416.58,-6778.91,-5362.33
681,530.63,1199.78,1552.68,139.77,64.86,-76.78,-1024.2,-9190.41,512.16,7777.62,-6945.14,67.55,1486.11,-6877.59,-5391.48
691,501.47,1210.02,1563.35,135.28,85.27,-76.28,-1009.02,-9227.31,509.9,7775.18,-6935.91,67.66,1467.87,-6868.24,-5400.38
701,490.68,1206.45,1560.81,143.78,78.36,-86.57,-1011.69,-9022.44,517.29,7777.52,-7130.39,68.45,1654.18,-7061.94,-5407.76
711,487.43,1266.19,1575.62,141.1,84.49,-63.27,-1016.1,-9195.13,514.49,7743.21,-6984.41,68.55,1538.03,-6915.86,-5377.83
721,532.0,1180.1,1564.85,129.22,89.21,-74.75,-982.57,-9279.18,516.8,7768.67,-6929.76,69.65,1444.36,-6860.11,-5415.75
731,500.9,1177.63,1554.1,133.91,65.91,-77.7,-1008.97,-9107.94,512.13,7790.04,-7090.05,69.07,1540.01,-7020.97,-5480.96
741,518.57,1168.31,1553.79,135.54,78.34,-70.99,-1013.23,-9025.99,511.26,7753.71,-7139.7,69.31,1609.32,-7070.39,-5461.07
751,533.53,1197.38,1558.97,138.66,67.52,-69.05,-996.15,-9065.7,523.26,7753.0,-7115.06,69.17,1641.41,-7045.9,-5404.48
761,558.9,1228.88,1560.46,131.93,73.9,-71.6,-989.22,-9161.77,493.18,7726.92,-7012.57,69.2,1551.59,-6943.37,-5391.78
771,504.82,1213.87,1563.03,139.35,75.43,-85.68,-993.58,-9251.12,513.13,7808.32,-6953.27,69.93,1487.57,-6883.33,-5395.76
781,511.33,1217.1,1569.82,140.71,89.31,-82.24,-1015.08,-9247.63,519.91,7765.58,-6922.15,67.53,1468.82,-6854.61,-5385.8
791,502.01,1183.25,1548.86,127.28,70.04,-69.22,-983.34,-9320.29,527.84,7754.65,-6865.43,69.42,1341.08,-6796.01,-5454.93
801,536.8,1172.47,1568.84,137.62,78.08,-69.71,-978.99,-9184.4,506.87,7741.1,-6981.62,70.36,1508.69,-6911.26,-5402.57
811,553.07,1188.59,1542.49,141.22,79.16,-78.96,-985.05,-9110.29,505.11,7746.14,-7066.55,70.07,1581.47,-6996.48,-5415.01
821,506.47,1210.24,1590.15,137.41,88.84,-72.44,-995.64,-9136.9,513.79,7758.89,-7066.47,69.39,1600.81,-6997.08,-5396.27
831,525.74,1169.05,1558.87,128.4,76.12,-82.2,-978.44,-9234.04,517.83,7781.6,-6971.43,68.88,1462.92,-6902.55,-5439.63
841,496.29,1203.37,1565.5,135.03,77.54,-84.62,-968.51,-9111.71,507.97,7686.75,-7007.43,70.13,1507.61,-6937.3,-5429.69
851,535.61,1171.68,1565.79,141.32,74.87,-73.84,-987.79,-9065.28,516.32,7741.89,-7066.87,69.63,1620.56,-6997.24,-5376.68
861,534.63,1191.87,1540.65,139.13,78.72,-86.18,-993.31,-9092.92,516.32,7796.73,-7076.42,69.87,1625.64,-7006.55,-5380.91
871,506.7,1207.7,1573.39,143.55,71.88,-73.19,-1025.77,-9000.14,496.33,7794.41,-7153.38,70.35,1694.86,-7083.03,-5388.17
881,509.7,1227.83,1545.79,131.39,80.71,-83.9,-977.45,-9131.35,510.9,7764.11,-7050.29,69.71,1577.73,-6980.58,-5402.85
891,509.6,1217.04,1566.19,142.15,70.17,-70.27,-998.08,-9322.49,531.35,7771.49,-6842.06,68.42,1417.15,-6773.64,-5356.49
901,512.37,1202.37,1560.69,137.24,82.78,-65.71,-986.08,-9180.46,517.99,7752.08,-6975.56,69.8,1533.26,-6905.76,-5372.5
911,532.4,1209.87,1567.33,145.37,73.94,-75.12,-1003.4,-9205.46,501.59,7759.87,-6962.56,70.49,1506.4,-6892.07,-5385.67
921,518.35,1209.72,1592.71,133.8,84.87,-77.69,-1002.58,-9244.35,510.04,7782.12,-6918.47,68.84,1506.98,-6849.63,-5342.64
931,501.55,1246.81,1555.14,138.13,80.47,-66.37,-1020.47,-9180.27,510.74,7784.05,-6994.89,69.74,1549.78,-6925.15,-5375.38
941,472.34,1166.63,1573.5,133.63,74.96,-64.1,-1020.07,-9089.93,515.55,7788.88,-7062.81,69.48,1551.38,-6993.33,-5441.95
951,502.01,1198.5,1549.79,136.62,75.63,-71.56,-958.22,-9177.79,521.05,7775.81,-7005.7,68.94,1551.83,-6936.76,-5384.93
961,509.79,1225.52,1564.19,136.58,93.37,-57.53,-988.88,-9154.19,504.55,7750.23,-6991.78,69.07,1583.65,-6922.71,-5339.06
971,496.89,1206.75,1566.29,132.93,62.17,-77.16,-999.84,-9193.04,534.57,7743.91,-6950.4,69.46,1473.47,-6880.95,-5407.48
981,504.86,1191.17,1559.34,135.11,74.78,-80.52,-989.99,-9086.85,525.58,7707.41,-7029.03,70.24,1540.89,-6958.78,-5417.9
991,526.91,1199.74,1566.84,140.85,77.66,-81.5,-1002.41,-9050.51,524.93,7777.24,-7078.18,70.39,1679.75,-7007.78,-5328.04
1001,497.34,1198.09,1557.77,131.28,79.88,-75.01,-987.67,-9047.3,500.52,7703.13,-7058.91,70.34,1558.04,-6988.56,-5430.53
1011,534.38,1211.66,1564.58,138.1,72.31,-73.98,-1001.93,-9102.02,519.34,7756.91,-7034.3,70.41,1619.35,-6963.89,-5344.53
1021,537.01,1183.93,1588.55,139.78,73.5,-84.59,-995.36,-9138.92,522.29,7732.1,-6996.43,70.67,1558.28,-6925.76,-5367.48
1031,496.15,1149.8,1567.16,133.14,70.63,-66.95,-976.41,-9162.69,506.02,7777.21,-7007.77,70.31,1494.09,-6937.45,-5443.36
1041,540.07,1219.6,1562.68,136.28,89.73,-76.44,-977.81,-9093.7,508.94,7752.5,-7085.32,71.64,1661.86,-7013.68,-5351.83
1051,483.34,1213.57,1551.37,142.24,74.36,-68.37,-1024.49,-9147.79,511.75,7755.96,-7015.46,70.28,1491.96,-6945.18,-5453.22
1061,530.49,1189.18,1537.52,141.94,74.07,-77.08,-976.24,-9245.11,504.3,7837.08,-6985.79,69.25,1516.16,-6916.54,-5400.38
1071,512.37,1228.94,1543.95,142.1,67.13,-66.42,-964.09,-9244.88,532.88,7824.08,-6983.93,69.97,1576.06,-6913.96,-5337.9
1081,519.05,1216.93,1566.35,144.23,73.0,-64.12,-990.71,-9150.43,484.83,7773.35,-7035.05,71.8,1572.49,-6963.25,-5390.76
1091,523.78,1191.91,1570.53,138.18,81.47,-64.36,-998.95,-9136.14,510.82,7801.75,-7055.85,70.27,1618.99,-6985.58,-5366.6
1101,499.88,1264.55,1552.24,142.67,71.05,-68.44,-990.15,-9159.83,499.49,7766.25,-7020.79,71.05,1577.71,-6949.74,-5372.03
1111,526.85,1217.05,1541.67,138.83,86.69,-70.14,-992.5,-9065.75,520.66,7786.16,-7113.19,70.19,1689.52,-7043.01,-5353.48
1121,497.56,1249.11,1573.9,132.49,73.12,-72.68,-967.0,-9156.97,517.95,7743.77,-7017.51,69.31,1591.26,-6948.2,-5356.94
1131,509.61,1194.66,1567.58,139.1,68.71,-80.28,-1014.43,-9094.17,529.8,7762.46,-7058.25,69.66,1583.02,-6988.59,-5405.57
1141,503.83,1189.65,1576.15,138.85,80.04,-63.19,-1018.74,-9103.47,515.4,7814.86,-7076.64,68.78,1633.38,-7007.86,-5374.48
1151,514.49,1184.9,1539.55,130.5,79.5,-70.01,-1002.99,-9159.08,511.0,7801.75,-7025.98,70.09,1529.62,-6955.9,-5426.27
1161,518.96,1214.02,1580.51,139.76,94.51,-81.53,-1028.55,-9157.67,521.96,7773.1,-7004.11,69.39,1575.06,-6934.72,-5359.66
1171,483.88,1246.26,1577.95,137.17,79.36,-82.86,-1013.95,-9010.61,524.38,7775.61,-7153.77,69.69,1717.2,-7084.07,-5366.88
1181,512.24,1267.67,1557.39,135.43,84.34,-80.4,-987.8,-8990.77,515.71,7701.34,-7134.55,69.89,1715.14,-7064.66,-5349.51
1191,556.86,1188.94,1574.71,140.38,78.13,-63.15,-1008.22,-9156.35,523.17,7799.26,-7060.97,69.98,1633.73,-6990.99,-5357.26
1201,552.87,1214.07,1564.12,139.47,73.84,-61.7,-993.35,-9238.06,498.02,7670.12,-6894.9,71.16,1419.4,-6823.75,-5404.34
1211,514.63,1284.86,1545.09,138.06,73.85,-78.08,-1000.77,-9227.27,514.76,7693.29,-6911.14,69.72,1458.41,-6841.42,-5383.01
1221,501.31,1207.16,1520.93,130.93,84.1,-66.59,-965.9,-9227.68,515.44,7749.65,-6965.68,69.25,1449.35,-6896.43,-5447.08
1231,497.6,1168.49,1550.49,136.14,78.78,-80.21,-982.81,-9231.88,513.91,7728.55,-6893.89,70.78,1379.06,-6823.11,-5444.05
1241,506.07,1161.11,1561.07,129.5,76.57,-76.16,-977.32,-9393.47,523.87,7746.6,-6759.29,68.84,1257.83,-6690.46,-5432.63
1251,462.76,1178.84,1546.97,131.99,78.71,-66.31,-1008.25,-9376.19,521.41,7783.87,-6781.33,69.59,1253.8,-6711.74,-5457.94
1261,509.13,1265.27,1580.33,144.17,81.36,-70.49,-1021.8,-9322.67,508.72,7733.74,-6841.02,68.91,1407.76,-6772.11,-5364.35
1271,506.28,1207.46,1551.47,138.71,76.45,-73.81,-993.41,-9293.3,494.38,7748.28,-6884.07,70.93,1362.52,-6813.15,-5450.63
1281,518.78,1187.84,1542.15,135.38,74.83,-70.38,-1006.47,-9348.97,524.09,7765.15,-6820.86,70.53,1322.39,-6750.32,-5427.93
1291,511.91,1208.02,1571.39,141.91,84.87,-70.88,-998.27,-9380.53,511.26,7812.45,-6836.88,70.48,1392.14,-6766.4,-5374.26
1301,503.41,1220.78,1556.8,139.4,73.56,-72.04,-996.13,-9306.78,516.19,7759.05,-6866.36,70.1,1394.25,-6796.25,-5402.0
1311,484.92,1230.92,1554.96,131.63,73.6,-72.18,-1000.8,-9236.22,512.94,7774.85,-6941.52,71.66,1454.61,-6869.86,-5415.25
1321,506.98,1251.36,1535.41,139.26,76.91,-68.82,-986.92,-9241.51,489.73,7730.08,-6917.01,70.98,1432.49,-6846.03,-5413.54
1331,509.89,1205.33,1575.94,137.49,64.32,-69.65,-988.8,-9301.27,531.83,7802.97,-6896.77,70.99,1468.06,-6825.79,-5357.73
1341,527.03,1193.68,1570.79,138.55,84.3,-80.22,-1006.78,-9377.31,502.98,7775.37,-6835.55,69.83,1328.39,-6765.73,-5437.34
1351,510.58,1205.54,1546.01,135.07,69.19,-67.1,-1015.9,-9344.3,517.65,7817.66,-6869.17,69.91,1374.4,-6799.26,-5424.86
1361,482.82,1201.91,1584.38,135.13,76.27,-81.21,-993.84,-9409.75,516.45,7789.0,-6793.04,70.61,1301.15,-6722.43,-5421.28
1371,508.2,1213.72,1572.43,136.08,83.0,-70.22,-1001.18,-9353.0,522.9,7780.8,-6848.46,70.84,1392.74,-6777.62,-5384.88
1381,475.83,1196.02,1548.73,125.12,76.23,-77.4,-1034.24,-9396.9,510.23,7842.02,-6841.24,69.48,1265.63,-6771.76,-5506.13
1391,524.41,1188.89,1555.54,136.39,88.87,-71.89,-990.11,-9381.7,528.2,7822.29,-6872.11,69.05,1400.88,-6803.06,-5402.18
1401,520.56,1204.58,1538.16,137.67,79.2,-65.7,-1008.48,-9403.16,508.96,7812.11,-6838.72,69.16,1323.9,-6769.56,-5445.67
1411,513.42,1146.2,1563.68,132.61,81.94,-70.29,-994.93,-9364.97,488.21,7802.03,-6835.63,68.17,1297.89,-6767.45,-5469.56
1421,505.49,1205.14,1552.34,138.45,86.61,-65.94,-1016.02,-9388.49,514.26,7814.74,-6830.78,70.4,1346.58,-6760.38,-5413.81
1431,487.42,1217.1,1558.87,135.22,84.44,-59.33,-1015.94,-9428.19,508.84,7792.3,-6770.46,70.27,1280.74,-6700.19,-5419.46
1441,517.41,1220.29,1556.35,143.43,72.51,-72.28,-997.95,-9413.73,518.49,7788.08,-6771.6,70.16,1332.61,-6701.44,-5368.83
1451,526.45,1226.36,1544.62,137.0,82.29,-78.25,-996.3,-9371.76,508.87,7787.64,-6829.57,69.97,1366.93,-6759.6,-5392.67
1461,492.86,1234.24,1560.75,134.76,68.88,-59.32,-1007.47,-9337.24,514.82,7760.58,-6854.2,70.06,1362.86,-6784.14,-5421.29
1471,482.77,1203.41,1565.33,133.95,84.48,-90.29,-993.55,-9193.98,540.39,7835.55,-7047.01,70.14,1568.06,-6976.87,-5408.81
1481,515.99,1161.34,1550.0,136.98,72.86,-83.53,-974.69,-9464.4,523.93,7823.98,-6759.74,69.58,1262.46,-6690.16,-5427.7
1491,497.19,1183.93,1544.36,132.04,74.04,-78.66,-1009.49,-9121.59,517.22,7809.52,-7093.84,69.27,1548.55,-7024.58,-5476.02
1501,510.85,1219.74,1580.5,137.87,92.82,-69.67,-993.46,-9046.06,509.0,7770.59,-7142.18,71.33,1712.18,-7070.85,-5358.67
1511,529.25,1219.92,1561.89,138.98,75.14,-80.49,-1012.73,-9084.88,502.78,7785.65,-7100.55,70.55,1635.51,-7030.0,-5394.5
1521,512.26,1161.45,1557.75,126.58,78.17,-77.67,-1000.36,-9085.25,520.47,7789.08,-7124.84,68.52,1582.49,-7056.32,-5473.83
1531,521.75,1207.96,1560.63,129.48,83.66,-72.01,-1007.64,-9556.83,514.57,7749.85,-6635.14,69.05,1131.43,-6566.08,-5434.65
1541,505.9,1192.32,1554.57,138.83,85.25,-78.33,-984.62,-9474.25,513.69,7748.12,-6695.27,68.7,1201.48,-6626.57,-5425.08
1551,527.5,1224.39,1531.72,145.11,62.85,-63.42,-1028.1,-9449.62,502.34,7771.67,-6732.0,69.44,1224.44,-6662.56,-5438.12
1561,503.51,1233.69,1561.07,135.81,71.21,-74.1,-974.62,-9623.35,511.25,7795.12,-6611.69,70.04,1139.59,-6541.65,-5402.06
1571,524.4,1199.73,1538.58,128.09,80.24,-62.22,-998.56,-9113.67,512.4,7759.14,-7073.16,70.44,1568.13,-7002.72,-5434.59
1581,485.39,1203.69,1570.75,133.48,67.34,-77.85,-976.36,-9657.96,531.17,7809.11,-6610.3,71.48,1088.75,-6538.82,-5450.06
1591,521.46,1194.84,1553.3,131.36,77.21,-70.58,-974.7,-9632.86,519.43,7883.9,-6656.12,72.06,1203.36,-6584.06,-5380.7
1601,484.57,1208.18,1549.89,132.49,80.37,-76.45,-983.95,-9509.47,520.01,7773.91,-6694.11,70.5,1179.55,-6623.61,-5444.06
1611,531.47,1219.38,1567.31,145.87,80.8,-86.03,-988.72,-9139.61,506.29,7739.31,-7023.03,69.84,1576.08,-6953.2,-5377.12
1621,476.86,1199.04,1532.51,139.45,79.52,-71.98,-993.25,-9126.84,534.89,7820.17,-7092.76,70.01,1590.36,-7022.74,-5432.38
1631,517.55,1178.24,1543.95,135.99,79.82,-72.16,-996.75,-9232.4,502.64,7761.19,-6936.07,69.3,1418.09,-6866.77,-5448.68
1641,490.06,1198.57,1548.38,131.63,77.68,-65.5,-992.09,-9148.06,514.78,7811.85,-7097.45,69.91,1567.31,-7027.55,-5460.24
1651,497.93,1230.15,1548.94,146.48,79.86,-70.45,-982.98,-9549.75,521.24,7880.04,-6727.11,69.45,1301.47,-6657.65,-5356.19
1661,511.9,1242.39,1550.49,140.18,70.36,-60.64,-1001.47,-9442.66,512.69,7807.93,-6766.13,70.46,1331.16,-6695.66,-5364.5
1671,488.42,1191.72,1535.63,133.74,65.46,-67.35,-1001.4,-9039.76,510.53,7848.61,-7182.02,73.44,1665.6,-7108.58,-5442.98
1681,516.73,1166.71,1558.08,137.54,77.15,-81.0,-994.46,-9079.82,523.0,7844.53,-7154.87,68.86,1668.46,-7086.02,-5417.56
1691,546.36,1220.51,1546.59,136.36,76.7,-85.3,-990.89,-9047.19,505.15,7808.81,-7175.51,70.17,1717.08,-7105.34,-5388.26
1701,545.79,1231.29,1554.51,141.75,80.68,-79.45,-994.83,-9327.62,503.57,7774.95,-6853.44,69.39,1430.65,-6784.05,-5353.41
1711,473.93,1234.34,1557.75,147.02,74.48,-80.1,-1015.36,-8975.91,513.67,7809.48,-7214.34,69.66,1739.29,-7144.68,-5405.4
1721,493.55,1214.12,1549.3,141.94,75.65,-71.58,-998.04,-9263.65,515.16,7756.23,-6918.7,69.95,1412.68,-6848.75,-5436.07
1731,490.59,1210.07,1548.87,134.27,79.38,-80.64,-989.01,-9045.48,501.12,7777.37,-7139.16,70.98,1626.53,-7068.18,-5441.65
1741,489.22,1191.16,1550.94,137.13,81.27,-76.97,-1007.4,-9291.21,536.88,7809.11,-6896.55,70.94,1420.12,-6825.61,-5405.49
1751,485.58,1218.47,1558.32,140.58,71.16,-72.41,-1009.37,-8869.23,510.09,7817.21,-7332.98,69.06,1850.41,-7263.93,-5413.52
1761,536.78,1191.34,1561.43,134.95,78.67,-65.99,-1001.73,-9367.2,498.73,7763.74,-6835.97,69.87,1330.72,-6766.1,-5435.39
1771,483.82,1167.09,1555.79,127.92,74.34,-72.35,-1050.3,-9257.61,517.38,7780.54,-6867.51,69.41,1326.63,-6798.1,-5471.47
1781,538.98,1224.23,1542.16,141.3,67.22,-70.48,-1034.04,-9251.52,487.04,7799.29,-6930.3,69.24,1444.18,-6861.06,-5416.88
