GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2441,542.52,1148.41,1494.52,137.53,75.34,-62.26,-979.68,-9018.69,502.23,7875.0,-7189.82,74.34,1714.92,-7115.49,-5400.57
2451,484.93,1148.3,1506.31,126.01,81.13,-65.25,-958.44,-9065.46,502.9,7860.16,-7135.18,75.35,1620.59,-7059.83,-5439.24
2461,500.8,1182.83,1505.91,126.87,68.11,-58.35,-945.47,-8982.33,508.71,7798.5,-7174.59,73.36,1705.58,-7101.23,-5395.64
2471,476.41,1175.71,1485.04,141.92,79.29,-51.76,-945.36,-9081.97,499.0,7854.66,-7128.82,74.34,1632.95,-7054.49,-5421.54
2481,472.65,1180.11,1483.72,131.81,72.32,-66.08,-968.76,-9022.72,497.66,7861.97,-7194.31,73.87,1642.7,-7120.44,-5477.74
2491,537.13,1135.76,1507.75,135.71,69.51,-53.77,-949.79,-9065.78,489.98,7783.03,-7097.41,74.09,1589.53,-7023.32,-5433.79
2501,517.38,1149.02,1489.93,134.31,74.77,-67.95,-939.61,-9168.41,498.89,7818.26,-7014.36,76.04,1506.6,-6938.32,-5431.72
2511,498.75,1161.67,1529.22,126.3,77.83,-60.41,-967.18,-9092.21,496.2,7850.26,-7101.86,74.77,1620.44,-7027.09,-5406.66
2521,477.42,1156.92,1500.26,131.83,81.09,-72.35,-951.62,-9026.57,512.75,7885.09,-7206.44,73.5,1694.82,-7132.94,-5438.12
2531,494.12,1142.04,1503.08,127.33,78.5,-56.56,-964.53,-8913.4,486.14,7829.13,-7295.65,74.66,1725.84,-7220.99,-5495.15
2541,479.88,1170.73,1493.7,133.83,78.71,-66.3,-982.36,-8931.25,493.41,7874.86,-7276.27,73.67,1745.23,-7202.6,-5457.36
2551,481.78,1175.08,1500.27,126.89,78.31,-66.39,-964.46,-8917.71,499.53,7834.65,-7262.3,75.18,1747.95,-7187.12,-5439.16
2561,489.05,1207.61,1493.23,133.21,84.29,-52.74,-954.42,-8641.51,480.93,7831.91,-7554.3,75.0,2071.57,-7479.3,-5407.74
2571,480.57,1155.9,1508.46,130.51,76.6,-73.65,-962.56,-8852.13,508.92,7884.91,-7391.19,74.84,1857.54,-7316.35,-5458.81
2581,497.77,1195.26,1496.87,144.35,69.34,-74.67,-974.02,-9092.68,517.54,7863.7,-7123.66,74.68,1643.47,-7048.97,-5405.51
2591,493.7,1167.89,1533.25,129.42,79.16,-69.44,-937.77,-9194.24,512.81,7877.04,-7062.57,74.67,1591.81,-6987.89,-5396.08
2601,478.31,1159.73,1499.64,131.53,70.48,-80.17,-941.07,-8823.46,506.02,7901.97,-7428.09,75.96,1902.99,-7352.13,-5449.14
2611,484.73,1134.88,1507.6,141.24,74.81,-75.38,-951.26,-9251.37,508.14,7898.82,-7001.6,73.91,1472.22,-6927.7,-5455.48
2621,500.52,1216.78,1494.7,141.66,71.26,-75.15,-940.9,-9198.8,493.35,7873.05,-7052.55,75.56,1576.46,-6976.99,-5400.52
2631,460.89,1168.2,1479.86,133.67,85.85,-70.3,-942.99,-9179.52,519.19,7879.09,-7069.87,76.29,1533.94,-6993.58,-5459.63
