GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2811,548.69,1189.63,1545.33,127.92,73.84,-59.05,-981.05,-9186.22,522.35,7766.36,-1926.28,74.16,1547.82,-1852.12,-304.3
2821,497.19,1159.09,1519.74,132.77,72.68,-66.16,-1016.72,-9243.08,498.9,7831.17,-1884.43,72.28,1385.57,-1812.14,-426.57
2831,506.38,1230.17,1524.85,135.94,68.94,-77.49,-1022.85,-9279.21,499.84,7819.91,-1848.78,72.48,1406.47,-1776.3,-369.83
2841,489.96,1231.19,1543.99,136.98,70.08,-75.45,-997.59,-9335.16,503.21,7825.82,-1826.75,73.29,1393.04,-1753.46,-360.42
2851,458.67,1206.66,1519.03,141.08,78.67,-62.23,-982.42,-9298.78,509.38,7859.3,-1891.73,73.62,1429.37,-1818.11,-388.75
2861,523.82,1207.77,1545.3,137.29,63.86,-63.44,-1001.45,-9243.86,510.34,7837.91,-1911.03,72.33,1517.54,-1838.7,-321.15
2871,511.98,1191.74,1535.34,139.24,72.57,-54.28,-991.02,-9281.64,512.33,7792.48,-1851.88,72.61,1428.74,-1779.27,-350.52
2881,485.94,1245.79,1540.56,126.87,71.02,-60.31,-1009.32,-9287.6,511.98,7801.7,-1854.75,72.37,1426.62,-1782.38,-355.76
2891,506.8,1195.05,1517.11,135.27,68.84,-56.64,-998.04,-9350.19,517.32,7833.18,-1834.08,72.45,1368.69,-1761.63,-392.94
2901,498.42,1236.01,1552.92,140.81,77.12,-67.33,-1001.2,-9215.76,513.18,7768.59,-1879.87,73.85,1502.73,-1806.02,-303.28
2911,479.47,1175.07,1554.42,131.0,74.24,-58.23,-996.19,-9350.02,508.49,7864.76,-1813.36,73.67,1383.01,-1739.68,-356.67
2921,494.12,1161.92,1551.22,128.49,69.12,-63.92,-984.89,-9275.6,524.01,7864.27,-1904.86,73.57,1468.76,-1831.28,-362.53
2931,522.73,1194.71,1577.04,132.07,74.89,-67.35,-993.92,-9278.42,512.15,7786.97,-1836.22,71.81,1460.84,-1764.41,-303.56
2941,496.65,1199.53,1550.97,136.28,77.69,-72.47,-966.14,-9312.97,504.93,7762.3,-1810.27,72.65,1376.76,-1737.62,-360.86
2951,514.13,1198.98,1530.28,145.12,79.99,-56.54,-996.24,-9220.59,508.48,7774.17,-1864.11,71.9,1477.78,-1792.21,-314.43
2961,507.39,1168.61,1551.99,129.42,79.0,-73.5,-983.19,-9282.92,531.44,7828.55,-1833.25,71.02,1456.79,-1762.23,-305.44
2971,476.2,1190.97,1550.58,142.32,81.97,-71.44,-983.88,-9319.96,510.39,7809.37,-1830.0,72.87,1386.51,-1757.13,-370.62
2981,506.13,1181.19,1546.21,134.67,76.55,-70.44,-1017.06,-9308.29,498.28,7776.28,-1788.23,72.32,1323.51,-1715.91,-392.4
2991,527.34,1176.75,1548.99,135.96,79.22,-65.3,-992.51,-9285.72,499.85,7788.51,-1837.45,72.08,1413.1,-1765.38,-352.28
3001,490.4,1202.51,1563.76,127.43,73.13,-61.08,-1000.01,-9238.01,503.1,7731.34,-1825.99,72.68,1392.56,-1753.31,-360.74
3011,539.09,1219.71,1562.58,140.2,82.32,-62.22,-1007.89,-9311.67,500.37,7784.99,-1801.62,72.43,1447.49,-1729.19,-281.7
3021,503.14,1228.77,1533.07,135.09,77.99,-72.92,-997.43,-9234.82,490.91,7738.09,-1836.97,72.24,1401.89,-1764.73,-362.84
3031,525.58,1223.71,1538.57,149.18,75.32,-63.12,-981.29,-9205.32,505.9,7747.41,-1882.63,73.35,1515.94,-1809.28,-293.34
3041,517.07,1213.23,1553.23,137.84,81.8,-52.69,-994.49,-9322.6,510.38,7803.8,-1803.55,72.78,1447.56,-1730.77,-283.21
3051,501.91,1183.97,1556.63,140.55,75.32,-72.82,-1008.66,-9359.33,515.24,7820.08,-1775.23,71.21,1352.88,-1704.02,-351.14
3061,524.4,1198.12,1533.6,133.61,76.97,-60.83,-1015.61,-9310.73,505.12,7752.5,-1768.84,72.36,1337.15,-1696.48,-359.33
3071,527.69,1199.9,1550.7,137.75,80.69,-54.63,-1004.41,-9314.05,510.69,7814.22,-1829.03,71.11,1448.54,-1757.92,-309.38
3081,517.24,1198.74,1565.25,139.56,70.14,-63.33,-1011.25,-9304.58,502.78,7794.72,-1797.3,71.15,1409.26,-1726.15,-316.89
3091,521.31,1194.65,1569.5,144.41,77.74,-78.22,-1012.76,-9316.53,508.96,7764.89,-1776.91,71.11,1373.96,-1705.8,-331.84
3101,518.5,1203.95,1537.69,135.71,80.65,-58.85,-991.95,-9324.77,521.46,7797.48,-1799.82,71.95,1419.87,-1727.87,-308.0
3111,521.19,1228.85,1549.62,138.94,73.99,-50.23,-992.85,-9228.53,509.18,7770.88,-1870.25,72.4,1521.05,-1797.85,-276.8
3121,520.06,1198.38,1536.17,142.36,73.08,-51.04,-1020.75,-9331.27,493.45,7794.45,-1805.58,71.62,1354.9,-1733.96,-379.06
3131,530.27,1188.76,1555.63,139.58,78.88,-66.03,-1011.99,-9285.64,505.94,7814.12,-1854.59,71.18,1449.52,-1783.42,-333.89
3141,524.34,1203.05,1554.73,134.18,70.77,-67.2,-1011.45,-9361.57,505.57,7822.42,-1786.17,70.88,1374.83,-1715.29,-340.46
3151,531.97,1232.83,1539.41,139.07,71.43,-67.73,-1015.83,-9282.01,504.53,7756.52,-1809.43,72.13,1410.19,-1737.3,-327.12
3161,497.19,1172.19,1552.59,120.5,66.05,-48.39,-994.2,-9314.99,516.41,7805.39,-1815.11,72.65,1372.74,-1742.46,-369.73
3171,515.1,1230.29,1570.93,134.87,85.07,-63.49,-1010.42,-9247.07,510.99,7782.18,-1860.96,71.14,1508.45,-1789.82,-281.37
3181,515.88,1196.3,1557.99,139.11,74.86,-60.57,-1009.67,-9245.61,495.86,7778.8,-1866.75,72.55,1442.95,-1794.2,-351.25
3191,511.52,1213.96,1552.28,129.41,71.2,-71.33,-1000.43,-9304.01,504.28,7796.92,-1807.52,71.22,1403.8,-1736.3,-332.49
3201,534.78,1160.34,1560.27,138.55,74.02,-69.59,-1010.91,-9318.92,499.83,7794.19,-1802.49,71.85,1362.56,-1730.64,-368.08
3211,495.26,1148.72,1549.71,129.53,75.1,-67.76,-1001.68,-9293.13,515.35,7834.57,-1855.18,71.29,1385.68,-1783.89,-398.21
