GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
121,490.96,1241.22,1553.04,133.62,73.84,-82.01,-1020.56,-9229.85,486.54,7697.07,-1805.89,72.56,1343.87,-1733.33,-389.46
131,508.53,1144.08,1546.42,136.99,73.37,-55.43,-1012.45,-9305.5,508.17,7827.27,-1803.82,72.9,1371.44,-1730.92,-359.48
141,518.59,1247.27,1558.23,141.01,67.58,-63.56,-981.42,-9291.69,504.89,7803.46,-1839.46,73.85,1504.37,-1765.61,-261.24
151,508.7,1209.4,1536.82,133.62,79.53,-66.27,-978.49,-9302.34,495.35,7756.37,-1801.59,72.71,1372.68,-1728.88,-356.19
161,538.96,1193.87,1575.17,135.31,83.06,-57.17,-1004.3,-9255.83,502.77,7757.33,-1812.59,72.46,1469.18,-1740.13,-270.95
171,474.27,1190.59,1545.25,136.97,82.51,-67.29,-1027.17,-9317.7,492.81,7793.63,-1798.17,71.95,1303.87,-1726.22,-422.35
181,490.19,1210.92,1560.28,145.02,75.68,-51.69,-999.94,-9314.2,507.52,7798.02,-1792.89,71.56,1421.79,-1721.33,-299.53
191,517.13,1225.4,1541.06,130.29,77.53,-65.86,-988.19,-9264.62,503.87,7704.01,-1799.95,72.74,1380.62,-1727.2,-346.59
201,497.77,1237.0,1543.71,131.25,77.18,-61.05,-977.41,-9271.26,488.75,7777.97,-1840.43,72.71,1443.91,-1767.71,-323.8
211,501.7,1210.32,1554.87,134.32,77.31,-55.53,-981.7,-9271.15,503.32,7769.93,-1843.58,73.73,1443.39,-1769.85,-326.47
221,542.3,1191.43,1550.16,136.42,87.15,-63.28,-982.49,-9282.7,516.72,7759.44,-1822.23,73.09,1455.13,-1749.14,-294.01
231,481.79,1226.84,1532.5,140.96,74.12,-63.94,-991.93,-9321.16,511.94,7805.68,-1823.18,72.99,1396.81,-1750.19,-353.38
241,522.57,1155.53,1541.84,136.69,72.37,-64.19,-993.01,-9248.4,522.82,7775.93,-1838.13,72.92,1422.17,-1765.21,-343.04
251,481.41,1180.06,1533.7,131.47,80.76,-60.53,-982.54,-9269.16,519.35,7774.07,-1824.98,73.77,1388.6,-1751.21,-362.62
261,468.89,1165.87,1565.19,137.39,78.84,-60.94,-1006.63,-9216.58,534.57,7787.89,-1860.97,72.55,1454.49,-1788.42,-333.92
271,513.3,1201.39,1550.54,147.4,74.57,-71.24,-982.15,-9281.32,519.5,7766.04,-1833.39,73.05,1438.02,-1760.34,-322.32
281,525.58,1204.89,1547.87,137.22,75.89,-59.49,-988.83,-9186.53,496.94,7717.48,-1859.37,73.55,1471.03,-1785.82,-314.79
291,536.46,1193.91,1549.94,134.74,75.6,-80.78,-987.67,-9220.24,497.55,7715.74,-1840.54,73.76,1415.26,-1766.78,-351.52
301,530.45,1250.79,1560.77,137.5,70.5,-68.79,-1000.91,-9172.1,508.1,7766.94,-1885.19,74.17,1583.26,-1811.03,-227.77
311,513.37,1181.7,1550.5,135.14,69.7,-62.33,-1002.49,-9173.43,498.27,7709.73,-1866.3,73.21,1420.14,-1793.09,-372.95
321,532.38,1206.54,1560.15,140.66,88.83,-60.67,-999.99,-9159.05,499.21,7700.84,-1881.24,72.28,1508.89,-1808.96,-300.07
331,524.68,1232.57,1553.98,140.12,70.34,-66.99,-1005.94,-9170.44,505.28,7760.43,-1876.3,72.77,1544.04,-1803.53,-259.49
341,526.88,1185.83,1566.18,135.52,90.02,-72.2,-983.47,-9280.92,498.24,7772.11,-1825.54,72.87,1438.18,-1752.66,-314.48
351,516.71,1224.19,1563.73,133.76,77.68,-71.18,-1006.61,-9148.22,498.37,7693.41,-1874.34,72.78,1481.85,-1801.57,-319.72
361,513.06,1213.23,1549.94,132.87,70.78,-64.55,-1009.48,-9117.74,499.23,7712.58,-1916.38,73.41,1499.91,-1842.97,-343.06
371,524.84,1231.13,1535.42,137.27,82.34,-61.88,-1020.37,-9215.52,498.26,7730.49,-1848.71,71.63,1441.96,-1777.08,-335.11
381,509.12,1220.31,1565.05,136.74,74.25,-69.68,-990.34,-9181.51,498.86,7713.1,-1852.66,72.98,1475.91,-1779.68,-303.77
391,525.17,1180.89,1559.63,130.98,79.5,-71.5,-984.2,-9188.65,512.68,7723.68,-1868.78,71.51,1468.19,-1797.26,-329.07
401,509.56,1261.44,1536.26,135.17,85.26,-65.29,-1015.26,-9265.55,504.15,7678.85,-1761.56,70.91,1364.59,-1690.65,-326.06
411,507.94,1172.53,1525.25,133.17,65.77,-54.98,-982.87,-9261.1,526.56,7738.25,-1807.87,72.79,1370.5,-1735.08,-364.58
421,494.32,1194.01,1538.92,135.19,76.74,-63.39,-1026.28,-9234.59,509.5,7772.51,-1850.66,72.0,1396.93,-1778.66,-381.73
431,505.67,1227.8,1549.64,130.73,89.0,-63.74,-985.99,-9237.94,503.6,7744.77,-1833.42,72.6,1463.53,-1760.82,-297.29
441,545.2,1213.61,1553.12,148.08,60.83,-70.35,-997.53,-9264.97,501.7,7706.85,-1788.16,72.38,1396.53,-1715.78,-319.26
451,488.09,1199.37,1569.07,130.69,76.3,-69.73,-984.37,-9232.85,502.27,7752.2,-1846.92,73.06,1431.03,-1773.85,-342.82
461,526.97,1166.9,1575.51,137.38,81.74,-66.29,-987.95,-9206.3,522.05,7718.86,-1840.96,71.28,1468.87,-1769.68,-300.81
471,463.52,1239.9,1564.25,137.66,74.24,-59.68,-1016.55,-9214.94,527.07,7758.53,-1852.79,73.1,1473.98,-1779.69,-305.71
481,505.13,1222.09,1532.77,136.18,73.19,-75.37,-995.16,-9196.09,493.73,7709.28,-1850.03,71.91,1405.72,-1778.11,-372.39
491,449.74,1264.33,1548.08,136.52,75.16,-64.16,-1014.13,-9248.57,516.43,7746.3,-1821.4,74.15,1409.71,-1747.25,-337.54
501,479.15,1213.86,1535.47,129.27,79.25,-61.08,-987.49,-9298.04,507.34,7776.03,-1832.89,72.25,1373.75,-1760.64,-386.89
511,487.09,1194.7,1552.8,134.94,66.05,-66.15,-1020.16,-9229.01,498.34,7718.47,-1836.88,72.57,1337.08,-1764.31,-427.23
521,528.82,1190.06,1551.44,138.97,78.38,-63.22,-995.98,-9241.7,501.82,7760.74,-1841.37,71.15,1449.33,-1770.22,-320.89
531,506.29,1192.82,1544.96,137.65,72.77,-63.68,-987.47,-9298.53,508.86,7780.2,-1829.56,72.35,1393.86,-1757.2,-363.34
541,500.12,1233.71,1565.37,140.29,74.27,-62.58,-1002.25,-9226.63,511.9,7725.71,-1829.68,72.26,1459.91,-1757.42,-297.51
551,497.61,1243.18,1544.93,133.19,73.47,-62.8,-1001.37,-9140.57,511.53,7662.31,-1872.09,73.71,1461.49,-1798.38,-336.89
561,534.82,1156.23,1534.6,128.32,72.35,-60.96,-999.83,-9250.44,497.03,7706.85,-1801.8,73.0,1318.97,-1728.79,-409.83
571,492.66,1221.15,1549.09,135.08,69.51,-80.76,-1003.38,-9247.46,498.69,7747.48,-1823.82,73.29,1382.06,-1750.53,-368.47
581,513.33,1231.96,1537.94,140.84,83.03,-62.64,-1015.71,-9234.76,489.25,7721.78,-1804.24,72.28,1405.03,-1731.96,-326.93
591,499.48,1225.03,1551.81,142.77,77.47,-69.6,-992.25,-9196.43,517.35,7705.21,-1838.23,73.66,1460.84,-1764.57,-303.73
601,514.55,1187.58,1532.36,134.93,83.94,-61.98,-1017.54,-9189.66,518.29,7740.55,-1864.78,72.94,1443.02,-1791.84,-348.82
611,510.85,1198.24,1528.53,134.57,68.35,-50.76,-1012.86,-9197.84,509.49,7749.38,-1850.29,74.53,1437.95,-1775.77,-337.81
621,486.83,1227.52,1540.09,142.23,74.6,-65.14,-1019.79,-9248.06,530.6,7750.02,-1831.96,72.29,1418.89,-1759.67,-340.78
631,547.82,1197.58,1553.38,142.79,77.02,-54.87,-1014.83,-9254.79,520.63,7746.99,-1818.52,72.56,1461.72,-1745.96,-284.23
641,513.18,1231.31,1536.11,137.25,83.16,-54.03,-998.5,-9304.39,512.43,7755.54,-1787.9,72.2,1412.07,-1715.7,-303.63
651,497.29,1220.47,1568.08,132.44,73.89,-76.61,-1027.64,-9268.51,519.36,7718.61,-1780.46,72.18,1357.39,-1708.28,-350.88
661,514.61,1184.03,1532.26,134.73,78.78,-61.22,-972.65,-9304.0,500.72,7759.86,-1788.89,72.8,1367.11,-1716.09,-348.98
671,491.69,1168.51,1542.03,133.43,79.07,-69.99,-981.05,-9236.22,513.15,7758.71,-1844.6,72.93,1399.32,-1771.67,-372.35
681,510.45,1245.25,1526.53,139.54,68.48,-49.99,-998.32,-9215.17,519.17,7689.82,-1823.44,71.66,1435.77,-1751.79,-316.02
691,514.98,1230.79,1536.0,138.47,73.73,-64.39,-994.2,-9266.32,509.28,7730.98,-1812.85,74.62,1409.33,-1738.23,-328.9
701,535.16,1198.55,1539.87,137.19,79.97,-46.79,-1005.38,-9309.22,490.69,7751.42,-1796.46,72.02,1371.48,-1724.43,-352.96
711,490.1,1159.86,1544.61,128.0,71.97,-70.91,-995.95,-9307.28,533.39,7839.93,-1830.51,71.66,1393.7,-1758.85,-365.15
721,497.67,1168.47,1545.08,131.17,73.9,-49.27,-984.01,-9278.76,512.51,7755.76,-1817.28,72.44,1372.51,-1744.84,-372.34
731,521.81,1152.02,1531.14,130.5,79.12,-58.64,-1002.09,-9212.89,506.1,7803.65,-1893.55,74.96,1450.72,-1818.59,-367.87
741,512.37,1208.96,1545.31,128.32,69.55,-58.05,-989.55,-9214.56,509.8,7710.19,-1840.05,73.78,1422.33,-1766.27,-343.94
751,531.76,1212.58,1525.76,137.79,81.89,-66.9,-977.46,-9261.31,506.29,7842.31,-1902.27,73.88,1532.71,-1828.39,-295.68
761,485.62,1211.71,1552.52,130.08,81.38,-64.95,-991.46,-9314.11,512.12,7761.64,-1797.26,73.36,1364.56,-1723.9,-359.34
771,523.29,1149.78,1531.27,127.07,70.04,-68.58,-994.17,-9154.41,512.6,7792.93,-1930.04,73.04,1489.82,-1857.01,-367.19
781,495.52,1187.19,1545.06,138.99,74.8,-65.53,-993.29,-9241.34,529.82,7795.03,-1885.32,73.64,1466.26,-1811.68,-345.43
791,537.69,1202.75,1541.15,136.24,75.22,-64.4,-978.34,-9105.28,497.37,7678.33,-1924.15,74.89,1520.72,-1849.26,-328.54
801,525.18,1200.85,1534.25,137.49,95.08,-71.03,-967.19,-9223.9,528.82,7819.25,-1917.03,74.47,1578.8,-1842.57,-263.77
811,548.12,1189.83,1545.42,127.83,73.71,-58.98,-980.95,-9186.09,522.42,7766.18,-1926.23,74.17,1547.49,-1852.07,-304.58
821,497.29,1159.01,1519.78,132.76,72.83,-66.17,-1016.84,-9242.85,498.72,7830.82,-1884.36,72.28,1385.34,-1812.08,-426.75
831,506.75,1230.27,1524.77,136.05,68.94,-77.52,-1022.9,-9279.3,499.91,7819.84,-1848.66,72.49,1406.8,-1776.18,-369.38
841,489.78,1230.68,1543.92,136.97,70.18,-75.4,-997.52,-9334.92,503.33,7825.85,-1826.81,73.3,1392.86,-1753.51,-360.64
851,458.3,1207.08,1518.93,141.02,78.76,-62.21,-982.36,-9298.59,509.28,7859.08,-1891.67,73.61,1429.29,-1818.06,-388.77
861,524.16,1207.92,1545.31,137.27,63.83,-63.46,-1001.38,-9244.0,510.35,7837.83,-1911.08,72.34,1517.85,-1838.74,-320.89
871,512.19,1192.35,1535.33,139.23,72.54,-54.22,-991.0,-9281.58,512.3,7792.23,-1851.82,72.62,1429.38,-1779.21,-349.83
881,485.2,1246.21,1540.41,126.95,71.06,-60.3,-1009.47,-9287.57,512.04,7801.52,-1854.62,72.35,1426.06,-1782.27,-356.21
891,506.51,1194.92,1517.22,135.42,68.82,-56.7,-998.07,-9350.41,517.25,7833.33,-1834.06,72.45,1368.28,-1761.6,-393.32
901,497.87,1235.91,1552.89,140.75,76.92,-67.29,-1001.11,-9215.87,513.28,7768.71,-1879.88,73.84,1502.07,-1806.04,-303.96
911,479.13,1175.24,1554.34,131.03,74.24,-58.22,-996.21,-9349.98,508.32,7864.81,-1813.41,73.65,1382.71,-1739.76,-357.05
921,493.68,1162.51,1551.36,128.49,69.03,-63.92,-984.96,-9275.67,524.11,7864.68,-1904.98,73.56,1469.31,-1831.42,-362.11
931,522.54,1194.57,1576.97,132.05,74.97,-67.34,-993.98,-9278.74,512.12,7787.19,-1836.14,71.81,1460.34,-1764.33,-303.99
941,496.27,1199.26,1551.1,136.33,77.72,-72.43,-966.21,-9313.11,504.83,7762.41,-1810.3,72.66,1376.17,-1737.64,-361.47
951,514.3,1198.95,1530.35,145.07,79.9,-56.63,-996.24,-9220.53,508.4,7774.08,-1864.06,71.9,1477.65,-1792.15,-314.5
961,507.86,1168.7,1551.98,129.49,78.96,-73.5,-983.23,-9283.19,531.35,7828.82,-1833.09,71.02,1457.23,-1762.07,-304.84
971,475.61,1190.87,1550.57,142.38,82.11,-71.39,-983.86,-9320.08,510.44,7809.55,-1829.98,72.87,1386.2,-1757.12,-370.92
981,506.12,1180.6,1546.24,134.7,76.48,-70.4,-1017.05,-9308.21,498.24,7776.12,-1788.15,72.31,1322.84,-1715.84,-393.0
991,527.34,1176.04,1549.0,135.96,79.16,-65.29,-992.5,-9285.71,499.95,7788.63,-1837.56,72.08,1412.59,-1765.49,-352.9
1001,490.13,1202.65,1563.74,127.39,73.18,-61.08,-1000.0,-9237.95,503.02,7731.18,-1825.88,72.68,1392.27,-1753.2,-360.93
1011,538.59,1219.87,1562.58,140.15,82.45,-62.23,-1007.97,-9311.45,500.38,7784.97,-1801.69,72.43,1447.34,-1729.27,-281.93
1021,502.96,1228.52,1533.02,135.17,78.2,-72.95,-997.34,-9234.74,490.98,7738.16,-1837.01,72.25,1401.97,-1764.76,-362.79
1031,526.21,1223.74,1538.69,148.99,75.57,-63.21,-981.39,-9205.49,506.02,7747.72,-1882.66,73.34,1516.84,-1809.31,-292.47
1041,516.68,1213.22,1553.2,137.92,81.83,-52.72,-994.46,-9322.6,510.42,7803.9,-1803.56,72.79,1447.39,-1730.77,-283.38
1051,501.25,1183.84,1556.55,140.43,75.62,-72.85,-1008.66,-9359.3,515.38,7820.15,-1775.29,71.2,1352.39,-1704.09,-351.69
1061,524.23,1198.65,1533.64,133.68,77.03,-60.85,-1015.51,-9310.62,505.17,7752.45,-1768.88,72.34,1337.87,-1696.54,-358.67
1071,527.39,1199.32,1550.69,137.61,80.57,-54.76,-1004.34,-9314.12,510.6,7814.31,-1829.06,71.1,1447.27,-1757.95,-310.68
1081,517.62,1198.75,1565.31,139.54,70.01,-63.41,-1011.26,-9304.78,502.88,7794.74,-1797.3,71.15,1409.39,-1726.15,-316.76
1091,522.21,1194.52,1569.46,144.34,77.61,-78.29,-1012.67,-9316.54,508.87,7764.91,-1776.9,71.12,1374.42,-1705.78,-331.36
1101,518.99,1204.31,1537.85,135.78,80.85,-58.85,-991.97,-9324.73,521.37,7797.34,-1799.64,71.96,1420.94,-1727.69,-306.75
1111,520.71,1229.03,1549.39,138.79,73.98,-50.19,-992.84,-9228.38,509.34,7770.87,-1870.31,72.39,1520.69,-1797.93,-277.24
1121,520.31,1198.06,1536.09,142.35,72.91,-50.96,-1020.8,-9331.23,493.33,7794.34,-1805.54,71.64,1354.4,-1733.9,-379.51
1131,529.39,1188.68,1555.66,139.55,79.03,-65.96,-1012.1,-9285.71,505.81,7814.22,-1854.49,71.16,1448.57,-1783.33,-334.76
1141,523.8,1203.47,1554.51,134.3,70.56,-67.13,-1011.36,-9361.68,505.51,7822.4,-1786.08,70.89,1374.38,-1715.19,-340.81
1151,532.11,1233.2,1539.52,139.09,71.5,-67.69,-1015.73,-9282.21,504.49,7756.52,-1809.36,72.14,1410.8,-1737.23,-326.43
1161,497.83,1172.43,1552.58,120.49,65.96,-48.48,-994.22,-9315.19,516.47,7805.56,-1815.21,72.66,1373.44,-1742.55,-369.11
1171,515.82,1230.49,1570.99,134.99,85.01,-63.45,-1010.26,-9246.89,510.75,7782.0,-1860.92,71.13,1509.44,-1789.8,-280.36
1181,515.44,1196.15,1558.03,139.0,74.82,-60.48,-1009.76,-9245.83,496.07,7779.22,-1866.64,72.54,1442.67,-1794.11,-351.44
1191,511.01,1213.68,1552.2,129.38,71.14,-71.29,-1000.45,-9303.9,504.21,7796.84,-1807.45,71.23,1402.83,-1736.22,-333.39
1201,534.97,1160.69,1560.23,138.53,74.05,-69.69,-1011.04,-9319.18,499.97,7794.5,-1802.49,71.84,1363.02,-1730.65,-367.63
1211,495.25,1148.94,1549.7,129.42,74.96,-67.77,-1001.6,-9293.16,515.3,7834.55,-1855.11,71.29,1385.58,-1783.82,-398.24
1221,506.67,1200.59,1561.43,139.78,73.96,-69.11,-987.3,-9302.12,507.79,7798.76,-1817.07,72.76,1430.44,-1744.3,-313.86
1231,506.86,1216.05,1545.49,131.54,76.17,-51.44,-999.58,-9275.26,503.87,7799.4,-1850.75,72.61,1453.09,-1778.14,-325.05
1241,524.35,1218.95,1553.73,135.44,72.65,-61.48,-990.07,-9280.17,501.25,7801.46,-1857.01,72.92,1476.11,-1784.09,-307.99
1251,544.61,1202.96,1537.08,136.99,85.86,-60.8,-999.9,-9283.06,499.62,7836.2,-1877.64,73.15,1499.57,-1804.5,-304.93
1261,493.71,1194.72,1551.29,133.3,70.24,-50.76,-992.48,-9271.79,512.81,7849.0,-1898.05,73.56,1490.05,-1824.49,-334.44
1271,536.17,1218.04,1541.08,142.72,80.68,-52.47,-1005.09,-9299.15,496.48,7787.43,-1817.88,71.79,1445.9,-1746.09,-300.19
1281,534.87,1171.79,1546.1,134.48,76.08,-70.81,-1003.12,-9288.93,517.23,7813.07,-1842.67,70.38,1430.76,-1772.29,-341.52
1291,498.88,1185.57,1550.12,136.41,81.3,-49.96,-991.34,-9326.45,503.82,7853.2,-1838.5,72.61,1441.54,-1765.88,-324.34
1301,530.12,1177.14,1548.57,135.83,70.34,-58.26,-1022.79,-9237.93,495.85,7824.03,-1881.24,71.65,1462.9,-1809.6,-346.7
1311,503.82,1158.78,1532.28,131.51,72.6,-61.45,-1013.71,-9312.82,501.72,7805.18,-1822.43,72.67,1317.89,-1749.75,-431.86
1321,503.31,1207.49,1531.89,145.5,63.87,-58.26,-1009.22,-9218.2,515.02,7773.78,-1877.16,73.24,1455.18,-1803.92,-348.74
1331,510.27,1238.05,1550.07,136.11,74.46,-67.95,-1011.66,-9252.06,503.86,7779.33,-1849.12,72.41,1460.49,-1776.71,-316.22
1341,535.6,1184.37,1570.64,130.23,78.45,-54.34,-978.48,-9204.17,496.48,7786.23,-1887.65,73.26,1545.03,-1814.39,-269.37
1351,547.31,1174.31,1560.15,133.81,78.25,-69.94,-995.41,-9283.78,509.41,7772.29,-1833.77,71.31,1426.4,-1762.47,-336.06
1361,519.18,1174.01,1537.24,133.82,71.55,-69.29,-996.23,-9308.86,514.72,7861.26,-1871.05,72.37,1437.4,-1798.68,-361.29
1371,513.49,1159.07,1550.28,139.15,84.11,-52.98,-989.43,-9326.07,506.04,7858.18,-1833.65,72.66,1441.84,-1760.99,-319.15
1381,483.34,1206.27,1553.65,130.57,83.41,-40.55,-1001.5,-9175.62,512.45,7767.28,-1892.96,72.36,1519.29,-1820.61,-301.32
1391,562.79,1162.2,1570.57,133.98,83.13,-67.16,-1003.37,-9208.96,511.91,7805.53,-1894.53,74.55,1550.61,-1819.98,-269.36
1401,534.02,1180.42,1552.8,126.87,71.16,-63.5,-1005.83,-9261.67,490.46,7787.62,-1838.02,73.16,1412.34,-1764.86,-352.52
1411,485.47,1200.85,1551.01,134.99,83.48,-61.31,-1018.99,-9282.17,527.88,7887.7,-1889.33,72.7,1508.91,-1816.64,-307.72
1421,495.73,1205.62,1558.17,138.43,76.71,-67.72,-997.26,-9215.71,515.86,7766.12,-1886.04,71.78,1475.96,-1814.26,-338.3
1431,477.25,1169.49,1563.32,140.85,76.26,-71.57,-1009.04,-9228.89,520.14,7817.58,-1885.27,73.0,1455.37,-1812.27,-356.89
1441,521.88,1191.2,1536.64,141.14,78.02,-73.25,-991.02,-9224.56,493.51,7763.24,-1854.15,72.65,1436.79,-1781.5,-344.71
1451,504.19,1188.67,1543.52,140.18,76.41,-62.7,-1014.34,-9332.98,517.36,7818.23,-1797.8,72.61,1378.54,-1725.2,-346.65
1461,518.86,1214.38,1540.85,134.3,73.14,-70.71,-964.0,-9216.46,506.84,7703.54,-1833.29,72.75,1440.74,-1760.54,-319.8
1471,509.86,1196.09,1570.55,139.34,81.71,-61.27,-1002.61,-9290.91,504.88,7783.48,-1816.34,73.05,1431.13,-1743.29,-312.16
1481,499.93,1193.82,1556.38,133.74,85.1,-62.3,-986.46,-9203.55,505.36,7743.39,-1860.14,72.53,1465.43,-1787.61,-322.18
1491,484.6,1193.53,1540.9,134.93,76.78,-53.56,-1003.72,-9201.84,505.59,7748.44,-1846.52,73.82,1425.65,-1772.7,-347.05
1501,532.88,1184.0,1539.34,128.2,68.55,-60.86,-1022.74,-9197.25,517.88,7714.79,-1814.89,72.15,1404.78,-1742.74,-337.95
1511,514.27,1209.21,1541.29,136.73,75.95,-61.27,-1006.21,-9243.09,502.15,7754.01,-1848.9,73.06,1423.03,-1775.85,-352.82
1521,504.5,1181.21,1543.34,134.16,81.27,-57.55,-1029.2,-9273.22,506.28,7809.3,-1835.56,71.57,1400.1,-1763.99,-363.89
1531,506.48,1197.36,1541.65,136.3,74.42,-50.16,-996.53,-9296.05,518.91,7753.77,-1804.42,71.09,1386.14,-1733.34,-347.2
1541,498.42,1195.8,1549.69,134.41,83.18,-67.08,-999.74,-9290.22,505.48,7768.9,-1791.49,72.58,1378.85,-1718.92,-340.06
1551,508.96,1188.81,1546.07,136.94,85.39,-64.37,-1009.16,-9297.73,503.35,7825.64,-1825.44,71.5,1423.89,-1753.94,-330.05
1561,511.25,1194.7,1542.84,136.29,90.57,-57.24,-982.33,-9256.76,508.17,7745.68,-1836.84,71.43,1433.18,-1765.41,-332.23
1571,514.35,1184.59,1541.2,139.78,65.9,-51.7,-976.84,-9347.63,512.08,7809.28,-1817.25,70.55,1391.03,-1746.7,-355.67
1581,524.56,1204.51,1545.97,138.86,62.89,-55.68,-994.3,-9273.52,506.08,7739.91,-1799.05,71.87,1399.28,-1727.18,-327.9
1591,523.47,1169.41,1537.29,134.9,85.55,-61.01,-1011.54,-9311.15,498.11,7799.2,-1783.55,70.58,1364.23,-1712.97,-348.74
1601,533.9,1237.39,1554.56,127.98,75.56,-66.52,-1001.88,-9203.85,525.21,7769.93,-1871.58,72.51,1552.29,-1799.07,-246.78
1611,525.41,1199.54,1536.95,144.83,82.39,-55.77,-1009.92,-9132.9,494.96,7716.21,-1902.82,73.34,1501.71,-1829.48,-327.77
1621,497.24,1189.63,1547.87,131.15,80.36,-61.89,-1004.86,-9151.43,515.12,7765.47,-1936.33,71.75,1508.64,-1864.57,-355.93
1631,523.02,1165.67,1558.86,133.57,72.29,-62.86,-991.29,-9201.3,506.5,7818.47,-1917.56,72.83,1522.93,-1844.73,-321.8
1641,500.89,1181.79,1544.06,128.84,72.96,-64.17,-994.45,-9262.65,502.58,7821.66,-1885.1,72.21,1431.51,-1812.89,-381.38
1651,520.31,1220.28,1542.88,136.9,78.27,-64.72,-1000.76,-9201.64,498.66,7765.82,-1881.61,71.77,1496.0,-1809.84,-313.83
1661,521.7,1180.27,1556.78,137.03,78.73,-58.75,-991.29,-9312.75,501.85,7778.24,-1801.09,71.62,1391.81,-1729.47,-337.66
1671,532.68,1184.43,1541.9,136.81,71.14,-67.46,-1000.59,-9343.09,501.39,7843.58,-1807.73,71.85,1400.78,-1735.88,-335.09
1681,503.98,1222.05,1536.56,146.89,85.53,-55.28,-996.1,-9243.8,501.79,7759.83,-1846.87,72.15,1461.45,-1774.71,-313.26
1691,513.9,1205.97,1524.9,130.36,79.91,-67.37,-985.76,-9256.76,507.32,7789.53,-1841.42,71.98,1442.0,-1769.43,-327.44
1701,504.63,1236.72,1514.39,143.82,64.04,-58.45,-1020.57,-9350.36,498.46,7809.44,-1788.66,71.1,1342.12,-1717.56,-375.43
1711,490.92,1182.75,1570.29,141.79,78.14,-66.8,-1000.07,-9323.06,514.78,7794.09,-1803.29,72.46,1382.82,-1730.84,-348.01
1721,475.35,1138.61,1554.84,130.1,77.0,-56.97,-1003.98,-9337.92,516.63,7839.3,-1820.48,72.44,1332.97,-1748.04,-415.08
1731,527.18,1190.21,1537.91,125.29,79.19,-49.41,-997.86,-9335.36,507.39,7818.85,-1800.91,71.52,1403.38,-1729.39,-326.01
1741,504.23,1168.53,1540.19,132.05,81.65,-62.77,-988.61,-9299.04,528.75,7767.46,-1813.73,72.0,1372.44,-1741.74,-369.3
1751,481.21,1178.54,1562.72,134.55,75.79,-67.22,-1012.72,-9276.27,522.42,7792.73,-1822.14,71.02,1391.74,-1751.12,-359.38
1761,506.5,1175.58,1545.68,130.18,75.98,-63.9,-990.29,-9244.17,509.94,7735.3,-1840.16,72.76,1380.8,-1767.4,-386.61
1771,558.72,1221.8,1552.54,142.16,77.29,-69.02,-1013.32,-9217.1,494.5,7716.02,-1853.48,70.4,1463.59,-1783.08,-319.49
1781,502.33,1189.33,1558.31,137.12,78.51,-60.85,-977.64,-9300.78,514.33,7801.4,-1835.61,73.61,1442.04,-1762.0,-319.96
1791,504.89,1233.09,1516.01,134.36,68.2,-58.61,-999.32,-9288.03,508.24,7783.67,-1825.86,73.81,1402.5,-1752.05,-349.55
1801,520.46,1215.47,1539.1,137.16,67.71,-51.47,-1020.87,-9359.42,511.8,7770.21,-1748.67,71.06,1330.16,-1677.61,-347.45
