GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
191,552.94,1337.83,1734.58,159.14,77.24,-60.03,-1126.87,-10042.8,528.0,8586.73,-2305.78,75.56,1746.76,-2230.22,-483.45
201,574.14,1335.91,1752.98,148.63,95.7,-54.24,-1120.12,-10096.04,541.31,8624.34,-2284.86,77.32,1802.6,-2207.54,-404.93
211,559.83,1285.89,1727.82,148.79,76.21,-57.05,-1140.23,-10101.78,564.63,8658.1,-2288.76,76.71,1722.21,-2212.05,-489.83
221,562.47,1317.34,1721.41,156.3,79.7,-54.59,-1131.33,-10114.39,542.47,8630.71,-2235.63,77.68,1710.11,-2157.95,-447.84
231,564.39,1318.0,1761.38,157.69,80.62,-64.98,-1151.88,-10082.68,566.6,8611.45,-2257.66,76.13,1760.59,-2181.54,-420.95
241,559.76,1314.11,1727.51,149.42,88.91,-62.1,-1130.26,-10083.44,559.57,8604.63,-2240.92,76.95,1728.11,-2163.97,-435.86
251,548.97,1371.94,1744.08,158.99,90.74,-64.79,-1153.36,-10046.89,550.77,8566.46,-2239.0,76.92,1766.91,-2162.07,-395.16
261,545.55,1320.62,1733.17,154.01,89.74,-61.19,-1123.6,-10159.94,574.87,8674.14,-2239.93,77.13,1747.36,-2162.8,-415.43
271,525.15,1364.05,1742.84,145.54,86.43,-72.01,-1134.7,-10033.53,553.94,8599.69,-2287.81,76.26,1777.4,-2211.55,-434.15
281,565.85,1376.6,1721.33,159.0,89.33,-71.33,-1139.84,-10134.53,558.55,8645.72,-2262.51,76.46,1770.69,-2186.04,-415.35
291,571.93,1315.35,1738.31,145.11,91.37,-54.05,-1132.49,-10085.03,552.61,8617.78,-2245.98,74.87,1760.89,-2171.11,-410.22
301,539.46,1353.86,1744.28,152.49,98.93,-61.92,-1140.21,-10103.12,550.28,8623.02,-2227.63,75.7,1757.08,-2151.92,-394.84
311,541.83,1324.19,1746.1,153.1,83.5,-55.54,-1147.02,-10137.09,571.0,8637.39,-2243.9,75.7,1717.45,-2168.2,-450.74
321,628.8,1297.98,1754.47,155.68,92.88,-56.88,-1145.23,-10120.15,565.83,8621.48,-2235.05,77.05,1794.85,-2158.01,-363.16
331,598.81,1310.18,1743.56,154.1,74.75,-53.08,-1131.51,-10112.33,557.46,8631.57,-2233.93,76.83,1773.51,-2157.1,-383.59
341,556.12,1343.6,1768.35,157.81,96.96,-70.75,-1142.07,-10062.47,555.54,8655.33,-2298.67,75.78,1858.43,-2222.89,-364.46
351,589.49,1319.08,1727.21,151.76,83.37,-59.4,-1136.34,-10079.1,538.14,8621.37,-2280.29,76.03,1755.57,-2204.26,-448.69
361,573.85,1334.88,1771.59,154.91,93.89,-57.28,-1141.33,-10092.77,553.3,8588.37,-2246.19,76.14,1779.41,-2170.05,-390.64
371,571.57,1345.55,1719.42,158.27,82.35,-58.7,-1130.91,-10085.43,555.67,8630.36,-2285.32,76.49,1788.15,-2208.82,-420.68
381,546.94,1331.21,1739.83,146.92,89.99,-64.94,-1136.18,-10011.62,568.76,8576.46,-2308.05,76.79,1787.37,-2231.26,-443.89
391,553.1,1308.66,1724.52,148.78,85.2,-63.83,-1148.32,-10115.77,564.55,8605.71,-2231.95,75.42,1662.6,-2156.54,-493.94
401,563.16,1311.83,1764.22,154.26,79.52,-56.36,-1136.81,-10138.74,568.88,8684.52,-2237.13,76.69,1794.48,-2160.44,-365.96
411,574.45,1306.7,1750.6,160.65,85.19,-66.04,-1149.81,-10081.68,546.98,8639.15,-2275.49,75.89,1766.19,-2199.61,-433.42
421,562.64,1312.56,1748.67,153.23,86.98,-58.25,-1123.11,-10098.76,557.2,8666.87,-2285.55,76.45,1808.02,-2209.11,-401.09
431,567.68,1315.58,1735.7,147.19,96.23,-48.32,-1152.53,-10011.51,557.34,8595.51,-2322.43,77.31,1802.88,-2245.12,-442.24
441,549.79,1345.72,1750.71,150.74,96.39,-71.51,-1117.79,-10131.48,543.08,8609.69,-2214.69,77.07,1725.33,-2137.62,-412.29
451,538.98,1309.46,1717.96,145.65,88.54,-69.22,-1129.17,-10032.72,560.34,8577.38,-2262.84,76.93,1707.21,-2185.91,-478.7
461,538.4,1319.13,1743.77,153.89,78.26,-48.09,-1133.71,-10164.43,563.19,8648.87,-2223.59,76.96,1699.28,-2146.63,-447.36
471,564.0,1326.17,1734.58,147.57,83.89,-73.2,-1129.13,-10146.39,566.98,8652.09,-2227.97,75.02,1726.54,-2152.94,-426.41
481,562.14,1316.41,1742.02,151.45,74.92,-57.39,-1132.74,-10057.63,542.38,8593.85,-2281.4,76.28,1735.39,-2205.12,-469.73
491,544.13,1302.75,1748.03,150.07,79.7,-63.71,-1114.21,-10039.82,580.97,8607.2,-2312.45,77.19,1795.11,-2235.26,-440.15
501,585.49,1366.49,1727.28,150.75,85.1,-58.57,-1118.81,-9998.9,551.76,8545.44,-2302.31,78.44,1836.03,-2223.87,-387.84
511,578.72,1310.53,1725.99,151.34,96.75,-38.19,-1133.93,-10044.93,541.68,8624.04,-2299.84,76.73,1812.02,-2223.11,-411.09
521,533.11,1307.98,1753.23,158.39,82.51,-54.67,-1157.91,-10055.03,567.36,8653.44,-2282.06,77.3,1788.42,-2204.75,-416.33
531,579.52,1338.43,1741.87,150.17,83.38,-63.67,-1134.62,-10034.97,541.5,8593.21,-2296.36,77.79,1794.82,-2218.57,-423.75
541,537.63,1342.85,1742.37,145.19,79.57,-67.22,-1139.98,-10032.03,539.88,8568.82,-2283.94,77.29,1717.09,-2206.65,-489.55
551,513.13,1328.79,1730.82,152.21,95.75,-58.76,-1139.1,-10207.6,574.93,8730.3,-2215.32,77.66,1720.45,-2137.66,-417.21
561,578.82,1354.1,1742.39,154.15,92.28,-51.71,-1142.53,-9972.6,542.12,8618.05,-2376.68,77.61,1915.07,-2299.07,-384.0
571,546.37,1349.37,1727.66,144.01,89.31,-66.62,-1150.32,-10111.17,546.53,8644.32,-2282.78,77.52,1719.45,-2205.26,-485.8
581,544.37,1319.56,1726.6,148.04,93.45,-55.04,-1122.12,-10062.02,557.88,8613.08,-2291.87,78.35,1763.81,-2213.51,-449.71
591,554.86,1342.2,1721.19,154.59,75.11,-54.04,-1130.39,-10071.43,551.02,8626.41,-2304.1,77.34,1769.52,-2226.76,-457.24
601,592.42,1320.75,1721.03,163.34,85.49,-51.29,-1108.86,-10077.72,555.01,8684.82,-2325.37,78.63,1885.0,-2246.74,-361.74
611,558.03,1317.38,1737.24,151.7,87.45,-50.64,-1135.82,-10099.46,570.04,8700.04,-2335.72,77.35,1835.96,-2258.37,-422.41
621,580.23,1297.19,1711.71,151.21,84.91,-50.07,-1134.12,-10103.46,555.42,8692.98,-2316.35,79.46,1785.99,-2236.9,-450.91
631,528.89,1299.45,1717.84,147.94,90.38,-71.85,-1126.05,-10151.98,561.74,8693.81,-2288.78,78.77,1690.16,-2210.01,-519.85
641,577.79,1338.53,1739.06,154.65,80.2,-60.07,-1135.36,-10067.7,550.95,8682.69,-2335.25,80.01,1860.74,-2255.25,-394.5
651,577.35,1321.28,1735.07,147.7,80.66,-64.12,-1130.44,-10055.89,551.55,8628.45,-2300.91,78.31,1791.61,-2222.6,-430.99
661,547.0,1327.14,1746.52,152.88,80.04,-55.64,-1109.67,-10112.58,556.53,8672.52,-2280.51,79.11,1804.73,-2201.4,-396.67
671,579.34,1311.06,1706.88,151.99,91.81,-62.17,-1107.44,-10034.86,553.2,8657.28,-2339.49,79.95,1847.1,-2259.54,-412.44
681,558.45,1366.86,1741.22,160.23,93.16,-52.18,-1121.5,-10077.16,560.98,8630.61,-2296.59,78.89,1860.68,-2217.71,-357.02
691,535.61,1307.21,1734.52,147.47,90.16,-56.4,-1131.94,-10142.64,562.43,8718.32,-2305.75,80.18,1764.73,-2225.58,-460.84
701,541.68,1396.54,1711.59,151.09,77.6,-53.56,-1141.97,-10054.56,556.56,8649.99,-2326.25,79.83,1834.97,-2246.42,-411.45
711,573.96,1319.67,1728.47,143.88,75.36,-54.4,-1126.85,-10071.9,552.47,8646.31,-2274.25,78.97,1786.97,-2195.28,-408.31
721,565.13,1336.79,1739.76,162.07,86.31,-56.68,-1146.24,-9981.69,543.22,8582.08,-2328.96,78.74,1830.75,-2250.21,-419.47
731,569.56,1303.98,1707.0,148.86,85.9,-54.32,-1148.51,-9999.74,565.08,8606.01,-2327.65,79.0,1783.83,-2248.66,-464.83
741,543.54,1302.89,1726.76,155.59,98.04,-54.93,-1147.04,-10047.73,553.42,8668.04,-2318.9,77.33,1798.58,-2241.57,-443.0
751,568.25,1377.94,1723.16,153.48,83.55,-53.09,-1128.47,-10063.21,547.2,8608.51,-2296.41,79.72,1817.32,-2216.68,-399.37
761,553.64,1319.46,1727.58,157.45,77.6,-50.11,-1143.26,-9982.12,555.51,8596.02,-2328.71,78.56,1811.77,-2250.15,-438.38
771,574.74,1307.63,1748.62,149.27,76.59,-64.07,-1097.24,-10078.82,581.83,8643.11,-2300.58,78.68,1841.66,-2221.91,-380.25
781,566.14,1319.1,1735.85,153.81,79.99,-60.06,-1142.9,-9992.07,564.73,8642.18,-2360.66,79.08,1866.78,-2281.58,-414.8
791,591.92,1351.66,1731.3,153.58,80.8,-55.06,-1113.26,-10072.78,547.09,8607.18,-2301.79,78.69,1822.42,-2223.1,-400.68
801,541.07,1349.69,1720.1,150.96,95.95,-43.03,-1134.58,-10059.95,561.27,8690.44,-2326.39,77.31,1871.93,-2249.09,-377.15
811,595.44,1320.11,1731.03,148.88,87.12,-52.39,-1117.87,-10106.23,558.45,8597.16,-2260.85,78.0,1761.69,-2182.84,-421.16
821,549.31,1350.34,1744.73,150.9,85.08,-61.95,-1137.25,-10050.74,549.05,8661.91,-2317.8,77.28,1841.39,-2240.51,-399.13
831,589.88,1371.42,1733.18,166.14,93.11,-64.81,-1131.37,-10068.99,543.34,8633.72,-2309.23,77.53,1865.61,-2231.69,-366.08
841,564.8,1330.34,1739.51,159.46,79.07,-55.31,-1122.61,-10065.55,547.68,8580.08,-2285.84,78.89,1757.45,-2206.95,-449.5
851,575.77,1372.8,1700.85,158.13,79.06,-55.27,-1107.03,-10043.24,550.74,8608.84,-2330.74,78.71,1840.66,-2252.02,-411.36
861,550.07,1277.01,1732.97,148.86,76.89,-48.28,-1121.06,-10041.49,564.54,8630.51,-2317.64,78.59,1770.0,-2239.04,-469.04
871,567.71,1363.62,1733.08,156.93,86.44,-51.0,-1109.06,-10016.47,559.85,8548.53,-2296.23,78.67,1839.64,-2217.56,-377.92
881,559.01,1387.91,1704.7,146.78,74.72,-58.43,-1146.1,-10005.73,544.65,8586.0,-2306.17,77.83,1793.5,-2228.34,-434.83
891,565.13,1318.79,1714.91,142.53,89.6,-50.32,-1115.01,-10031.0,561.57,8612.51,-2319.5,78.81,1808.7,-2240.7,-431.99
901,549.24,1365.65,1712.52,160.37,99.27,-54.65,-1131.59,-10083.33,552.05,8690.72,-2308.66,79.02,1860.25,-2229.65,-369.4
911,551.41,1291.99,1730.45,146.12,82.66,-51.63,-1124.6,-10081.53,544.46,8592.8,-2270.39,79.27,1682.14,-2191.12,-508.98
921,550.4,1316.21,1756.2,154.79,82.93,-44.59,-1111.53,-10208.42,555.18,8682.24,-2238.42,78.3,1733.4,-2160.12,-426.72
931,547.49,1326.79,1711.45,150.93,80.11,-46.62,-1123.88,-10094.03,549.57,8620.97,-2287.19,78.79,1722.78,-2208.4,-485.63
941,546.4,1332.23,1736.85,150.16,85.5,-38.62,-1153.46,-10154.21,548.38,8629.38,-2217.2,76.34,1682.62,-2140.86,-458.24
951,571.97,1381.37,1732.69,154.78,85.97,-51.87,-1121.65,-10089.62,569.63,8621.51,-2283.12,77.15,1854.78,-2205.97,-351.19
961,570.38,1303.04,1730.18,154.19,81.63,-56.32,-1141.73,-10103.74,540.52,8626.65,-2251.77,77.4,1704.81,-2174.37,-469.56
971,544.46,1353.41,1738.57,154.59,87.02,-48.0,-1130.45,-10149.25,561.22,8589.5,-2215.78,77.13,1701.08,-2138.65,-437.56
981,564.4,1327.47,1727.2,161.6,97.97,-62.92,-1094.75,-10064.87,550.97,8592.57,-2302.96,77.7,1799.65,-2225.26,-425.61
991,557.57,1306.73,1722.62,147.48,91.15,-51.01,-1113.86,-10080.17,559.81,8591.8,-2282.34,77.9,1732.11,-2204.44,-472.34
1001,558.83,1328.24,1724.68,151.7,106.88,-56.72,-1121.32,-10080.65,550.75,8573.96,-2259.6,75.75,1736.34,-2183.84,-447.5
1011,567.72,1302.71,1726.63,148.97,89.57,-50.65,-1132.91,-10031.04,555.92,8600.82,-2301.78,76.3,1777.76,-2225.49,-447.73
1021,546.99,1353.79,1708.0,145.52,85.77,-51.04,-1128.7,-10095.5,550.53,8621.11,-2272.28,76.53,1736.47,-2195.75,-459.28
1031,544.51,1343.49,1714.43,152.28,82.2,-51.07,-1125.21,-9981.69,559.11,8539.2,-2328.51,77.83,1777.24,-2250.68,-473.44
1041,555.81,1331.45,1735.08,165.88,83.39,-53.41,-1129.51,-10090.74,550.32,8601.69,-2261.12,76.76,1749.97,-2184.36,-434.39
1051,583.35,1319.98,1728.68,159.45,80.82,-57.01,-1136.37,-9985.98,539.67,8568.58,-2330.57,77.89,1801.17,-2252.67,-451.5
1061,556.45,1348.49,1715.21,149.42,75.8,-55.6,-1112.58,-10095.16,583.32,8628.3,-2288.38,76.14,1793.66,-2212.24,-418.58
1071,525.93,1299.46,1721.42,150.94,77.71,-59.98,-1150.69,-10039.3,574.36,8596.73,-2288.27,76.25,1696.59,-2212.02,-515.42
1081,559.43,1318.72,1756.87,151.09,95.84,-63.02,-1117.53,-10069.85,581.94,8634.15,-2297.66,76.84,1847.64,-2220.82,-373.19
1091,567.72,1341.61,1707.85,158.3,81.06,-56.87,-1134.4,-10054.48,578.98,8629.45,-2322.46,76.95,1819.21,-2245.52,-426.31
1101,555.49,1283.35,1745.01,147.37,96.16,-62.46,-1129.32,-10135.62,558.0,8658.02,-2295.6,75.84,1716.01,-2219.76,-503.75
1111,600.57,1269.47,1738.77,150.81,87.07,-52.37,-1161.21,-10048.59,561.08,8635.71,-2315.58,76.5,1781.31,-2239.08,-457.77
1121,552.71,1298.41,1728.02,148.26,81.33,-54.46,-1135.78,-10128.13,560.26,8638.53,-2263.59,76.77,1689.16,-2186.82,-497.66
1131,538.1,1317.5,1741.51,155.28,91.33,-54.92,-1140.29,-10075.36,539.64,8631.04,-2281.25,76.64,1743.83,-2204.61,-460.78
1141,563.19,1321.63,1717.44,155.19,80.26,-57.03,-1143.79,-10070.7,550.97,8599.46,-2281.28,77.06,1716.63,-2204.22,-487.59
1151,565.17,1328.99,1760.2,152.9,84.82,-58.67,-1153.08,-10096.09,550.01,8586.45,-2251.88,75.28,1720.69,-2176.6,-455.9
1161,553.16,1339.42,1772.57,156.71,86.72,-60.36,-1127.81,-10106.56,540.21,8655.23,-2280.83,77.35,1809.3,-2203.48,-394.18
1171,561.14,1308.24,1724.97,157.11,77.04,-57.74,-1127.57,-10116.65,589.66,8662.14,-2282.55,75.71,1778.35,-2206.84,-428.49
1181,552.0,1313.63,1715.44,152.36,85.4,-58.54,-1112.91,-10173.31,565.82,8689.84,-2253.5,76.44,1729.73,-2177.05,-447.33
1191,539.7,1339.27,1748.04,148.6,82.25,-48.48,-1148.51,-10073.43,542.39,8590.23,-2260.77,76.42,1720.07,-2184.35,-464.28
1201,575.09,1362.9,1735.2,159.19,77.97,-46.1,-1121.85,-10082.05,558.81,8590.54,-2273.96,76.64,1809.7,-2197.32,-387.61
1211,566.22,1334.17,1720.23,151.95,74.66,-50.73,-1156.15,-10062.05,535.84,8611.14,-2285.1,76.63,1725.29,-2208.47,-483.18
1221,551.64,1322.31,1727.15,153.28,73.83,-63.16,-1112.19,-10078.0,568.2,8560.74,-2272.7,77.83,1703.81,-2194.86,-491.05
1231,573.56,1294.45,1750.87,145.86,75.29,-62.01,-1127.54,-10132.81,559.01,8645.71,-2258.24,77.74,1722.39,-2180.5,-458.11
1241,573.39,1287.17,1731.57,149.06,87.18,-59.98,-1125.14,-10164.42,554.21,8668.55,-2235.5,78.3,1701.59,-2157.21,-455.62
1251,560.31,1304.61,1709.23,147.51,82.47,-45.17,-1116.69,-10099.3,535.59,8640.83,-2285.16,77.24,1719.39,-2207.92,-488.54
1261,569.73,1300.26,1715.44,154.42,81.62,-51.18,-1107.73,-10027.94,545.77,8595.1,-2331.71,79.32,1775.5,-2252.39,-476.89
1271,581.23,1306.59,1715.25,151.94,83.87,-46.99,-1111.64,-10094.58,570.01,8588.21,-2269.09,77.41,1743.9,-2191.68,-447.78
1281,520.44,1332.06,1717.85,151.9,88.35,-47.45,-1113.97,-10106.62,552.67,8686.11,-2284.92,76.9,1781.35,-2208.02,-426.67
1291,555.72,1297.72,1747.94,144.49,94.65,-53.75,-1129.8,-10101.7,567.29,8694.88,-2298.69,77.34,1817.45,-2221.34,-403.89
1301,537.47,1320.8,1747.43,148.0,93.05,-65.27,-1139.74,-10002.48,547.54,8556.56,-2300.49,76.78,1743.36,-2223.71,-480.35
1311,549.64,1344.25,1718.6,155.43,81.62,-52.64,-1157.8,-10027.57,552.38,8612.05,-2315.26,76.47,1775.95,-2238.79,-462.84
1321,539.3,1332.31,1726.26,155.05,90.26,-71.46,-1094.6,-10065.07,550.66,8606.85,-2306.95,78.02,1769.56,-2228.93,-459.37
1331,577.08,1313.4,1725.91,152.06,85.43,-39.77,-1097.6,-10095.19,538.72,8586.75,-2279.27,78.24,1746.79,-2201.03,-454.24
1341,527.89,1305.39,1743.12,142.81,93.4,-58.26,-1116.08,-10105.48,558.14,8632.66,-2276.06,77.47,1723.61,-2198.59,-474.99
1351,547.16,1326.42,1738.85,151.81,87.02,-66.76,-1148.35,-10121.64,560.33,8628.69,-2277.47,77.78,1703.53,-2199.69,-496.15
1361,564.66,1362.48,1733.18,157.79,90.43,-60.25,-1114.0,-10031.9,555.0,8574.87,-2313.86,77.35,1832.27,-2236.51,-404.24
1371,543.17,1335.71,1729.3,145.9,82.47,-60.66,-1136.85,-10043.48,556.27,8666.7,-2336.08,77.78,1818.54,-2258.31,-439.76
1381,559.84,1289.89,1745.28,163.26,85.61,-52.15,-1121.49,-10071.59,537.9,8659.56,-2296.3,79.59,1796.1,-2216.71,-420.61
1391,565.3,1345.4,1734.09,151.23,87.62,-58.26,-1136.01,-10023.52,548.56,8606.33,-2338.2,79.88,1820.73,-2258.31,-437.59
1401,577.92,1289.85,1750.1,143.92,87.42,-50.93,-1135.25,-10065.33,572.07,8655.02,-2308.98,78.85,1824.8,-2230.12,-405.33
1411,583.5,1289.55,1734.56,142.9,91.38,-63.67,-1122.11,-10023.11,543.78,8610.64,-2304.29,78.02,1787.41,-2226.27,-438.86
1421,580.14,1337.79,1720.85,154.87,84.53,-48.76,-1109.62,-9998.45,559.92,8582.16,-2328.19,78.32,1863.44,-2249.87,-386.43
1431,543.75,1325.84,1738.33,151.5,79.2,-66.07,-1135.25,-10076.38,562.68,8645.25,-2286.41,78.53,1768.85,-2207.87,-439.02
1441,557.78,1363.53,1742.18,154.89,84.87,-65.05,-1117.33,-10062.97,545.4,8582.03,-2280.47,78.28,1785.34,-2202.19,-416.85
1451,573.76,1316.05,1762.32,159.36,92.29,-67.33,-1137.47,-10127.02,563.2,8660.46,-2259.24,77.75,1795.61,-2181.49,-385.88
1461,567.89,1391.34,1746.54,159.23,84.39,-65.69,-1149.34,-10160.16,543.7,8642.14,-2231.99,77.83,1760.06,-2154.16,-394.1
1471,574.95,1329.25,1740.07,153.08,98.33,-76.45,-1134.86,-10136.16,563.33,8670.99,-2232.91,76.48,1782.55,-2156.43,-373.88
1481,560.3,1329.28,1734.5,153.15,70.01,-54.95,-1109.71,-10102.66,555.6,8627.65,-2265.12,79.49,1763.16,-2185.63,-422.47
1491,571.27,1322.22,1739.09,148.83,74.98,-63.25,-1129.1,-10064.91,542.11,8620.4,-2286.16,79.02,1761.63,-2207.15,-445.52
1501,578.74,1344.8,1736.01,147.04,89.08,-58.65,-1149.93,-10064.88,561.05,8593.11,-2281.24,77.12,1776.35,-2204.12,-427.77
1511,598.46,1356.6,1723.59,158.36,83.12,-50.19,-1129.94,-10061.3,552.84,8604.9,-2278.68,77.85,1836.43,-2200.83,-364.39
1521,558.6,1318.22,1736.02,147.8,84.78,-56.31,-1144.53,-10082.59,565.02,8630.44,-2277.88,76.41,1757.45,-2201.47,-444.02
1531,538.66,1373.29,1732.85,151.15,81.46,-63.68,-1140.64,-10079.24,547.95,8607.63,-2265.95,76.93,1749.43,-2189.02,-439.59
1541,582.81,1347.44,1733.37,157.15,80.59,-48.0,-1127.76,-10057.21,554.31,8572.49,-2295.21,76.61,1795.2,-2218.6,-423.41
1551,556.72,1333.62,1777.2,155.27,79.93,-73.21,-1138.77,-10112.68,565.23,8632.31,-2252.68,76.4,1775.61,-2176.28,-400.67
1561,568.03,1392.99,1730.79,156.66,80.37,-62.54,-1150.96,-10095.27,563.99,8638.86,-2297.76,76.54,1822.93,-2221.22,-398.29
1571,581.87,1307.36,1745.94,148.19,83.73,-62.25,-1153.12,-10075.33,562.91,8653.25,-2308.02,76.31,1792.56,-2231.71,-439.15
1581,592.96,1327.33,1725.09,162.2,86.23,-67.96,-1122.22,-10081.84,550.85,8644.48,-2298.48,77.39,1817.12,-2221.09,-403.97
1591,568.15,1294.14,1708.72,150.77,84.95,-41.65,-1144.5,-10131.87,541.51,8655.21,-2275.38,76.56,1685.42,-2198.81,-513.39
1601,536.38,1354.09,1759.01,156.35,81.6,-65.45,-1119.36,-10097.69,565.52,8682.8,-2285.63,77.13,1853.26,-2208.5,-355.24
1611,550.03,1335.43,1733.63,150.56,79.11,-51.6,-1117.48,-10154.19,533.94,8662.2,-2256.51,76.61,1721.62,-2179.9,-458.28
1621,564.74,1355.21,1726.15,154.62,76.94,-54.14,-1121.19,-10092.57,564.39,8639.57,-2294.38,77.68,1813.72,-2216.7,-402.98
1631,547.79,1321.43,1725.84,152.28,84.81,-60.59,-1141.81,-10151.57,558.18,8678.57,-2274.56,76.53,1714.94,-2198.03,-483.09
1641,572.87,1373.9,1726.38,153.82,71.15,-61.86,-1124.11,-10161.88,531.74,8616.28,-2273.66,76.18,1698.29,-2197.47,-499.18
1651,536.36,1340.86,1730.56,143.0,83.2,-56.5,-1136.58,-10123.88,554.38,8618.57,-2267.64,76.92,1689.96,-2190.72,-500.76
1661,558.07,1344.98,1709.62,149.14,86.72,-63.52,-1151.23,-10163.73,565.62,8702.3,-2263.54,76.7,1737.96,-2186.83,-448.87
1671,574.32,1331.07,1709.55,148.81,88.88,-70.41,-1140.29,-10199.43,560.25,8690.49,-2242.52,75.09,1693.23,-2167.43,-474.2
1681,554.87,1329.27,1714.6,148.98,81.68,-70.66,-1143.02,-10137.45,546.11,8654.51,-2285.75,76.61,1678.88,-2209.14,-530.26
1691,563.52,1322.65,1723.62,160.36,78.07,-65.94,-1135.31,-10146.27,575.11,8697.66,-2287.73,75.16,1773.48,-2212.57,-439.09
1701,584.05,1347.88,1756.46,153.7,87.35,-56.48,-1128.78,-10207.4,561.36,8688.92,-2246.65,76.99,1787.06,-2169.67,-382.6
1711,580.72,1353.06,1725.55,148.33,82.22,-69.1,-1128.94,-10166.11,543.83,8693.33,-2289.16,76.35,1762.89,-2212.81,-449.92
1721,605.88,1364.93,1753.18,157.99,84.68,-71.79,-1138.34,-10109.59,548.73,8624.81,-2292.54,74.9,1820.48,-2217.64,-397.15
1731,579.49,1317.72,1740.9,166.0,75.34,-65.84,-1124.72,-10079.86,548.87,8642.3,-2314.91,77.63,1800.21,-2237.28,-437.07
1741,587.64,1380.0,1715.51,159.99,80.59,-60.32,-1113.5,-10092.15,541.2,8615.69,-2297.82,77.91,1814.66,-2219.91,-405.25
1751,527.49,1330.02,1736.14,162.25,83.3,-71.27,-1134.18,-10093.82,569.42,8720.85,-2332.16,76.49,1830.22,-2255.67,-425.45
1761,546.97,1356.66,1741.0,155.54,88.03,-64.77,-1140.9,-10055.79,538.94,8661.85,-2330.78,77.22,1827.53,-2253.56,-426.03
1771,539.53,1281.28,1718.41,142.23,73.37,-64.61,-1147.08,-10021.57,542.73,8687.75,-2380.99,77.32,1752.03,-2303.67,-551.64
1781,549.19,1314.76,1730.94,140.44,84.22,-68.75,-1113.42,-10049.05,553.67,8682.68,-2373.75,77.77,1824.68,-2295.98,-471.3
1791,561.73,1316.68,1701.38,155.22,84.29,-56.86,-1147.57,-10134.86,546.19,8680.31,-2286.52,75.69,1706.52,-2210.83,-504.31
