GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
201,498.3,1166.41,1568.75,132.97,79.85,-42.9,-977.98,-9395.36,533.88,7833.61,-1755.23,74.03,1397.54,-1681.19,-283.65
211,520.4,1242.68,1541.21,142.08,83.56,-64.61,-1002.28,-9335.06,504.04,7808.76,-1787.02,72.83,1440.77,-1714.19,-273.42
221,502.18,1196.24,1566.38,146.78,77.86,-69.19,-1007.76,-9311.88,516.0,7803.3,-1788.92,71.82,1419.92,-1717.1,-297.18
231,506.82,1200.06,1561.0,133.75,74.95,-49.57,-1016.37,-9357.8,503.61,7832.56,-1790.33,72.73,1389.02,-1717.6,-328.58
241,503.45,1170.16,1548.15,133.53,80.46,-58.87,-1021.18,-9355.56,528.5,7786.37,-1768.74,71.54,1315.0,-1697.2,-382.2
251,497.15,1234.55,1559.66,138.96,83.28,-69.01,-998.82,-9388.8,519.19,7841.02,-1772.25,71.35,1417.17,-1700.9,-283.73
261,520.49,1205.36,1535.47,135.31,65.13,-61.21,-996.3,-9305.65,496.98,7782.71,-1801.17,72.33,1378.29,-1728.84,-350.55
271,518.9,1218.56,1569.42,138.2,79.56,-68.13,-990.0,-9347.65,499.19,7792.28,-1784.88,71.8,1410.33,-1713.08,-302.75
281,479.94,1191.0,1558.7,131.09,74.54,-52.83,-996.61,-9315.02,518.05,7819.4,-1816.65,71.9,1408.26,-1744.75,-336.49
291,494.55,1217.56,1556.32,135.51,82.43,-76.06,-976.75,-9275.71,511.25,7768.28,-1816.73,72.73,1437.38,-1744.0,-306.61
301,511.31,1215.86,1563.1,138.91,71.72,-63.26,-1000.38,-9327.36,513.87,7821.07,-1804.96,72.85,1444.85,-1732.11,-287.27
311,487.07,1168.61,1559.02,135.42,83.02,-63.01,-998.48,-9323.23,514.75,7780.99,-1790.28,71.94,1344.16,-1718.33,-374.18
321,509.69,1139.64,1524.04,137.16,73.89,-63.84,-1003.04,-9303.36,534.46,7790.46,-1790.29,72.05,1339.11,-1718.24,-379.13
331,517.64,1186.24,1555.98,128.27,73.13,-60.8,-984.16,-9325.34,503.55,7748.82,-1771.83,72.21,1343.33,-1699.63,-356.3
341,514.83,1197.95,1567.44,129.49,68.01,-66.24,-982.71,-9349.89,517.66,7802.9,-1786.37,71.81,1399.44,-1714.56,-315.13
351,477.86,1173.98,1557.05,124.73,78.75,-70.44,-985.24,-9309.73,537.07,7811.03,-1795.54,72.54,1395.07,-1723.0,-327.93
361,487.77,1227.09,1556.26,143.8,82.78,-68.84,-1011.56,-9348.66,512.72,7796.6,-1787.23,73.34,1377.97,-1713.89,-335.92
371,491.62,1204.14,1566.12,138.79,84.71,-68.88,-980.29,-9287.65,530.6,7761.16,-1791.86,72.97,1440.33,-1718.89,-278.56
381,510.56,1190.99,1543.77,128.24,74.45,-57.63,-989.8,-9383.71,503.77,7814.69,-1751.52,73.2,1335.32,-1678.32,-343.0
391,475.06,1262.1,1513.17,136.38,80.05,-51.62,-998.2,-9435.18,515.44,7834.0,-1722.79,73.65,1331.2,-1649.14,-317.94
401,465.94,1206.84,1560.66,139.84,82.93,-47.67,-1009.25,-9398.66,516.94,7786.32,-1721.1,72.6,1303.88,-1648.5,-344.62
411,523.67,1172.79,1567.04,131.92,68.86,-65.05,-971.39,-9443.78,506.66,7818.97,-1730.34,73.11,1309.7,-1657.24,-347.54
421,535.09,1167.53,1551.3,136.32,70.09,-61.6,-977.56,-9360.66,513.08,7864.06,-1796.62,72.82,1437.65,-1723.8,-286.15
431,501.45,1219.03,1566.33,134.15,69.21,-74.41,-1010.13,-9328.93,511.82,7759.99,-1769.32,73.09,1348.5,-1696.23,-347.73
441,495.95,1217.31,1560.96,135.47,76.38,-60.74,-1000.69,-9351.38,500.29,7802.96,-1785.69,72.12,1376.51,-1713.57,-337.06
451,523.04,1204.1,1568.7,135.65,65.3,-65.26,-1013.11,-9284.81,507.29,7754.63,-1813.59,72.29,1395.54,-1741.3,-345.76
461,504.14,1199.42,1572.18,136.09,87.82,-58.37,-997.21,-9214.97,502.34,7724.76,-1846.88,72.58,1456.21,-1774.29,-318.09
471,504.97,1179.29,1541.31,135.06,72.99,-66.56,-1015.28,-9271.92,525.08,7794.47,-1797.91,72.33,1399.41,-1725.57,-326.17
481,517.22,1232.48,1526.0,141.82,71.26,-65.96,-987.38,-9265.82,501.28,7725.65,-1782.42,74.78,1396.56,-1707.64,-311.09
491,518.63,1171.67,1580.27,142.0,75.46,-65.85,-1029.77,-9259.19,515.59,7801.12,-1833.26,74.22,1449.93,-1759.04,-309.11
501,506.99,1188.95,1548.56,132.1,72.48,-70.74,-1000.74,-9281.12,495.82,7860.76,-1870.56,74.49,1453.06,-1796.07,-343.01
511,541.17,1208.54,1528.43,140.0,78.35,-70.95,-1012.76,-9137.51,510.02,7718.88,-1888.42,73.9,1504.16,-1814.52,-310.36
521,504.21,1189.26,1554.19,149.35,64.85,-65.66,-1027.3,-9233.63,513.93,7817.75,-1851.53,73.16,1466.96,-1778.37,-311.4
531,518.34,1178.4,1550.17,141.13,72.65,-65.0,-962.91,-9292.26,523.47,7776.64,-1822.55,73.93,1440.65,-1748.62,-307.97
541,501.11,1192.56,1529.71,138.35,72.03,-67.13,-992.98,-9239.13,503.59,7804.37,-1849.37,74.07,1442.48,-1775.3,-332.82
551,508.76,1143.26,1537.08,136.46,85.77,-83.3,-1000.1,-9290.17,505.45,7854.2,-1855.95,73.72,1397.41,-1782.24,-384.83
561,494.49,1180.95,1553.17,128.65,74.68,-65.37,-987.42,-9289.41,520.37,7820.97,-1857.73,73.17,1431.07,-1784.56,-353.49
571,507.3,1215.56,1563.79,134.26,67.45,-67.79,-1010.35,-9239.49,497.67,7776.27,-1847.88,73.73,1444.67,-1774.14,-329.48
581,502.06,1166.92,1589.41,136.5,77.44,-60.84,-996.3,-9285.64,502.48,7795.51,-1810.53,74.21,1427.55,-1736.32,-308.78
591,477.03,1157.56,1569.33,135.84,68.84,-68.85,-988.18,-9274.48,546.39,7826.56,-1855.32,75.37,1450.06,-1779.96,-329.9
601,514.28,1170.15,1566.06,133.62,76.65,-69.98,-1012.37,-9226.82,506.49,7715.3,-1829.45,74.6,1373.38,-1754.85,-381.47
611,517.01,1194.04,1566.29,132.46,81.08,-69.57,-1000.71,-9240.52,505.83,7744.69,-1829.34,75.08,1430.6,-1754.26,-323.66
621,522.72,1161.71,1565.42,128.09,75.2,-60.28,-969.67,-9276.88,497.96,7747.94,-1810.89,74.17,1392.23,-1736.72,-344.5
631,520.26,1158.47,1568.7,135.39,72.3,-53.17,-982.94,-9252.53,496.04,7758.92,-1846.76,73.08,1421.45,-1773.68,-352.23
641,497.48,1202.17,1519.14,128.21,76.42,-55.25,-976.96,-9318.87,506.45,7779.31,-1770.99,73.57,1358.08,-1697.42,-339.34
651,476.76,1155.18,1546.4,127.34,82.23,-72.02,-1007.39,-9276.08,514.91,7792.33,-1817.83,73.64,1339.66,-1744.2,-404.53
661,524.44,1192.87,1556.43,142.61,78.22,-68.45,-1018.18,-9251.3,508.87,7742.37,-1826.24,73.42,1407.86,-1752.82,-344.95
671,526.07,1186.18,1538.04,139.66,81.17,-61.1,-991.19,-9243.22,512.2,7770.84,-1821.22,72.63,1458.64,-1748.59,-289.95
681,516.94,1194.07,1546.63,138.48,76.31,-62.13,-1019.97,-9357.65,494.05,7799.82,-1771.76,72.31,1326.55,-1699.45,-372.9
691,495.79,1187.12,1555.59,138.74,78.26,-65.59,-993.96,-9325.96,506.72,7765.88,-1748.35,72.43,1342.59,-1675.92,-333.33
701,481.58,1143.82,1544.22,131.52,83.42,-62.73,-980.37,-9329.31,540.11,7795.33,-1780.85,72.53,1347.6,-1708.33,-360.73
711,538.97,1211.02,1541.02,140.09,75.87,-81.93,-1002.48,-9284.09,495.94,7745.79,-1784.79,73.11,1380.2,-1711.68,-331.48
721,508.9,1220.86,1531.94,140.5,71.33,-54.95,-996.98,-9279.49,490.86,7772.75,-1808.41,71.39,1405.71,-1737.02,-331.31
731,521.51,1161.09,1540.03,131.72,83.84,-68.3,-994.98,-9261.5,509.69,7753.33,-1831.14,72.9,1376.42,-1758.24,-381.81
741,509.54,1180.69,1548.9,131.12,80.3,-70.38,-985.18,-9298.08,525.11,7807.16,-1804.51,72.13,1429.18,-1732.38,-303.21
751,512.39,1223.35,1531.4,135.94,65.18,-58.61,-993.79,-9288.55,505.0,7783.78,-1812.59,72.8,1416.09,-1739.79,-323.7
761,495.85,1203.37,1537.9,129.59,73.86,-83.36,-1014.7,-9319.04,509.94,7819.49,-1793.56,72.68,1352.92,-1720.88,-367.96
771,535.22,1222.19,1566.67,145.11,79.93,-88.57,-995.62,-9239.76,510.84,7766.94,-1841.06,72.39,1502.95,-1768.68,-265.72
781,502.95,1203.54,1543.31,124.46,73.14,-81.19,-1008.92,-9300.44,510.67,7775.67,-1786.21,71.55,1343.19,-1714.66,-371.47
791,493.71,1174.07,1563.12,132.29,85.12,-67.89,-1019.39,-9272.52,510.6,7785.87,-1821.89,72.88,1384.97,-1749.01,-364.04
801,502.04,1159.39,1573.8,125.73,82.09,-71.09,-1009.52,-9315.45,510.83,7767.23,-1769.18,71.04,1325.05,-1698.14,-373.09
811,506.24,1221.21,1546.72,137.06,72.51,-62.03,-1003.85,-9244.56,503.78,7739.96,-1822.13,73.53,1417.05,-1748.6,-331.56
821,535.25,1188.15,1569.27,138.59,77.5,-67.45,-1015.51,-9216.18,496.19,7692.56,-1794.55,72.1,1398.37,-1722.45,-324.07
831,516.15,1208.94,1548.27,138.71,73.74,-76.19,-1022.63,-9277.5,514.42,7762.48,-1802.89,72.88,1386.4,-1730.01,-343.61
841,522.28,1209.7,1573.27,132.18,82.19,-73.09,-1003.74,-9227.63,510.86,7757.69,-1835.99,73.61,1483.71,-1762.38,-278.67
851,491.25,1153.19,1560.74,134.02,74.96,-66.08,-1001.35,-9303.83,515.46,7822.09,-1805.37,72.98,1380.45,-1732.38,-351.93
861,558.7,1182.38,1537.54,134.95,79.07,-68.42,-1013.47,-9171.0,489.91,7737.57,-1878.59,74.86,1467.25,-1803.73,-336.48
871,514.25,1181.0,1548.22,132.43,73.68,-61.14,-1011.07,-9215.03,509.24,7753.91,-1850.9,72.5,1425.49,-1778.4,-352.92
881,527.37,1193.42,1569.2,136.26,74.9,-59.96,-985.07,-9261.94,505.05,7759.64,-1834.84,71.16,1458.86,-1763.68,-304.83
891,536.08,1195.73,1547.54,134.16,72.51,-63.76,-1002.41,-9279.55,507.81,7716.63,-1793.27,71.36,1364.75,-1721.91,-357.16
901,515.34,1238.61,1545.96,123.7,89.68,-70.42,-1002.39,-9184.35,506.05,7711.56,-1849.56,73.72,1473.75,-1775.84,-302.09
911,515.0,1216.46,1566.05,136.05,79.99,-74.79,-1002.98,-9244.1,509.89,7742.54,-1803.32,72.69,1444.11,-1730.63,-286.51
921,493.32,1150.21,1565.15,135.4,74.65,-69.05,-1004.3,-9217.15,509.59,7817.28,-1903.52,74.58,1455.11,-1828.94,-373.84
931,516.39,1198.07,1563.72,126.39,68.13,-75.25,-990.48,-9223.69,503.83,7731.88,-1826.2,73.21,1418.99,-1752.99,-334.0
941,496.25,1179.52,1572.61,132.01,79.32,-73.51,-998.11,-9184.17,513.23,7734.52,-1859.96,74.26,1451.67,-1785.7,-334.03
951,513.16,1173.97,1539.52,136.29,83.22,-54.33,-986.75,-9234.65,508.41,7761.23,-1837.61,74.45,1440.07,-1763.16,-323.09
961,552.06,1166.45,1573.85,134.85,76.2,-60.91,-1007.08,-9253.75,511.33,7800.09,-1860.39,73.61,1493.09,-1786.78,-293.69
971,511.46,1190.86,1577.86,137.63,73.64,-74.78,-994.08,-9274.85,512.84,7747.41,-1790.34,73.47,1407.98,-1716.87,-308.89
981,471.32,1199.35,1572.08,137.41,78.99,-66.12,-1014.43,-9271.59,511.54,7774.89,-1815.2,72.57,1393.44,-1742.63,-349.2
991,521.28,1255.92,1536.12,134.58,75.27,-81.95,-1007.12,-9376.35,495.58,7799.85,-1749.38,71.67,1353.18,-1677.72,-324.54
1001,515.84,1164.42,1540.31,130.33,76.53,-73.56,-983.94,-9324.93,506.7,7797.83,-1779.14,73.98,1349.53,-1705.16,-355.63
1011,553.12,1158.84,1555.88,138.17,76.88,-83.28,-984.35,-9307.66,509.66,7757.84,-1783.28,73.1,1375.12,-1710.18,-335.06
1021,540.6,1202.62,1549.0,141.62,75.87,-71.06,-1030.44,-9313.18,500.07,7765.37,-1776.23,71.17,1360.46,-1705.07,-344.61
1031,540.25,1138.04,1584.96,129.5,72.18,-68.69,-1002.81,-9298.37,507.89,7792.89,-1797.76,74.05,1395.85,-1723.71,-327.86
1041,514.1,1159.26,1562.87,137.05,78.85,-61.69,-985.45,-9368.54,512.34,7810.67,-1763.96,72.99,1359.46,-1690.97,-331.51
1051,515.2,1178.33,1531.86,123.7,75.3,-56.59,-1008.57,-9281.85,505.49,7795.9,-1824.94,75.45,1378.78,-1749.49,-370.71
1061,528.4,1206.4,1507.7,138.67,78.82,-52.59,-1015.78,-9259.43,492.59,7734.96,-1812.85,73.05,1359.73,-1739.8,-380.07
1071,510.95,1232.79,1539.51,142.94,76.54,-50.98,-1011.27,-9274.32,510.15,7727.87,-1762.42,74.25,1404.18,-1688.17,-283.99
1081,497.85,1223.46,1555.01,148.69,75.47,-58.14,-1004.9,-9303.5,510.83,7743.2,-1778.59,73.19,1387.98,-1705.41,-317.43
1091,537.08,1200.39,1531.67,146.42,70.18,-59.74,-995.17,-9340.48,497.85,7805.24,-1777.61,73.44,1393.44,-1704.18,-310.74
1101,518.81,1207.3,1548.8,140.84,72.9,-63.47,-974.66,-9340.24,502.65,7721.45,-1751.49,71.55,1334.39,-1679.93,-345.54
1111,528.37,1125.52,1556.59,130.51,84.76,-68.38,-1010.56,-9347.21,507.07,7794.26,-1753.04,72.75,1300.93,-1680.29,-379.35
1121,513.12,1217.64,1549.7,141.39,85.73,-67.5,-983.09,-9297.81,525.45,7748.94,-1813.32,72.98,1433.58,-1740.34,-306.75
1131,497.83,1193.1,1548.33,133.27,78.32,-57.34,-1012.17,-9297.67,511.7,7802.21,-1812.69,72.3,1397.58,-1740.39,-342.81
1141,498.59,1221.3,1541.39,135.47,75.37,-63.27,-1008.13,-9272.8,500.56,7740.88,-1817.81,72.6,1369.36,-1745.21,-375.86
1151,495.38,1171.08,1564.36,142.26,71.25,-78.55,-996.23,-9270.75,501.6,7788.98,-1835.97,72.21,1389.37,-1763.75,-374.38
1161,530.14,1214.4,1525.69,140.39,71.87,-63.09,-986.82,-9207.49,508.6,7735.12,-1856.53,72.58,1468.8,-1783.95,-315.15
1171,518.0,1186.64,1531.27,136.14,84.55,-54.45,-1026.55,-9262.38,505.19,7746.56,-1797.15,72.6,1364.96,-1724.55,-359.59
1181,485.15,1217.2,1535.37,133.17,76.18,-71.97,-994.7,-9263.72,518.67,7814.4,-1851.2,73.55,1449.76,-1777.66,-327.89
1191,510.09,1222.48,1532.43,138.65,72.43,-72.12,-979.91,-9188.64,495.77,7714.04,-1857.65,75.51,1445.22,-1782.14,-336.92
1201,517.66,1235.95,1555.74,152.45,75.23,-85.91,-1009.61,-9261.5,509.54,7731.42,-1795.28,73.08,1420.95,-1722.2,-301.25
1211,506.1,1200.77,1560.84,143.92,72.54,-77.58,-1015.64,-9246.99,515.0,7773.42,-1821.83,72.79,1432.38,-1749.04,-316.65
1221,520.53,1194.29,1555.45,127.87,81.07,-74.93,-1001.79,-9260.56,505.93,7772.13,-1820.89,73.53,1419.99,-1747.35,-327.37
1231,508.81,1191.5,1561.42,138.77,83.99,-61.93,-1008.72,-9268.0,503.11,7773.43,-1825.26,73.18,1422.37,-1752.07,-329.7
1241,502.78,1202.12,1551.61,132.02,75.8,-62.53,-1001.65,-9164.78,506.91,7688.07,-1863.69,73.49,1430.33,-1790.2,-359.87
1251,515.87,1159.07,1556.88,139.11,68.54,-68.43,-1002.4,-9188.73,506.85,7745.91,-1849.84,73.98,1432.68,-1775.87,-343.19
1261,491.72,1211.39,1552.06,136.94,80.98,-59.12,-1002.56,-9212.1,501.34,7750.38,-1849.85,73.53,1451.02,-1776.31,-325.29
1271,527.77,1177.61,1568.92,139.43,68.29,-68.94,-1000.6,-9233.73,530.22,7729.46,-1829.53,72.12,1438.44,-1757.41,-318.97
1281,502.5,1167.93,1568.67,132.67,71.96,-72.57,-1019.85,-9199.91,509.26,7784.57,-1869.96,72.91,1445.24,-1797.04,-351.8
1291,533.14,1189.35,1562.16,129.16,80.42,-63.86,-1011.57,-9103.77,510.16,7737.13,-1902.83,73.38,1562.3,-1829.45,-267.15
1301,523.9,1184.42,1582.04,140.29,82.7,-74.76,-1025.43,-9142.46,490.07,7781.89,-1908.93,74.22,1542.67,-1834.71,-292.04
1311,508.98,1203.0,1534.0,143.49,83.84,-70.58,-993.13,-9150.29,504.94,7799.57,-1923.58,75.06,1563.82,-1848.52,-284.71
1321,512.45,1174.86,1565.25,131.35,75.09,-69.6,-1016.67,-9172.36,516.15,7791.72,-1898.82,73.01,1508.23,-1825.8,-317.57
1331,508.34,1190.05,1562.32,137.85,82.02,-60.86,-1006.39,-9166.41,505.38,7770.06,-1909.81,74.08,1522.36,-1835.73,-313.37
1341,519.06,1184.58,1528.98,141.75,84.26,-59.66,-1005.18,-9175.67,525.68,7840.39,-1947.96,73.68,1584.19,-1874.28,-290.09
1351,516.92,1208.41,1534.63,139.57,73.58,-59.58,-993.54,-9107.15,504.71,7763.34,-1961.87,74.4,1580.9,-1887.47,-306.57
1361,508.95,1205.69,1556.07,134.04,87.32,-59.76,-1016.72,-9109.22,503.39,7709.97,-1921.16,74.44,1519.73,-1846.73,-327.0
1371,514.59,1218.94,1548.4,144.19,71.23,-60.34,-1006.81,-9119.96,502.34,7716.31,-1936.0,74.04,1528.88,-1861.96,-333.08
1381,521.03,1181.14,1528.84,134.43,73.01,-61.42,-986.74,-9142.39,495.8,7742.35,-1912.1,73.9,1486.06,-1838.19,-352.13
1391,509.51,1193.21,1544.62,133.9,82.57,-55.18,-995.89,-9112.5,495.28,7758.03,-1948.42,74.04,1553.56,-1874.38,-320.82
1401,496.88,1205.45,1541.53,136.42,76.18,-58.57,-1011.93,-9109.39,503.91,7755.94,-1945.99,72.41,1536.42,-1873.57,-337.16
1411,501.84,1211.06,1555.77,128.84,79.84,-61.71,-1023.18,-9148.97,506.87,7789.85,-1925.89,73.08,1540.21,-1852.81,-312.6
1421,522.55,1183.64,1554.31,142.24,79.87,-81.72,-1019.32,-9143.23,505.18,7761.36,-1921.33,73.45,1504.87,-1847.89,-343.01
1431,486.38,1208.66,1565.23,130.73,71.0,-62.25,-967.81,-9154.93,530.35,7732.68,-1903.74,74.24,1540.04,-1829.5,-289.46
1441,491.56,1169.13,1526.7,130.05,79.52,-68.98,-1014.09,-9169.66,511.02,7767.86,-1881.58,73.66,1423.11,-1807.92,-384.81
1451,529.44,1202.51,1554.68,127.27,78.37,-63.36,-992.19,-9200.57,499.34,7710.7,-1840.18,73.56,1446.19,-1766.62,-320.42
1461,477.19,1211.24,1564.22,138.79,62.89,-66.28,-986.32,-9290.33,507.13,7778.81,-1814.56,73.57,1397.33,-1740.99,-343.66
1471,507.79,1192.12,1563.17,133.08,69.36,-49.44,-979.73,-9285.58,509.16,7806.78,-1812.26,74.23,1466.72,-1738.03,-271.31
1481,495.96,1213.29,1542.75,138.32,79.26,-72.0,-1023.05,-9215.39,522.02,7733.15,-1835.78,74.62,1414.31,-1761.16,-346.85
1491,502.52,1186.3,1559.18,145.8,83.2,-85.23,-980.86,-9240.03,505.79,7764.39,-1827.11,74.26,1441.06,-1752.85,-311.79
1501,477.54,1142.38,1547.58,127.03,73.92,-61.35,-1014.38,-9290.42,529.5,7804.99,-1771.77,74.24,1336.78,-1697.53,-360.75
1511,497.8,1231.44,1555.12,132.65,76.07,-71.54,-1010.88,-9240.6,503.03,7762.34,-1831.0,73.24,1435.43,-1757.76,-322.33
1521,513.71,1231.53,1529.08,145.4,82.29,-80.64,-994.09,-9204.53,506.06,7693.72,-1826.0,73.76,1422.53,-1752.24,-329.72
1531,512.71,1167.48,1545.25,135.99,83.17,-65.54,-992.63,-9192.21,513.71,7707.0,-1847.45,74.7,1414.94,-1772.75,-357.81
1541,500.05,1181.06,1546.77,141.63,66.36,-64.77,-1020.94,-9190.97,525.69,7750.37,-1864.04,73.37,1435.26,-1790.66,-355.4
1551,524.87,1232.71,1523.89,139.13,67.74,-58.01,-997.88,-9155.67,499.93,7729.89,-1867.89,74.22,1506.61,-1793.67,-287.06
1561,500.21,1209.42,1552.85,143.1,73.32,-78.23,-974.75,-9297.15,514.07,7770.52,-1784.41,73.98,1413.38,-1710.43,-297.05
1571,508.97,1181.73,1568.99,140.06,72.88,-68.01,-992.41,-9226.5,503.5,7703.38,-1804.78,73.39,1392.59,-1731.39,-338.79
1581,482.98,1204.31,1531.69,125.13,76.67,-63.77,-1020.2,-9273.3,510.42,7741.49,-1783.99,73.62,1315.41,-1710.37,-394.96
1591,541.76,1237.75,1536.78,146.02,70.71,-80.08,-976.61,-9198.79,505.75,7780.26,-1890.52,73.77,1563.56,-1816.75,-253.19
1601,485.41,1196.76,1551.06,137.26,77.4,-67.49,-986.05,-9195.08,532.61,7765.68,-1883.45,74.13,1497.56,-1809.32,-311.77
1611,506.97,1200.23,1556.83,151.52,85.71,-76.02,-1012.58,-9305.41,501.33,7815.87,-1802.33,73.01,1424.46,-1729.32,-304.86
1621,526.1,1233.79,1545.4,131.89,78.26,-63.92,-1013.49,-9253.76,484.86,7765.47,-1837.83,74.09,1434.61,-1763.73,-329.13
1631,533.45,1187.03,1534.48,132.48,73.84,-57.62,-982.36,-9329.03,502.57,7759.4,-1760.22,74.08,1354.24,-1686.14,-331.89
1641,523.22,1201.22,1561.89,139.28,75.03,-73.87,-977.68,-9372.03,519.64,7825.93,-1761.48,74.29,1422.64,-1687.2,-264.56
1651,535.46,1187.53,1568.85,139.51,69.99,-61.43,-991.21,-9296.39,484.85,7799.01,-1807.52,75.95,1436.18,-1731.57,-295.39
1661,519.2,1218.45,1534.83,135.29,76.0,-65.22,-994.62,-9282.71,493.54,7727.17,-1778.65,74.45,1361.93,-1704.2,-342.27
1671,500.98,1178.84,1544.27,132.3,72.21,-61.49,-964.88,-9346.59,519.91,7770.3,-1764.81,73.84,1345.84,-1690.96,-345.13
1681,519.09,1207.91,1560.05,148.9,74.45,-64.81,-1003.03,-9309.9,518.92,7729.98,-1748.64,72.5,1381.56,-1676.14,-294.58
1691,525.38,1185.78,1557.64,135.65,82.4,-56.98,-992.62,-9344.69,517.34,7794.85,-1779.23,73.01,1404.73,-1706.23,-301.5
1701,485.52,1190.96,1550.66,124.85,70.93,-61.37,-1004.1,-9264.51,521.51,7760.14,-1800.34,72.16,1374.58,-1728.18,-353.6
1711,514.82,1213.38,1599.48,129.99,68.7,-81.33,-1000.71,-9137.84,514.11,7741.39,-1897.32,73.08,1561.99,-1824.24,-262.25
1721,515.25,1229.77,1543.74,137.16,81.45,-69.11,-1015.05,-9162.79,503.15,7710.42,-1854.29,72.12,1473.99,-1782.17,-308.18
1731,524.39,1173.48,1553.27,138.57,85.35,-80.96,-1010.77,-9233.78,504.43,7739.7,-1813.01,72.7,1393.68,-1740.31,-346.63
1741,532.7,1158.21,1547.97,131.75,71.58,-76.64,-989.54,-9197.46,509.36,7748.14,-1861.0,73.93,1436.08,-1787.08,-351.0
1751,480.64,1196.5,1567.47,140.75,83.87,-68.93,-979.26,-9200.09,505.1,7775.38,-1894.85,73.62,1501.45,-1821.23,-319.78
1761,503.67,1193.33,1564.93,137.61,82.85,-83.46,-983.95,-9097.35,503.42,7735.04,-1912.47,74.9,1556.1,-1837.57,-281.47
1771,511.76,1194.1,1556.75,137.07,84.12,-72.5,-1020.03,-9148.85,510.4,7775.99,-1911.47,73.26,1528.81,-1838.21,-309.4
1781,501.82,1229.83,1561.15,135.11,73.03,-82.45,-1006.76,-9119.35,509.86,7751.21,-1924.75,73.43,1553.46,-1851.32,-297.86
1791,496.18,1215.55,1575.59,147.53,93.02,-69.22,-1008.89,-9193.93,518.3,7795.77,-1886.82,72.35,1569.9,-1814.47,-244.57
1801,493.71,1225.77,1546.37,135.18,80.26,-77.5,-1009.59,-9234.54,518.22,7781.31,-1843.49,72.89,1459.21,-1770.6,-311.39
