GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
261,531.77,1366.2,1728.03,160.26,88.74,-44.47,-1132.49,-10131.72,552.58,8663.03,-2261.78,79.9,1781.93,-2181.88,-399.95
271,577.27,1302.99,1709.03,157.09,81.06,-61.82,-1103.86,-10142.16,545.28,8673.7,-2276.72,79.59,1738.57,-2197.13,-458.55
281,566.85,1337.7,1722.63,151.64,88.72,-57.46,-1134.88,-10111.09,532.96,8603.26,-2281.55,77.71,1700.32,-2203.83,-503.51
291,588.49,1333.7,1739.27,150.57,95.91,-54.15,-1134.58,-10114.96,566.02,8640.15,-2289.98,79.1,1810.41,-2210.89,-400.47
301,546.94,1285.72,1720.85,153.18,81.5,-51.88,-1121.87,-10090.26,544.86,8691.82,-2319.43,79.15,1760.86,-2240.27,-479.41
311,558.85,1287.73,1725.66,147.03,85.93,-52.88,-1127.83,-10138.33,545.15,8705.53,-2316.49,80.04,1736.82,-2236.46,-499.64
321,548.48,1323.04,1731.31,155.19,71.33,-57.22,-1121.09,-10088.68,565.47,8661.74,-2311.24,78.89,1789.57,-2232.35,-442.79
331,591.65,1352.62,1720.75,154.48,89.29,-55.38,-1143.36,-10052.97,549.0,8622.61,-2294.29,77.86,1828.69,-2216.43,-387.74
341,517.16,1292.43,1723.45,142.67,92.68,-67.98,-1117.13,-10079.87,565.51,8645.01,-2303.22,79.84,1713.92,-2223.38,-509.46
351,555.74,1308.62,1700.38,153.23,81.28,-57.37,-1110.99,-10154.29,554.87,8705.24,-2281.23,78.39,1736.72,-2202.84,-466.12
361,585.75,1319.61,1710.92,160.49,98.06,-47.84,-1129.12,-10089.37,542.54,8679.37,-2325.28,79.72,1830.42,-2245.56,-415.14
371,552.1,1277.7,1699.72,153.36,86.76,-62.98,-1114.58,-10105.46,570.44,8685.05,-2311.93,79.95,1742.13,-2231.98,-489.85
381,569.28,1280.9,1727.7,144.59,84.77,-57.7,-1141.2,-10101.6,557.28,8692.73,-2309.34,79.74,1756.74,-2229.6,-472.86
391,564.04,1321.22,1763.88,157.58,90.29,-54.77,-1127.54,-10082.53,552.82,8716.05,-2347.6,79.99,1901.03,-2267.61,-366.58
401,559.1,1337.04,1739.05,149.31,93.43,-58.9,-1102.33,-10110.86,539.45,8669.06,-2332.92,78.82,1814.35,-2254.1,-439.75
411,597.2,1324.3,1728.65,150.84,83.68,-60.85,-1140.46,-10094.16,548.17,8640.94,-2315.52,77.07,1778.33,-2238.45,-460.12
421,576.6,1263.84,1729.0,153.61,86.31,-47.84,-1135.47,-10083.98,551.91,8685.44,-2327.95,78.44,1779.43,-2249.51,-470.08
431,562.61,1274.88,1716.74,144.41,85.81,-54.0,-1119.27,-10108.45,549.83,8682.15,-2293.75,78.29,1734.7,-2215.46,-480.76
441,572.71,1314.17,1736.85,151.4,79.78,-62.57,-1123.5,-10158.78,575.09,8682.72,-2261.91,79.3,1767.87,-2182.61,-414.75
451,583.0,1323.3,1734.84,154.77,91.26,-39.44,-1095.39,-10251.56,563.36,8681.05,-2203.53,78.48,1745.19,-2125.05,-379.86
461,572.77,1325.44,1718.09,151.03,89.59,-43.42,-1119.18,-10266.65,569.48,8706.0,-2197.94,78.71,1703.16,-2119.23,-416.07
471,563.12,1314.45,1736.92,155.18,83.72,-53.84,-1113.59,-10222.12,555.71,8674.14,-2224.32,78.88,1693.69,-2145.44,-451.75
481,559.85,1311.87,1721.76,153.29,71.76,-55.99,-1112.56,-10223.49,553.31,8649.36,-2204.41,78.99,1629.16,-2125.41,-496.26
491,579.42,1315.08,1734.97,159.85,89.86,-57.68,-1122.68,-10251.66,559.98,8723.93,-2236.7,78.8,1731.07,-2157.9,-426.83
501,598.98,1371.96,1737.75,151.71,96.92,-49.56,-1118.0,-10185.1,552.23,8607.21,-2228.86,78.81,1764.11,-2150.05,-385.95
511,541.07,1302.89,1716.79,155.68,90.78,-45.48,-1099.28,-10140.25,559.66,8670.69,-2289.95,78.61,1752.55,-2211.34,-458.79
521,509.51,1312.71,1750.53,152.69,82.73,-46.25,-1104.22,-10265.48,574.98,8681.75,-2196.31,78.79,1648.94,-2117.52,-468.57
531,601.11,1268.89,1757.82,160.02,90.31,-71.04,-1122.79,-10182.43,570.31,8671.04,-2233.74,79.81,1743.24,-2153.94,-410.7
541,553.95,1342.42,1736.24,145.06,95.02,-59.41,-1124.71,-10143.54,549.96,8665.27,-2259.03,78.85,1760.28,-2180.18,-419.9
551,572.78,1334.76,1739.8,150.23,83.08,-58.88,-1092.36,-10204.51,539.78,8655.39,-2223.28,80.55,1720.07,-2142.73,-422.66
561,533.72,1287.8,1745.05,145.46,93.18,-59.93,-1100.48,-10226.07,559.98,8675.53,-2209.05,79.84,1654.25,-2129.21,-474.96
571,551.38,1303.9,1725.06,154.08,93.36,-56.84,-1115.31,-10158.51,551.53,8662.55,-2260.14,78.78,1711.19,-2181.36,-470.17
581,553.92,1284.8,1728.79,147.59,86.92,-60.91,-1144.06,-10129.15,577.4,8682.34,-2268.45,79.58,1727.64,-2188.88,-461.23
591,541.88,1327.89,1757.13,157.64,95.01,-66.13,-1139.39,-10132.83,555.05,8633.92,-2243.18,77.35,1730.16,-2165.83,-435.67
601,534.83,1320.08,1724.28,153.55,81.54,-52.25,-1118.44,-10126.99,565.3,8647.3,-2254.41,78.57,1729.2,-2175.84,-446.64
611,566.16,1280.99,1769.59,152.5,85.66,-52.29,-1146.95,-10149.13,541.73,8658.24,-2254.89,77.73,1706.51,-2177.15,-470.64
621,542.65,1310.38,1750.48,153.06,97.57,-64.58,-1135.4,-10186.83,556.71,8625.71,-2189.26,76.99,1649.75,-2112.27,-462.52
631,579.25,1291.58,1746.53,155.94,72.55,-62.56,-1148.38,-10143.95,550.62,8620.32,-2208.23,76.75,1661.9,-2131.48,-469.58
641,545.05,1335.51,1718.24,149.77,92.17,-63.84,-1117.15,-10190.69,567.94,8622.92,-2187.38,77.4,1659.91,-2109.98,-450.07
651,572.74,1335.73,1761.09,156.92,80.05,-61.94,-1105.87,-10196.29,555.59,8598.3,-2181.82,78.71,1696.32,-2103.11,-406.79
661,536.47,1351.41,1706.69,167.25,82.34,-57.21,-1139.74,-10196.72,546.05,8655.21,-2210.68,77.76,1651.74,-2132.92,-481.17
671,552.56,1294.86,1733.88,149.73,89.7,-56.31,-1131.16,-10214.72,552.46,8644.85,-2183.29,77.42,1615.84,-2105.87,-490.03
681,586.65,1337.09,1712.64,155.86,86.94,-47.88,-1130.53,-10194.26,543.86,8616.53,-2215.41,77.17,1666.9,-2138.24,-471.34
691,566.73,1333.45,1718.42,158.0,86.51,-52.13,-1125.35,-10178.58,524.64,8621.26,-2217.34,79.27,1652.95,-2138.07,-485.12
701,550.67,1305.21,1714.16,146.17,87.8,-58.5,-1124.02,-10205.41,558.31,8683.92,-2195.48,76.2,1658.31,-2119.27,-460.97
711,580.97,1321.95,1738.4,154.03,84.32,-57.63,-1138.34,-10182.42,556.04,8656.97,-2207.62,77.99,1714.29,-2129.63,-415.34
721,578.56,1314.82,1718.7,157.19,98.65,-47.15,-1112.57,-10261.47,554.92,8711.95,-2200.22,78.92,1713.61,-2121.31,-407.7
731,559.97,1333.58,1717.84,163.79,90.29,-62.66,-1125.96,-10192.86,544.63,8627.46,-2242.77,78.24,1656.08,-2164.52,-508.44
741,542.14,1291.15,1735.32,146.32,100.97,-67.28,-1116.6,-10264.8,554.06,8694.16,-2200.66,77.53,1615.44,-2123.13,-507.69
751,571.77,1327.65,1738.67,159.57,95.47,-56.65,-1118.65,-10206.93,552.37,8630.19,-2186.98,76.46,1693.47,-2110.52,-417.06
761,569.69,1304.15,1738.14,157.95,86.42,-56.99,-1122.19,-10259.69,554.05,8665.66,-2187.04,77.35,1637.19,-2109.69,-472.5
771,568.35,1293.13,1738.62,157.03,73.43,-61.27,-1119.48,-10182.22,583.16,8686.73,-2248.31,77.49,1737.47,-2170.82,-433.35
781,545.47,1318.4,1742.76,152.79,75.12,-53.89,-1132.27,-10273.06,566.96,8705.37,-2172.33,76.51,1647.66,-2095.83,-448.16
791,574.24,1320.34,1737.55,152.58,92.66,-57.92,-1116.07,-10226.44,556.2,8696.3,-2206.65,77.73,1729.44,-2128.91,-399.48
801,509.04,1326.52,1744.64,149.06,93.24,-56.65,-1153.89,-10250.82,545.41,8694.3,-2180.28,76.73,1600.85,-2103.55,-502.7
811,533.92,1353.24,1706.78,150.49,80.94,-61.97,-1105.79,-10180.85,537.66,8656.64,-2237.09,78.6,1671.06,-2158.49,-487.43
821,562.24,1351.13,1735.93,160.0,80.31,-51.69,-1125.68,-10133.43,546.45,8616.09,-2250.35,78.86,1741.34,-2171.49,-430.15
831,578.69,1323.93,1735.09,150.51,95.23,-65.14,-1118.26,-10187.34,551.03,8600.92,-2207.25,77.36,1664.67,-2129.89,-465.23
841,582.43,1349.54,1747.09,162.14,78.71,-54.33,-1112.73,-10182.13,559.28,8629.09,-2229.89,78.14,1759.08,-2151.75,-392.68
851,590.84,1287.02,1726.09,148.12,96.09,-65.66,-1148.72,-10242.86,545.85,8676.22,-2166.52,76.64,1612.98,-2089.88,-476.91
861,525.11,1319.34,1739.1,148.03,79.48,-46.98,-1114.48,-10254.86,571.51,8705.45,-2215.5,77.46,1671.71,-2138.04,-466.33
871,556.03,1352.94,1725.68,153.67,86.86,-61.26,-1112.56,-10266.16,530.85,8676.36,-2180.08,78.16,1642.41,-2101.92,-459.51
881,553.7,1367.01,1727.01,165.64,82.62,-59.86,-1142.57,-10226.3,556.51,8663.93,-2179.61,78.07,1687.69,-2101.54,-413.85
891,583.05,1345.91,1734.37,149.05,78.63,-45.07,-1141.22,-10145.35,544.12,8613.83,-2234.27,78.13,1717.32,-2156.14,-438.82
901,539.94,1347.72,1726.06,153.38,82.94,-50.64,-1123.16,-10152.6,567.3,8635.21,-2242.72,78.23,1726.15,-2164.49,-438.34
911,538.41,1343.96,1751.01,147.36,84.42,-58.9,-1126.31,-10194.82,556.48,8641.29,-2217.67,77.56,1682.92,-2140.11,-457.2
921,578.43,1315.13,1728.48,149.82,83.66,-56.02,-1145.37,-10132.89,545.28,8643.88,-2258.95,78.39,1710.4,-2180.55,-470.15
931,558.05,1266.58,1741.0,148.63,102.06,-75.32,-1137.24,-10192.64,548.89,8670.57,-2223.24,76.9,1630.58,-2146.34,-515.76
941,560.56,1293.93,1750.7,145.45,89.32,-62.38,-1114.71,-10211.08,560.74,8663.14,-2232.34,77.87,1675.66,-2154.47,-478.81
951,553.79,1342.31,1717.6,161.5,86.67,-54.47,-1129.62,-10277.05,553.91,8699.64,-2205.46,76.94,1654.29,-2128.53,-474.24
961,544.37,1306.78,1749.24,148.41,88.34,-57.03,-1111.38,-10275.76,573.74,8679.14,-2202.23,78.07,1645.85,-2124.16,-478.31
971,554.83,1348.02,1742.14,150.73,80.1,-61.24,-1121.69,-10215.08,560.69,8627.86,-2199.31,78.15,1666.37,-2121.16,-454.79
981,552.0,1335.81,1728.22,152.08,90.43,-53.91,-1135.73,-10207.89,557.0,8663.52,-2218.9,76.99,1681.54,-2141.91,-460.37
991,571.42,1321.28,1740.93,164.64,90.11,-51.58,-1128.43,-10192.4,562.22,8639.18,-2227.77,77.66,1717.35,-2150.12,-432.76
1001,542.72,1334.93,1732.91,150.21,80.58,-60.2,-1142.88,-10241.01,580.43,8712.11,-2200.18,76.86,1689.8,-2123.32,-433.52
1011,548.06,1332.76,1743.8,152.63,79.66,-70.64,-1111.4,-10285.61,535.1,8675.67,-2189.11,78.46,1600.03,-2110.65,-510.62
1021,545.07,1379.36,1729.2,157.24,84.38,-71.15,-1134.12,-10327.21,563.65,8718.25,-2163.23,77.58,1644.66,-2085.65,-440.99
1031,525.42,1357.59,1710.04,158.37,77.62,-57.15,-1111.23,-10245.94,559.83,8647.93,-2192.89,77.78,1622.48,-2115.11,-492.63
1041,547.46,1344.64,1728.49,150.64,91.28,-50.02,-1094.12,-10184.11,554.23,8594.5,-2210.28,77.57,1682.99,-2132.71,-449.72
1051,571.28,1347.57,1750.55,153.3,76.45,-65.32,-1102.94,-10261.7,549.76,8677.44,-2187.55,76.7,1696.39,-2110.85,-414.46
1061,572.33,1367.43,1728.9,160.86,95.45,-60.86,-1153.22,-10098.15,562.24,8600.08,-2264.03,77.89,1775.06,-2186.13,-411.07
1071,553.55,1335.79,1746.98,159.51,96.5,-55.95,-1138.25,-10122.38,552.51,8592.87,-2247.9,78.11,1721.13,-2169.79,-448.66
1081,594.92,1360.42,1727.37,155.61,86.44,-60.52,-1106.71,-10095.44,556.09,8594.99,-2288.15,78.75,1813.17,-2209.39,-396.23
1091,558.42,1330.89,1725.98,145.85,86.58,-63.31,-1124.92,-10171.31,556.39,8690.97,-2269.71,76.95,1735.54,-2192.76,-457.23
1101,575.23,1335.8,1737.17,149.57,95.82,-64.87,-1121.23,-10194.01,566.23,8600.93,-2207.28,78.48,1680.64,-2128.8,-448.17
1111,557.57,1298.87,1715.11,150.51,83.49,-49.09,-1099.1,-10222.66,549.96,8643.64,-2195.6,77.03,1628.29,-2118.57,-490.28
1121,571.39,1321.01,1739.24,156.21,83.87,-58.9,-1110.89,-10237.77,576.99,8652.01,-2199.44,78.47,1693.16,-2120.96,-427.8
1131,548.1,1323.99,1734.76,159.13,98.65,-53.5,-1154.33,-10169.22,583.25,8646.74,-2235.43,76.8,1717.57,-2158.64,-441.07
1141,583.42,1297.65,1743.01,150.46,102.22,-55.34,-1112.38,-10260.37,565.6,8675.41,-2188.81,77.51,1689.68,-2111.3,-421.62
1151,567.14,1313.22,1742.01,153.16,82.47,-63.74,-1117.42,-10259.12,563.61,8664.59,-2183.8,77.04,1645.92,-2106.76,-460.84
1161,582.33,1325.3,1740.82,152.9,81.21,-62.1,-1113.43,-10305.52,578.34,8704.49,-2167.53,77.52,1684.34,-2090.01,-405.67
1171,571.18,1289.9,1742.39,152.16,78.6,-57.09,-1122.25,-10215.31,566.2,8644.65,-2187.78,77.81,1650.43,-2109.97,-459.53
1181,569.9,1306.37,1731.1,151.04,92.5,-62.9,-1116.85,-10224.35,556.3,8603.79,-2160.8,78.04,1606.9,-2082.75,-475.85
1191,554.97,1333.57,1728.91,155.88,79.73,-71.47,-1130.91,-10194.72,535.96,8614.44,-2193.41,77.35,1606.36,-2116.06,-509.7
1201,575.27,1330.38,1729.34,158.04,82.74,-54.9,-1105.34,-10218.54,562.08,8578.31,-2173.59,76.52,1637.4,-2097.07,-459.67
1211,551.39,1355.0,1723.16,166.64,90.7,-56.9,-1131.23,-10197.29,566.25,8622.81,-2208.0,77.27,1690.53,-2130.73,-440.2
1221,556.95,1377.48,1741.05,149.18,81.92,-64.05,-1142.51,-10160.9,571.71,8623.33,-2227.61,76.29,1734.15,-2151.32,-417.17
1231,541.97,1373.59,1730.27,155.37,80.36,-58.11,-1129.56,-10226.4,554.64,8631.79,-2194.61,77.0,1653.9,-2117.61,-463.71
1241,596.9,1361.59,1746.28,152.54,87.24,-61.69,-1096.1,-10181.79,543.57,8583.95,-2191.61,77.31,1732.5,-2114.3,-381.8
1251,570.89,1360.48,1712.65,150.85,82.34,-64.2,-1107.05,-10119.01,558.89,8534.68,-2221.74,77.47,1680.51,-2144.28,-463.77
1261,565.68,1345.05,1737.64,157.39,84.65,-60.71,-1106.51,-10152.9,573.1,8566.82,-2207.3,78.38,1710.22,-2128.91,-418.69
1271,567.2,1368.23,1697.67,156.65,89.08,-62.56,-1117.44,-10212.03,547.24,8651.92,-2203.23,77.85,1685.96,-2125.38,-439.42
1281,536.08,1318.47,1742.67,158.96,78.44,-57.13,-1119.81,-10265.81,557.43,8710.27,-2209.02,78.69,1659.57,-2130.33,-470.76
1291,589.24,1332.74,1760.01,146.34,81.18,-67.98,-1096.74,-10218.48,558.41,8624.02,-2211.17,78.97,1708.73,-2132.2,-423.47
1301,587.82,1344.82,1738.21,159.4,92.37,-62.23,-1128.67,-10242.06,565.89,8651.5,-2193.12,77.24,1707.06,-2115.88,-408.83
1311,552.37,1311.76,1731.0,150.86,84.6,-59.76,-1114.08,-10249.03,582.31,8651.75,-2186.5,77.23,1641.77,-2109.27,-467.51
1321,570.81,1326.31,1736.65,148.4,91.28,-51.99,-1109.21,-10188.09,547.89,8625.84,-2222.91,77.55,1697.89,-2145.36,-447.47
1331,586.74,1310.0,1726.1,150.16,80.42,-54.33,-1127.67,-10186.86,544.87,8645.46,-2230.6,78.98,1674.88,-2151.62,-476.74
1341,547.31,1289.98,1741.29,146.04,80.85,-59.29,-1115.9,-10193.93,560.3,8692.89,-2263.5,76.32,1689.52,-2187.18,-497.66
1351,592.37,1305.36,1726.57,163.74,82.22,-54.1,-1093.42,-10218.81,562.33,8639.49,-2210.83,76.49,1705.75,-2134.34,-428.59
1361,570.67,1315.27,1730.95,160.11,77.83,-42.35,-1136.11,-10256.61,537.96,8653.81,-2173.25,77.9,1611.53,-2095.35,-483.82
1371,524.17,1335.78,1736.38,153.35,91.48,-55.68,-1154.03,-10186.02,563.58,8673.93,-2236.34,77.36,1682.93,-2158.98,-476.06
1381,540.51,1323.61,1731.7,151.04,87.98,-47.95,-1112.4,-10215.25,556.03,8651.14,-2215.54,77.61,1666.42,-2137.94,-471.52
1391,536.88,1323.59,1733.71,151.6,96.86,-62.39,-1125.18,-10227.67,571.36,8659.22,-2210.97,77.0,1657.97,-2133.97,-476.0
1401,576.11,1348.1,1722.85,160.9,72.57,-66.05,-1150.75,-10175.47,558.21,8608.43,-2194.47,76.71,1654.9,-2117.76,-462.86
1411,541.47,1291.64,1752.23,143.93,90.62,-60.88,-1133.17,-10200.75,574.4,8688.45,-2227.48,77.0,1687.94,-2150.47,-462.53
1421,530.53,1347.91,1735.41,162.29,89.3,-54.69,-1120.26,-10158.59,565.3,8652.07,-2243.71,77.21,1749.27,-2166.5,-417.22
1431,534.13,1355.27,1732.65,150.74,88.42,-57.74,-1106.41,-10251.17,569.57,8651.38,-2184.39,77.33,1666.84,-2107.06,-440.22
1441,555.62,1301.16,1732.09,153.13,92.1,-57.65,-1118.49,-10190.52,575.92,8662.91,-2230.14,77.27,1706.26,-2152.87,-446.6
1451,568.61,1328.11,1724.24,162.56,95.71,-57.58,-1117.69,-10137.66,559.2,8595.8,-2238.47,78.14,1721.3,-2160.33,-439.03
1461,563.19,1312.74,1739.44,149.23,80.79,-62.3,-1105.68,-10218.79,564.57,8646.68,-2213.53,78.2,1669.87,-2135.33,-465.46
1471,575.27,1364.09,1757.4,162.01,81.01,-68.36,-1145.63,-10190.2,559.69,8654.27,-2216.12,76.05,1749.55,-2140.07,-390.51
1481,566.93,1329.59,1726.77,148.64,77.68,-56.75,-1129.57,-10106.56,540.39,8617.58,-2274.93,78.77,1714.73,-2196.16,-481.44
1491,536.03,1338.03,1742.54,154.55,92.35,-56.95,-1118.68,-10103.28,560.35,8668.6,-2319.4,79.74,1813.53,-2239.67,-426.14
1501,571.61,1327.2,1744.38,151.84,94.25,-61.89,-1139.27,-10077.06,557.18,8622.39,-2310.91,78.64,1790.62,-2232.27,-441.65
1511,600.73,1301.16,1731.68,159.1,88.63,-67.99,-1106.95,-10159.41,566.74,8616.8,-2260.07,77.62,1730.49,-2182.45,-451.96
1521,583.01,1306.85,1712.51,151.0,78.34,-56.82,-1130.48,-10135.7,556.19,8601.18,-2248.25,77.84,1666.07,-2170.41,-504.34
1531,568.8,1327.66,1723.4,155.09,83.06,-56.34,-1120.73,-10212.98,552.93,8677.16,-2230.37,79.15,1698.05,-2151.22,-453.16
1541,535.12,1291.35,1740.93,155.87,85.74,-61.86,-1110.83,-10170.53,581.87,8677.0,-2260.28,79.22,1724.66,-2181.06,-456.4
1551,567.73,1331.79,1751.66,156.06,73.44,-60.87,-1117.04,-10139.73,554.87,8630.32,-2275.67,78.71,1748.22,-2196.95,-448.73
1561,568.44,1314.51,1734.16,148.53,97.34,-52.72,-1121.02,-10214.13,564.36,8674.97,-2223.78,78.33,1714.44,-2145.45,-431.01
1571,570.04,1300.08,1747.87,149.36,96.14,-70.85,-1116.13,-10208.38,559.28,8667.35,-2217.55,78.25,1694.74,-2139.31,-444.56
1581,558.3,1355.84,1750.74,152.93,82.65,-51.36,-1128.86,-10136.75,572.01,8601.0,-2241.7,79.2,1756.51,-2162.5,-405.99
1591,552.05,1379.8,1732.02,161.14,96.66,-53.46,-1126.66,-10172.58,551.04,8642.53,-2240.89,77.66,1762.53,-2163.23,-400.7
1601,570.9,1360.82,1734.24,152.89,92.72,-54.3,-1122.64,-10232.71,567.71,8644.76,-2190.77,77.61,1714.4,-2113.15,-398.76
1611,546.76,1330.94,1732.09,149.76,79.64,-64.03,-1128.4,-10169.11,565.49,8660.45,-2245.92,78.12,1703.59,-2167.8,-464.21
1621,577.89,1355.66,1723.39,159.94,82.25,-54.6,-1155.79,-10134.35,545.02,8644.58,-2266.38,77.44,1743.98,-2188.94,-444.96
1631,586.54,1284.18,1770.84,138.91,89.49,-66.86,-1116.99,-10137.93,548.58,8656.25,-2269.21,77.39,1753.01,-2191.81,-438.8
1641,563.43,1332.7,1722.24,142.68,84.87,-52.29,-1140.44,-10146.48,549.05,8650.95,-2258.56,78.54,1706.72,-2180.02,-473.3
1651,594.52,1326.91,1722.7,155.27,89.68,-54.71,-1106.56,-10053.83,551.49,8591.12,-2310.24,78.3,1816.6,-2231.94,-415.34
1661,516.86,1322.8,1740.08,140.52,87.23,-52.88,-1134.08,-10178.41,567.87,8721.4,-2286.84,79.02,1731.38,-2207.82,-476.44
1671,585.31,1296.82,1721.17,145.25,88.31,-58.63,-1123.42,-10113.05,545.76,8674.65,-2308.79,78.74,1762.18,-2230.05,-467.87
1681,568.87,1303.82,1728.69,156.12,84.79,-50.93,-1124.24,-10112.6,559.71,8661.1,-2287.08,78.3,1775.31,-2208.78,-433.46
1691,562.76,1309.29,1737.67,148.99,87.8,-55.98,-1142.95,-10093.25,557.66,8579.31,-2264.17,77.58,1691.29,-2186.59,-495.31
1701,559.85,1327.39,1724.09,146.86,77.29,-54.3,-1112.19,-10134.49,548.28,8638.84,-2265.16,78.39,1721.61,-2186.77,-465.16
1711,572.84,1343.83,1736.94,165.41,79.31,-66.32,-1126.94,-10064.04,539.7,8628.63,-2336.48,79.59,1809.37,-2256.89,-447.52
1721,576.52,1301.08,1737.92,154.83,77.91,-58.7,-1112.73,-10190.39,571.83,8621.23,-2240.27,77.84,1679.49,-2162.43,-482.94
1731,541.32,1375.73,1732.34,152.81,82.66,-67.96,-1119.93,-10149.96,549.99,8637.4,-2267.74,77.92,1734.41,-2189.82,-455.41
1741,570.0,1320.2,1727.19,150.62,87.23,-49.26,-1087.42,-10214.14,556.65,8634.01,-2209.07,79.04,1695.08,-2130.03,-434.94
1751,548.75,1328.13,1726.71,155.63,103.53,-44.87,-1121.0,-10141.03,572.52,8608.89,-2277.4,77.4,1737.27,-2200.0,-462.73
1761,599.93,1322.48,1746.46,162.68,91.58,-58.99,-1130.16,-10175.65,552.04,8669.57,-2258.09,77.77,1779.94,-2180.32,-400.38
1771,589.17,1283.41,1734.54,153.84,98.52,-57.68,-1119.04,-10168.96,531.88,8625.8,-2246.21,78.72,1671.5,-2167.49,-495.99
1781,584.82,1363.68,1753.36,158.17,90.11,-58.48,-1114.83,-10105.49,575.1,8580.6,-2254.14,77.54,1827.04,-2176.59,-349.55
1791,552.27,1350.9,1730.66,153.22,94.55,-56.04,-1116.66,-10191.33,551.36,8612.11,-2238.62,79.53,1681.03,-2159.09,-478.06
