GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1261,491.69,1208.9,1485.68,129.27,77.89,-61.11,-1012.95,-9267.21,499.55,7830.99,-1829.61,67.58,1382.68,-1762.03,-379.35
1271,498.33,1129.01,1480.87,126.55,87.27,-71.31,-1025.86,-9324.18,504.29,7859.87,-1793.37,68.0,1264.85,-1725.38,-460.53
1281,481.1,1129.79,1500.05,131.17,81.73,-69.13,-1001.93,-9314.71,503.98,7833.22,-1786.11,67.84,1275.26,-1718.27,-443.01
1291,520.75,1144.97,1480.68,125.8,81.94,-67.93,-1005.37,-9336.94,481.67,7800.93,-1765.48,68.8,1226.48,-1696.68,-470.19
1301,534.64,1175.4,1498.38,140.81,83.58,-65.77,-1004.4,-9238.2,495.44,7732.18,-1828.56,69.89,1352.08,-1758.66,-406.59
1311,537.46,1224.74,1513.14,130.03,79.73,-61.52,-1004.71,-9247.75,477.89,7814.65,-1844.47,69.25,1463.65,-1775.22,-311.57
1321,469.66,1205.41,1487.17,138.89,78.11,-61.6,-1011.93,-9304.7,488.01,7840.08,-1815.1,70.64,1329.11,-1744.46,-415.36
1331,493.53,1217.37,1483.06,126.02,76.82,-72.72,-1012.48,-9312.96,491.46,7822.04,-1765.48,67.02,1312.13,-1698.46,-386.33
1341,494.58,1125.99,1505.67,129.21,72.18,-57.19,-1012.05,-9334.16,497.14,7877.36,-1797.76,68.43,1298.74,-1729.33,-430.59
1351,522.57,1175.14,1513.5,134.59,81.7,-73.53,-1031.64,-9239.72,482.3,7819.23,-1823.32,68.97,1384.14,-1754.35,-370.21
1361,509.32,1114.64,1511.35,129.37,71.34,-74.14,-986.86,-9278.15,502.33,7840.86,-1844.58,69.41,1340.06,-1775.17,-435.11
1371,474.53,1202.15,1493.21,128.35,63.09,-68.77,-1003.47,-9215.56,493.13,7805.68,-1846.84,68.8,1372.35,-1778.04,-405.7
1381,496.19,1187.37,1501.92,121.69,82.0,-74.57,-1006.37,-9216.0,454.7,7814.78,-1869.12,69.74,1361.72,-1799.38,-437.67
1391,492.53,1196.31,1487.64,130.64,86.61,-60.36,-1016.23,-9319.89,498.61,7884.36,-1822.3,68.33,1380.23,-1753.97,-373.74
1401,495.51,1178.85,1504.32,129.8,79.69,-64.87,-989.92,-9324.14,505.6,7814.83,-1765.79,69.87,1329.67,-1695.92,-366.25
1411,499.81,1181.99,1482.47,126.4,77.63,-54.03,-1016.99,-9332.06,490.85,7829.81,-1774.37,68.22,1285.88,-1706.15,-420.26
1421,499.59,1156.93,1498.94,133.05,84.28,-77.65,-998.71,-9388.76,493.99,7882.66,-1768.57,68.92,1284.32,-1699.65,-415.33
1431,524.64,1164.18,1480.85,136.35,72.17,-68.36,-1020.75,-9323.25,491.58,7830.69,-1772.16,67.95,1288.11,-1704.21,-416.1
