GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
581,509.71,1218.86,1554.43,134.81,75.92,-60.79,-1031.43,-9011.82,528.28,7740.98,-7114.54,69.26,1658.93,-7045.28,-5386.35
591,484.9,1175.69,1566.45,134.56,78.11,-68.21,-993.89,-9083.92,519.62,7790.31,-7101.32,71.09,1603.61,-7030.24,-5426.62
601,496.93,1220.8,1555.79,131.58,66.78,-72.57,-1049.42,-8952.12,515.86,7733.83,-7144.38,69.03,1647.47,-7075.35,-5427.88
611,537.51,1203.68,1542.75,142.93,75.09,-62.34,-1015.55,-9047.2,503.76,7752.4,-7081.34,71.12,1633.04,-7010.23,-5377.18
621,523.99,1210.8,1552.24,144.32,71.43,-78.17,-1036.65,-9127.6,508.07,7795.15,-7023.76,70.35,1563.57,-6953.41,-5389.84
631,504.39,1187.81,1584.61,136.23,83.26,-75.29,-1026.05,-9131.17,513.22,7776.72,-7004.3,70.73,1553.73,-6933.57,-5379.84
641,509.1,1215.43,1563.87,133.06,75.97,-54.73,-998.48,-9224.73,517.91,7776.4,-6958.31,70.85,1513.79,-6887.46,-5373.66
651,536.26,1194.11,1572.0,140.15,75.29,-61.98,-1030.19,-9163.01,513.42,7775.0,-6969.97,69.32,1551.04,-6900.64,-5349.6
661,494.71,1204.38,1551.56,133.68,80.13,-75.98,-1028.48,-9219.78,523.46,7780.53,-6938.09,71.54,1444.2,-6866.55,-5422.35
671,492.6,1179.59,1577.13,140.24,70.99,-75.9,-1008.67,-9250.58,514.98,7822.34,-6957.61,71.05,1462.73,-6886.55,-5423.82
681,496.01,1215.52,1552.71,137.49,77.85,-65.99,-1023.33,-9115.56,528.48,7711.82,-6997.9,70.71,1515.0,-6927.19,-5412.19
691,528.62,1156.75,1554.81,130.45,78.53,-59.59,-1002.31,-9220.75,501.33,7747.86,-6927.78,71.15,1415.71,-6856.63,-5440.92
701,515.14,1176.83,1556.27,160.26,81.36,-56.93,-998.75,-9231.97,521.64,7755.42,-6930.17,70.0,1479.27,-6860.17,-5380.9
711,537.3,1180.47,1571.26,140.88,81.53,-75.66,-1014.6,-9230.45,510.93,7744.97,-6937.53,71.58,1446.64,-6865.95,-5419.31
721,503.94,1209.04,1560.63,141.17,74.28,-60.53,-1019.22,-9071.63,512.56,7775.1,-7096.54,69.25,1625.35,-7027.29,-5401.94
731,518.33,1194.85,1562.66,135.11,82.74,-74.38,-992.34,-9078.68,525.94,7753.59,-7083.79,69.98,1627.82,-7013.81,-5385.98
741,521.05,1201.3,1569.71,137.07,82.93,-69.18,-990.11,-9125.51,520.43,7746.52,-7052.79,70.36,1594.22,-6982.43,-5388.21
751,513.87,1180.03,1554.96,128.3,75.23,-76.56,-1023.86,-9120.85,508.01,7737.3,-6984.91,70.12,1476.43,-6914.79,-5438.35
761,506.59,1150.77,1573.27,123.98,78.75,-71.7,-1000.58,-9101.24,526.1,7798.11,-7085.23,69.79,1584.06,-7015.44,-5431.38
771,530.19,1182.5,1573.72,135.01,89.32,-76.33,-1034.11,-9080.88,501.72,7703.26,-7004.88,69.85,1524.39,-6935.03,-5410.64
781,489.2,1173.55,1575.53,139.13,94.83,-60.91,-1038.46,-9127.92,514.53,7815.66,-7045.05,69.78,1575.16,-6975.27,-5400.11
791,516.63,1208.68,1581.2,133.43,83.12,-83.66,-1005.35,-9311.23,518.62,7755.88,-6877.92,70.06,1397.3,-6807.86,-5410.56
801,501.02,1190.61,1551.31,130.71,81.17,-74.86,-1003.84,-9216.44,526.62,7768.5,-6917.29,69.83,1454.81,-6847.45,-5392.64
811,512.97,1178.67,1566.49,136.27,76.5,-59.94,-1015.2,-9293.08,504.43,7787.23,-6876.82,69.1,1394.35,-6807.72,-5413.37
821,478.29,1173.18,1580.02,127.6,69.63,-69.27,-1018.03,-9254.41,523.82,7798.12,-6909.95,69.43,1408.94,-6840.52,-5431.58
831,517.61,1168.81,1552.2,139.53,79.67,-78.53,-967.64,-9136.99,521.81,7769.51,-7050.07,70.82,1565.98,-6979.25,-5413.27
841,522.29,1185.77,1541.15,137.98,76.74,-74.87,-1028.86,-9148.74,511.93,7756.25,-7004.31,71.01,1479.65,-6933.31,-5453.66
851,519.94,1202.33,1569.27,142.1,73.51,-65.55,-1032.02,-9033.33,524.86,7737.0,-7092.23,69.17,1638.12,-7023.06,-5384.94
861,498.42,1193.0,1558.08,146.11,76.88,-71.58,-1006.78,-9144.91,517.02,7791.88,-7021.2,70.53,1558.11,-6950.66,-5392.55
871,494.16,1211.99,1576.6,129.86,66.63,-83.47,-1005.0,-9335.21,514.99,7695.63,-6779.35,70.22,1266.2,-6709.13,-5442.93
881,533.48,1180.89,1546.97,141.87,71.31,-76.2,-1026.61,-8980.66,504.86,7751.98,-7126.06,71.62,1647.9,-7054.45,-5406.54
891,513.41,1235.28,1565.37,145.55,79.47,-92.29,-990.46,-8890.36,507.0,7707.17,-7217.9,70.73,1780.13,-7147.17,-5367.04
901,518.09,1172.27,1557.55,141.18,80.12,-86.81,-1018.8,-8667.27,504.15,7756.7,-7486.86,70.63,1957.18,-7416.23,-5459.05
911,489.31,1199.66,1540.12,137.03,83.66,-79.64,-1024.26,-8719.4,514.3,7821.87,-7472.59,70.33,1962.64,-7402.26,-5439.62
921,505.95,1201.58,1566.51,136.53,82.75,-62.24,-1009.79,-8623.92,499.26,7731.83,-7490.94,70.34,2028.46,-7420.6,-5392.14
931,512.74,1191.34,1557.24,139.17,73.5,-65.69,-1006.85,-8606.08,523.59,7730.58,-7523.33,69.91,2049.54,-7453.42,-5403.88
941,529.77,1209.27,1545.92,146.67,92.88,-70.05,-979.36,-9048.01,512.89,7769.09,-7118.89,69.48,1709.08,-7049.41,-5340.33
951,521.75,1162.81,1574.73,137.13,80.03,-64.61,-1012.11,-8783.63,539.46,7738.65,-7373.93,70.17,1894.2,-7303.75,-5409.55
961,531.89,1207.35,1552.15,144.33,73.08,-73.18,-1004.32,-8635.36,518.08,7714.76,-7475.14,70.67,2028.76,-7404.47,-5375.71
971,485.74,1191.61,1547.57,139.52,74.04,-71.55,-1007.41,-8707.35,527.41,7742.04,-7417.24,69.69,1921.62,-7347.55,-5425.93
981,495.88,1209.75,1550.99,133.9,72.51,-63.52,-1023.03,-9082.85,524.75,7770.62,-7076.77,68.6,1589.01,-7008.17,-5419.16
991,511.19,1184.39,1587.4,141.58,83.44,-78.7,-1023.75,-9115.62,524.28,7750.61,-7054.44,68.23,1564.83,-6986.21,-5421.39
1001,478.32,1212.2,1552.85,137.97,72.83,-68.01,-1015.47,-8994.22,513.45,7765.03,-7181.81,68.84,1654.95,-7112.97,-5458.02
1011,515.09,1158.98,1558.71,137.83,86.53,-72.99,-1014.29,-9114.13,500.56,7819.84,-7080.19,68.43,1576.12,-7011.76,-5435.63
1021,469.8,1190.32,1559.73,128.68,69.35,-81.04,-1043.83,-9284.27,510.26,7806.34,-6900.92,68.42,1325.35,-6832.5,-5507.15
1031,517.75,1236.41,1554.99,152.48,89.05,-80.68,-1000.19,-9294.69,517.88,7765.79,-6876.53,67.63,1458.78,-6808.9,-5350.12
1041,496.19,1207.11,1564.45,138.18,79.41,-88.79,-1021.61,-8677.78,512.94,7723.7,-7441.65,70.43,1933.81,-7371.23,-5437.42
1051,496.98,1263.45,1563.98,140.6,80.36,-69.08,-1011.54,-8792.46,513.15,7753.07,-7370.79,68.85,1938.52,-7301.94,-5363.42
1061,519.03,1213.56,1569.75,142.94,81.86,-73.15,-1036.31,-8686.46,502.52,7734.98,-7460.56,67.83,1968.71,-7392.73,-5424.03
1071,534.18,1197.29,1569.55,147.04,76.56,-60.58,-1014.03,-8630.21,519.31,7772.74,-7563.03,68.68,2111.86,-7494.35,-5382.48
1081,543.89,1169.69,1554.72,132.77,82.24,-73.33,-1007.02,-8933.59,494.4,7759.55,-7212.12,69.78,1723.31,-7142.34,-5419.03
1091,525.91,1253.09,1564.42,145.48,73.16,-71.78,-1009.93,-8677.55,518.12,7769.7,-7485.08,70.55,2090.62,-7414.53,-5323.91
1101,525.03,1152.74,1574.72,137.02,72.89,-57.58,-1027.99,-9197.98,506.93,7748.13,-6917.91,70.86,1433.92,-6847.05,-5413.13
1111,542.29,1188.26,1561.6,142.33,90.91,-67.84,-994.52,-8834.43,507.69,7672.77,-7252.31,70.83,1809.06,-7181.48,-5372.41
1121,476.78,1197.06,1562.89,136.94,82.92,-75.4,-1005.14,-8712.31,520.37,7694.72,-7389.9,69.18,1878.82,-7320.72,-5441.9
1131,518.26,1174.08,1558.88,127.34,73.6,-75.82,-1015.49,-8802.07,506.02,7847.57,-7386.71,70.13,1912.36,-7316.58,-5404.21
1141,520.74,1174.74,1538.36,130.69,66.84,-78.56,-1024.25,-8787.71,496.61,7791.04,-7365.36,69.25,1828.51,-7296.11,-5467.6
1151,518.6,1164.55,1580.04,146.57,72.31,-86.66,-1015.25,-8825.51,527.96,7799.79,-7343.16,68.73,1882.4,-7274.43,-5392.03
1161,508.99,1187.13,1559.99,130.89,71.3,-83.66,-1032.93,-8924.49,518.67,7869.2,-7286.53,70.97,1805.09,-7215.56,-5410.47
1171,513.83,1204.25,1568.51,134.6,80.86,-74.38,-1003.17,-8805.54,505.68,7733.72,-7339.04,70.45,1858.36,-7268.59,-5410.23
1181,521.05,1191.34,1583.1,134.36,80.45,-75.18,-1006.24,-8851.56,516.88,7805.82,-7335.57,70.81,1900.02,-7264.76,-5364.74
1191,496.51,1157.4,1560.07,123.81,74.62,-82.67,-1038.27,-8888.36,503.35,7834.48,-7306.54,69.25,1740.94,-7237.29,-5496.35
1201,487.69,1198.96,1567.31,139.68,72.87,-89.62,-999.37,-8885.77,516.73,7758.88,-7274.36,69.54,1767.34,-7204.82,-5437.48
1211,521.06,1194.36,1551.86,133.6,81.93,-86.73,-1004.62,-8773.07,503.73,7694.67,-7319.39,70.79,1816.78,-7248.6,-5431.82
1221,479.83,1225.46,1570.28,144.06,78.61,-89.82,-990.0,-8859.36,536.0,7761.39,-7301.98,68.83,1856.46,-7233.15,-5376.69
1231,501.62,1192.96,1559.46,138.49,73.84,-81.5,-988.62,-8922.29,516.71,7701.32,-7197.88,69.45,1692.0,-7128.43,-5436.43
1241,521.03,1220.69,1561.71,139.21,67.48,-71.27,-988.54,-8972.49,499.08,7716.21,-7178.79,71.5,1693.1,-7107.28,-5414.18
1251,507.57,1196.69,1542.94,141.73,77.2,-75.72,-1025.95,-8904.24,517.87,7750.98,-7221.19,69.75,1729.07,-7151.44,-5422.36
1261,537.84,1209.18,1557.32,139.94,80.81,-71.28,-1027.86,-8885.78,506.24,7699.78,-7227.87,71.47,1746.17,-7156.39,-5410.22
1271,538.63,1171.48,1546.43,138.98,79.86,-62.09,-1031.37,-9189.65,518.37,7773.93,-6967.46,70.76,1484.56,-6896.7,-5412.14
1281,488.98,1195.09,1553.9,125.7,72.01,-80.18,-1011.14,-9203.55,511.36,7837.47,-6993.55,71.34,1489.66,-6922.21,-5432.55
1291,528.53,1209.33,1562.73,131.58,72.23,-75.02,-1002.86,-9155.97,512.62,7747.44,-7012.63,69.01,1530.62,-6943.62,-5413.0
1301,507.29,1195.05,1570.2,140.98,72.27,-74.31,-1004.62,-9141.96,501.42,7759.72,-7018.12,69.92,1526.05,-6948.2,-5422.15
1311,505.03,1204.07,1552.93,134.79,87.55,-79.66,-1013.74,-8994.64,524.7,7754.03,-7188.97,70.26,1675.08,-7118.7,-5443.63
1321,514.71,1175.9,1573.82,139.97,77.03,-76.69,-1009.93,-9103.8,512.11,7815.81,-7123.64,68.83,1618.93,-7054.81,-5435.88
1331,501.62,1208.5,1597.25,141.02,74.24,-82.01,-995.66,-9213.0,536.59,7783.71,-6967.86,68.83,1552.25,-6899.03,-5346.77
1341,521.89,1255.65,1563.85,137.34,67.03,-87.45,-1022.31,-9205.51,518.67,7769.81,-6952.21,68.4,1519.0,-6883.81,-5364.81
1351,511.82,1216.27,1572.97,135.98,76.25,-82.29,-1035.13,-9035.27,492.96,7806.41,-7121.44,69.6,1659.98,-7051.83,-5391.86
1361,516.33,1186.27,1565.84,136.36,83.1,-66.29,-1001.39,-9250.47,504.82,7794.11,-6947.16,70.95,1468.67,-6876.2,-5407.53
1371,539.82,1211.22,1569.17,141.06,78.38,-75.92,-998.05,-9252.48,499.46,7723.37,-6885.57,69.35,1436.03,-6816.21,-5380.18
1381,504.86,1195.39,1554.79,132.08,78.88,-77.54,-1009.07,-9121.9,500.96,7756.23,-7018.32,70.14,1514.68,-6948.18,-5433.5
1391,550.74,1206.41,1578.09,148.16,67.84,-84.85,-1034.21,-9212.44,516.69,7808.13,-6972.0,70.24,1544.55,-6901.76,-5357.21
1401,524.27,1201.22,1558.3,146.59,71.63,-78.89,-1003.35,-9109.36,519.9,7769.75,-7061.26,70.52,1600.07,-6990.74,-5390.67
1411,529.29,1177.73,1573.07,142.44,70.84,-72.2,-1020.66,-9178.36,527.96,7772.66,-6997.96,70.82,1522.77,-6927.15,-5404.37
1421,498.03,1218.91,1556.4,132.88,71.49,-76.9,-1004.87,-9171.56,508.39,7749.79,-6974.31,71.2,1482.57,-6903.11,-5420.54
1431,521.53,1190.18,1547.16,142.91,83.52,-69.27,-993.14,-9048.04,523.72,7801.85,-7155.62,73.44,1700.41,-7082.18,-5381.77
1441,518.05,1228.36,1551.24,139.1,79.98,-70.45,-1006.05,-9103.48,504.22,7774.1,-7056.17,73.28,1615.07,-6982.89,-5367.82
1451,494.41,1242.16,1560.66,133.36,71.38,-73.51,-1026.73,-9138.03,509.22,7764.18,-6985.94,71.36,1537.09,-6914.58,-5377.49
1461,522.65,1203.61,1555.92,143.64,76.12,-72.47,-1039.2,-9142.91,486.03,7794.46,-7014.5,71.06,1527.84,-6943.45,-5415.61
1471,529.69,1175.71,1570.48,129.59,72.36,-83.36,-999.63,-9096.9,521.06,7757.65,-7068.62,69.9,1576.65,-6998.73,-5422.07
1481,520.17,1174.83,1547.43,136.67,68.35,-83.65,-1025.22,-9036.08,508.32,7771.11,-7119.56,71.15,1581.91,-7048.41,-5466.5
1491,512.34,1203.96,1555.3,135.51,86.29,-85.94,-1029.9,-9098.9,503.3,7774.79,-7066.05,71.14,1556.75,-6994.91,-5438.16
1501,519.29,1210.78,1554.17,136.73,72.71,-74.96,-1024.85,-8961.45,500.56,7716.67,-7172.14,70.81,1649.65,-7101.32,-5451.67
1511,526.19,1219.43,1542.67,145.7,79.84,-80.32,-1024.16,-9184.35,501.71,7734.32,-6926.74,70.94,1461.02,-6855.81,-5394.79
1521,486.52,1177.43,1533.01,135.97,80.62,-78.94,-997.98,-9047.14,517.8,7699.83,-7057.54,72.61,1507.14,-6984.93,-5477.79
1531,496.85,1221.71,1539.48,136.69,63.28,-73.8,-1025.89,-9055.97,535.8,7760.34,-7071.25,71.07,1598.48,-7000.18,-5401.7
1541,524.4,1252.38,1541.07,150.75,79.26,-71.87,-1025.55,-9189.17,511.07,7744.38,-6920.98,71.29,1516.71,-6849.69,-5332.97
1551,481.83,1194.92,1563.31,133.11,75.08,-74.97,-1017.08,-9174.47,527.2,7804.89,-6983.13,70.65,1513.82,-6912.48,-5398.66
1561,505.87,1210.83,1580.02,145.87,78.99,-85.56,-1003.51,-9144.7,512.23,7796.34,-7038.35,72.99,1596.39,-6965.36,-5368.97
1571,503.61,1134.68,1557.91,132.91,74.58,-71.86,-1015.85,-9280.09,519.98,7822.42,-6903.36,71.89,1378.29,-6831.47,-5453.17
1581,513.45,1237.75,1543.45,134.42,89.73,-76.79,-981.52,-9189.76,524.27,7767.45,-6963.1,72.5,1562.45,-6890.61,-5328.16
1591,499.52,1162.32,1566.2,129.16,72.69,-76.73,-995.63,-9251.21,524.42,7732.14,-6878.54,71.19,1362.88,-6807.35,-5444.47
1601,531.53,1192.11,1563.21,152.55,86.35,-72.65,-983.67,-9300.36,510.99,7762.25,-6853.68,72.67,1442.29,-6781.01,-5338.72
1611,550.98,1143.86,1561.68,136.58,72.89,-90.07,-1000.78,-9292.5,504.83,7762.56,-6848.67,71.81,1350.03,-6776.86,-5426.83
1621,542.21,1191.14,1565.2,139.86,78.2,-72.58,-1024.16,-9279.9,496.08,7744.87,-6860.13,70.28,1380.93,-6789.85,-5408.92
1631,480.67,1217.32,1553.5,139.49,83.41,-86.95,-994.47,-9270.57,505.26,7803.92,-6885.79,70.15,1431.58,-6815.64,-5384.05
1641,533.38,1203.49,1574.08,135.08,74.24,-90.03,-994.33,-9216.58,502.91,7718.99,-6929.25,72.21,1441.24,-6857.04,-5415.8
1651,512.76,1211.97,1577.49,142.52,65.49,-84.76,-1000.73,-9249.38,518.95,7770.32,-6914.18,70.28,1464.62,-6843.9,-5379.27
1661,522.49,1212.81,1563.22,143.59,80.28,-77.0,-988.12,-9167.73,524.97,7768.92,-6988.64,71.51,1583.44,-6917.13,-5333.69
1671,528.38,1214.56,1551.93,130.26,72.34,-82.64,-1005.06,-9071.64,509.79,7751.57,-7044.79,70.9,1599.49,-6973.89,-5374.41
1681,556.91,1209.8,1575.55,140.29,88.42,-78.74,-1011.59,-9058.84,493.73,7716.77,-7044.53,71.57,1632.32,-6972.96,-5340.65
1691,513.63,1202.35,1575.95,137.17,83.59,-58.26,-1007.87,-9239.96,511.12,7725.81,-6918.01,73.29,1443.52,-6844.72,-5401.2
1701,519.17,1180.23,1600.9,138.71,80.13,-69.39,-1009.19,-9194.23,521.58,7789.91,-6976.23,72.24,1557.82,-6904.0,-5346.17
1711,534.59,1207.49,1544.8,146.38,76.21,-74.16,-994.85,-9228.61,512.29,7773.67,-6947.5,72.32,1497.81,-6875.18,-5377.37
1721,494.9,1165.38,1570.92,138.28,74.22,-74.01,-988.24,-9175.19,515.19,7776.6,-6988.63,72.36,1498.05,-6916.27,-5418.23
1731,510.86,1220.32,1551.36,141.09,74.44,-62.1,-1002.54,-9289.65,518.8,7757.2,-6861.27,71.35,1419.76,-6789.92,-5370.16
1741,515.52,1182.68,1596.69,138.55,83.89,-76.41,-998.34,-9130.92,515.92,7755.87,-7023.36,72.51,1583.45,-6950.85,-5367.4
1751,522.17,1193.01,1541.11,134.87,91.78,-59.48,-1017.57,-9148.29,502.39,7781.24,-7003.0,71.06,1541.25,-6931.94,-5390.69
1761,510.11,1146.32,1561.28,134.33,74.04,-77.61,-1003.21,-9296.0,511.11,7792.73,-6850.56,72.1,1353.11,-6778.46,-5425.35
1771,498.34,1171.62,1566.18,132.6,66.81,-71.86,-1009.5,-9204.4,518.99,7740.77,-6902.84,72.03,1409.53,-6830.81,-5421.28
